"colMeans..t.."	"Node"	"Node_category"
"ASV0075"	0.000199184883633986	"ASV0075"	"Other"
"ASV0077"	0.0110987378948571	"ASV0077"	"Shared"
"ASV0079"	0.0202150899976878	"ASV0079"	"Other"
"ASV0082"	0.0140969339536998	"ASV0082"	"Shared"
"ASV0083"	0.00784090365910471	"ASV0083"	"Shared"
"ASV0085"	0.00831303229934192	"ASV0085"	"Shared"
"ASV0086"	0.00113979046849534	"ASV0086"	"Shared"
"ASV0089"	0.00012026772177009	"ASV0089"	"Shared"
"ASV0090"	0.0221647215270466	"ASV0090"	"Other"
"ASV0096"	0.00888061543714034	"ASV0096"	"Other"
"ASV0097"	0.00228450647215937	"ASV0097"	"Shared"
"ASV0098"	0.0306139212150533	"ASV0098"	"Other"
"ASV0101"	0.00783190919351998	"ASV0101"	"Shared"
"ASV0102"	0.0101104669828604	"ASV0102"	"Shared"
"ASV0104"	0.00260904571379189	"ASV0104"	"Shared"
"ASV0107"	0.00202603767533091	"ASV0107"	"Shared"
"ASV0110"	0.0253100564271346	"ASV0110"	"Other"
"ASV0120"	0.00629024074335664	"ASV0120"	"Shared"
"ASV0121"	0.00906605521093404	"ASV0121"	"Shared"
"ASV0124"	0.00969183784216835	"ASV0124"	"Other"
"ASV0126"	0.00724507706056027	"ASV0126"	"Other"
"ASV0127"	0.00491548205473814	"ASV0127"	"Shared"
"ASV0131"	0.00857274156372495	"ASV0131"	"Other"
"ASV0133"	0.00598425874837627	"ASV0133"	"Shared"
"ASV0134"	0.00644930641365283	"ASV0134"	"Other"
"ASV0136"	0.000164571391872582	"ASV0136"	"Shared"
"ASV0137"	1.54148849460562e-05	"ASV0137"	"Other"
"ASV0142"	0.0020882926083014	"ASV0142"	"Shared"
"ASV0143"	0.0019464656163414	"ASV0143"	"Shared"
"ASV0145"	0.00577025060691087	"ASV0145"	"Shared"
"ASV0147"	0.00207551639131701	"ASV0147"	"Shared"
"ASV0173"	0.0165830818240625	"ASV0173"	"Other"
"ASV0183"	0.00653393077662665	"ASV0183"	"Other"
"ASV0186"	8.02787277427227e-06	"ASV0186"	"Other"
"ASV0189"	0.000284989483486666	"ASV0189"	"Shared"
"ASV0196"	7.6006323726134e-06	"ASV0196"	"Other"
"ASV0206"	0.00201378233498278	"ASV0206"	"Shared"
"ASV0211"	0.00281695550255177	"ASV0211"	"Shared"
"ASV0214"	3.46300860784192e-05	"ASV0214"	"Other"
"ASV0220"	0.00479315035428973	"ASV0220"	"Other"
"ASV0222"	0.00523213907435081	"ASV0222"	"Other"
"ASV0223"	0.00390772957751336	"ASV0223"	"Shared"
"ASV0240"	0.00139541694271137	"ASV0240"	"Other"
"ASV0250"	0.00131822375469545	"ASV0250"	"Other"
"ASV0255"	0.00479813700591329	"ASV0255"	"Other"
"ASV0257"	0.00474525142076194	"ASV0257"	"Other"
"ASV0258"	0.00939503533421269	"ASV0258"	"Other"
"ASV0261"	0.00241021242330506	"ASV0261"	"Shared"
"ASV0270"	0.000904495026205972	"ASV0270"	"Shared"
"ASV0271"	0.000889283559621596	"ASV0271"	"Other"
"ASV0273"	0.000709908582760219	"ASV0273"	"Shared"
"ASV0277"	0.0011770431707095	"ASV0277"	"Shared"
"ASV0278"	0.00204934185412302	"ASV0278"	"Shared"
"ASV0304"	0.000972202218061357	"ASV0304"	"Other"
"ASV0305"	0.00451028712087134	"ASV0305"	"Other"
"ASV0312"	0.00586604775527852	"ASV0312"	"Shared"
"ASV0332"	0.000626913495491604	"ASV0332"	"Shared"
"ASV0343"	0.00690852361792149	"ASV0343"	"Other"
"ASV0348"	1.16145687597495e-05	"ASV0348"	"Other"
"ASV0349"	0.00354493917403051	"ASV0349"	"Other"
"ASV0351"	0.000656536499201295	"ASV0351"	"Other"
"ASV0356"	8.49292963607797e-05	"ASV0356"	"Shared"
"ASV0357"	0.000699711843797697	"ASV0357"	"Other"
"ASV0367"	0.000789265982636148	"ASV0367"	"Other"
"ASV0371"	0.00132046768237313	"ASV0371"	"Other"
"ASV0381"	0.000615840310971504	"ASV0381"	"Shared"
"ASV0382"	0.000568047331200503	"ASV0382"	"Other"
"ASV0386"	0.00699298288419485	"ASV0386"	"Other"
"ASV0387"	0.000930617709939096	"ASV0387"	"Other"
"ASV0395"	0.000520903097140986	"ASV0395"	"Shared"
"ASV0398"	0.00351922569979638	"ASV0398"	"Other"
"ASV0402"	0.00132149416887447	"ASV0402"	"Shared"
"ASV0405"	0.00354266931303977	"ASV0405"	"Other"
"ASV0412"	0.00367139895184393	"ASV0412"	"Unique"
"ASV0414"	0.00280484936611496	"ASV0414"	"Other"
"ASV0424"	0.00133042272097747	"ASV0424"	"Other"
"ASV0426"	0.000164682865214226	"ASV0426"	"Shared"
"ASV0427"	0.00377435649472233	"ASV0427"	"Other"
"ASV0434"	0.00012443202800122	"ASV0434"	"Other"
"ASV0435"	0.00568079407947397	"ASV0435"	"Other"
"ASV0436"	0.000815980330585724	"ASV0436"	"Other"
"ASV0440"	0.000276412073152646	"ASV0440"	"Other"
"ASV0442"	0.000848978391021705	"ASV0442"	"Shared"
"ASV0444"	0.00619620701949926	"ASV0444"	"Other"
"ASV0445"	0.000550211869546696	"ASV0445"	"Other"
"ASV0452"	0.00443714907431246	"ASV0452"	"Other"
"ASV0456"	0.000814695376768889	"ASV0456"	"Shared"
"ASV0460"	0.000241500732292543	"ASV0460"	"Shared"
"ASV0462"	0.00280395606183687	"ASV0462"	"Other"
"ASV0464"	0.000685153892846544	"ASV0464"	"Shared"
"ASV0469"	0.000468762758053488	"ASV0469"	"Other"
"ASV0475"	0.000731557691404271	"ASV0475"	"Other"
"ASV0478"	9.90841790875763e-05	"ASV0478"	"Other"
"ASV0497"	0.000376395395600856	"ASV0497"	"Shared"
"ASV0506"	0.00269210347162141	"ASV0506"	"Other"
"ASV0507"	0.000948436345238412	"ASV0507"	"Other"
"ASV0512"	0.000133946510693396	"ASV0512"	"Shared"
"ASV0516"	0.000564517928116936	"ASV0516"	"Other"
"ASV0524"	0.000280846809344604	"ASV0524"	"Other"
"ASV0537"	0.00050738527455181	"ASV0537"	"Other"
"ASV0558"	0.00200021406955531	"ASV0558"	"Other"
"ASV0561"	0.000416847904886182	"ASV0561"	"Other"
"ASV0564"	0.000470779125832891	"ASV0564"	"Shared"
"ASV0569"	6.08050589809072e-05	"ASV0569"	"Shared"
"ASV0598"	0.00166164137364056	"ASV0598"	"Other"
"ASV0612"	0.00100261416456356	"ASV0612"	"Other"
"ASV0614"	0.000155806924059705	"ASV0614"	"Other"
"ASV0619"	0.00170299387078574	"ASV0619"	"Other"
"ASV0624"	0.00251342161308919	"ASV0624"	"Other"
"ASV0634"	0.000527290419833641	"ASV0634"	"Shared"
"ASV0637"	0.000142720260652248	"ASV0637"	"Other"
"ASV0638"	0.00151332199986806	"ASV0638"	"Other"
"ASV0640"	0.000350375473502592	"ASV0640"	"Other"
"ASV0643"	0.000394632991318074	"ASV0643"	"Other"
"ASV0644"	0.0016913432193388	"ASV0644"	"Unique"
"ASV0647"	0.000144412015079655	"ASV0647"	"Shared"
"ASV0660"	0.000440126036932769	"ASV0660"	"Other"
"ASV0675"	0.000380980187782529	"ASV0675"	"Shared"
"ASV0679"	0.000533912738049757	"ASV0679"	"Other"
"ASV0680"	0.000732801707600878	"ASV0680"	"Shared"
"ASV0682"	0.000179626887169273	"ASV0682"	"Other"
"ASV0691"	0.000612853788710091	"ASV0691"	"Other"
"ASV0711"	0.000396890772261358	"ASV0711"	"Shared"
"ASV0717"	0.000287972603271801	"ASV0717"	"Other"
"ASV0723"	0.000296842909313652	"ASV0723"	"Shared"
"ASV0724"	0.000182022060167126	"ASV0724"	"Other"
"ASV0726"	0.000358601137575053	"ASV0726"	"Other"
"ASV0727"	0.00017644152727786	"ASV0727"	"Other"
"ASV0728"	0.0015112391703326	"ASV0728"	"Other"
"ASV0734"	0.000229528963892351	"ASV0734"	"Other"
"ASV0738"	0.00154956254170412	"ASV0738"	"Other"
"ASV0739"	0.0005492193860786	"ASV0739"	"Other"
"ASV0741"	0.00102906417910748	"ASV0741"	"Other"
"ASV0746"	0.000421466732987246	"ASV0746"	"Other"
"ASV0750"	0.00535236329156465	"ASV0750"	"Other"
"ASV0764"	0.000105864916366716	"ASV0764"	"Other"
"ASV0768"	0.000552109502283884	"ASV0768"	"Shared"
"ASV0772"	0.00115127533200205	"ASV0772"	"Other"
"ASV0782"	0.00110569219418006	"ASV0782"	"Other"
"ASV0783"	7.22508549684505e-05	"ASV0783"	"Other"
"ASV0784"	0.000491202170873358	"ASV0784"	"Other"
"ASV0789"	2.53260731923515e-05	"ASV0789"	"Other"
"ASV0791"	0.000407478914652004	"ASV0791"	"Other"
"ASV0811"	0.000242482644380719	"ASV0811"	"Shared"
"ASV0817"	0.000279137978344458	"ASV0817"	"Other"
"ASV0826"	0.000216294853025844	"ASV0826"	"Other"
"ASV0829"	0.000298095760968153	"ASV0829"	"Other"
"ASV0833"	0.000119684202146877	"ASV0833"	"Shared"
"ASV0835"	0.000453700571570266	"ASV0835"	"Other"
"ASV0837"	0.00027307159966884	"ASV0837"	"Shared"
"ASV0844"	0.00073201653552243	"ASV0844"	"Other"
"ASV0846"	0.000124479419294537	"ASV0846"	"Other"
"ASV0863"	0.000140459620124692	"ASV0863"	"Other"
"ASV0866"	7.82838078352642e-05	"ASV0866"	"Shared"
"ASV0867"	0.00116750314552594	"ASV0867"	"Other"
"ASV0868"	0.00085050183098719	"ASV0868"	"Other"
"ASV0874"	0.000117627684851907	"ASV0874"	"Other"
"ASV0878"	0.00100393609084716	"ASV0878"	"Other"
"ASV0880"	0.000649007368312839	"ASV0880"	"Other"
"ASV0884"	0.0002829743740883	"ASV0884"	"Shared"
"ASV0891"	0.000822880388225418	"ASV0891"	"Other"
"ASV0892"	0.0037677304964539	"ASV0892"	"Other"
"ASV0901"	0.0029366134751773	"ASV0901"	"Other"
"ASV0906"	0.00080447372851251	"ASV0906"	"Shared"
"ASV0919"	0.000270931689032224	"ASV0919"	"Shared"
"ASV0920"	0.00065656759897894	"ASV0920"	"Other"
"ASV0921"	0.0010735340954955	"ASV0921"	"Other"
"ASV0923"	0.00015855350222105	"ASV0923"	"Other"
"ASV0925"	0.000328228339016325	"ASV0925"	"Other"
"ASV0927"	0.000191087845930329	"ASV0927"	"Other"
"ASV0934"	5.61951094199059e-05	"ASV0934"	"Other"
"ASV0945"	0.000717211619602521	"ASV0945"	"Other"
"ASV0956"	0.000515616526595073	"ASV0956"	"Other"
"ASV0961"	0.000184809846580469	"ASV0961"	"Other"
"ASV0962"	0.00032462196303812	"ASV0962"	"Other"
"ASV0983"	0.000333489410052659	"ASV0983"	"Other"
"ASV0989"	0.000938463790422164	"ASV0989"	"Other"
"ASV0995"	0.00365691489361702	"ASV0995"	"Other"
"ASV0999"	0.000112390218839812	"ASV0999"	"Other"
"ASV1003"	0.00365691489361702	"ASV1003"	"Other"
"ASV1011"	0.000465632544195467	"ASV1011"	"Other"
"ASV1013"	0.000326670385945164	"ASV1013"	"Other"
"ASV1040"	0.000133336409525304	"ASV1040"	"Other"
"ASV1041"	0.00036644492050964	"ASV1041"	"Other"
"ASV1045"	4.09281004896489e-05	"ASV1045"	"Other"
"ASV1051"	0.000354073647318642	"ASV1051"	"Other"
"ASV1053"	0.000538130305000526	"ASV1053"	"Other"
"ASV1058"	0.000393528044321148	"ASV1058"	"Other"
"ASV1067"	0.000337020387182185	"ASV1067"	"Other"
"ASV1070"	0.000233242141092498	"ASV1070"	"Other"
"ASV1073"	0.000854028954562899	"ASV1073"	"Other"
"ASV1079"	0.000242016926035384	"ASV1079"	"Other"
"ASV1080"	2.76655930165361e-05	"ASV1080"	"Shared"
"ASV1086"	0.000301379649060142	"ASV1086"	"Other"
"ASV1093"	0.000339821661591997	"ASV1093"	"Other"
"ASV1105"	0.000622496320909042	"ASV1105"	"Other"
"ASV1113"	4.97743232766503e-05	"ASV1113"	"Shared"
"ASV1114"	4.95420895437881e-05	"ASV1114"	"Other"
"ASV1131"	0.000201187025888922	"ASV1131"	"Other"
"ASV1132"	0.000216921337677558	"ASV1132"	"Other"
"ASV1133"	0.000114009485589201	"ASV1133"	"Other"
"ASV1136"	0.000423043863200929	"ASV1136"	"Other"
"ASV1138"	0.00023650241163385	"ASV1138"	"Other"
"ASV1146"	0.000280213737434679	"ASV1146"	"Other"
"ASV1158"	0.000209259735925687	"ASV1158"	"Other"
"ASV1161"	0.00017931946285591	"ASV1161"	"Other"
"ASV1163"	0.00118403897303001	"ASV1163"	"Other"
"ASV1177"	0.000348817662999008	"ASV1177"	"Other"
"ASV1187"	4.94041104219871e-05	"ASV1187"	"Other"
"ASV1188"	4.22307184510326e-05	"ASV1188"	"Shared"
"ASV1189"	0.000426412328865156	"ASV1189"	"Shared"
"ASV1194"	0.000268502638538291	"ASV1194"	"Other"
"ASV1199"	0.00074002743629399	"ASV1199"	"Other"
"ASV1207"	9.49457240893294e-05	"ASV1207"	"Other"
"ASV1215"	0.000206444174379109	"ASV1215"	"Other"
"ASV1220"	0.000214005076582207	"ASV1220"	"Other"
"ASV1227"	0.000462096115992126	"ASV1227"	"Other"
"ASV1246"	0.000499625724389104	"ASV1246"	"Other"
"ASV1250"	8.45642124253016e-05	"ASV1250"	"Other"
"ASV1256"	4.16258472630198e-05	"ASV1256"	"Other"
"ASV1259"	0.000457326092406035	"ASV1259"	"Other"
"ASV1269"	0.000658356880707697	"ASV1269"	"Shared"
"ASV1279"	0.000210661747631456	"ASV1279"	"Other"
"ASV1285"	0.000268019815953954	"ASV1285"	"Other"
"ASV1286"	3.1161384811941e-05	"ASV1286"	"Shared"
"ASV1288"	0.000172176308539945	"ASV1288"	"Other"
"ASV1292"	8.67873527407314e-05	"ASV1292"	"Other"
"ASV1297"	0.00020340875309316	"ASV1297"	"Other"
"ASV1298"	7.51681888224903e-05	"ASV1298"	"Other"
"ASV1310"	2.32155670929889e-05	"ASV1310"	"Other"
"ASV1313"	0.000125862105575726	"ASV1313"	"Other"
"ASV1316"	0.000333252979700632	"ASV1316"	"Other"
"ASV1324"	5.89024213426127e-05	"ASV1324"	"Other"
"ASV1333"	0.000329463120029331	"ASV1333"	"Shared"
"ASV1339"	0.000121371378627344	"ASV1339"	"Other"
"ASV1346"	0.000268078379613874	"ASV1346"	"Other"
"ASV1348"	3.89259274986907e-05	"ASV1348"	"Other"
"ASV1359"	0.00017085981835059	"ASV1359"	"Other"
"ASV1366"	0.000763537495162471	"ASV1366"	"Other"
"ASV1370"	0.000605506797023529	"ASV1370"	"Other"
"ASV1381"	0.000324698398209649	"ASV1381"	"Other"
"ASV1385"	9.73793275373158e-05	"ASV1385"	"Other"
"ASV1395"	0.000148515646324037	"ASV1395"	"Other"
"ASV1397"	0.000128794605560209	"ASV1397"	"Other"
"ASV1401"	8.71542840977774e-05	"ASV1401"	"Shared"
"ASV1402"	7.55553062333084e-05	"ASV1402"	"Shared"
"ASV1415"	0.000616285922586017	"ASV1415"	"Other"
"ASV1418"	0.000191567426727731	"ASV1418"	"Other"
"ASV1424"	0.000640812461102094	"ASV1424"	"Unique"
"ASV1430"	0.000312064909501176	"ASV1430"	"Other"
"ASV1440"	9.63837142111857e-05	"ASV1440"	"Other"
"ASV1455"	0.000116982781686282	"ASV1455"	"Other"
"ASV1461"	9.70684655869335e-05	"ASV1461"	"Shared"
"ASV1466"	0.000162736963681405	"ASV1466"	"Other"
"ASV1467"	6.32451008918288e-05	"ASV1467"	"Other"
"ASV1468"	0.000224039114048477	"ASV1468"	"Other"
"ASV1473"	0.000386546600853618	"ASV1473"	"Other"
"ASV1485"	9.50079046576675e-05	"ASV1485"	"Other"
"ASV1495"	0.000144121404755227	"ASV1495"	"Other"
"ASV1496"	0.000105171979440234	"ASV1496"	"Other"
"ASV1504"	0.000268426727975721	"ASV1504"	"Shared"
"ASV1512"	4.56037942356804e-05	"ASV1512"	"Other"
"ASV1514"	0.000361409934795358	"ASV1514"	"Other"
"ASV1517"	0.000668315099987024	"ASV1517"	"Unique"
"ASV1526"	5.5767869018247e-05	"ASV1526"	"Other"
"ASV1529"	0.000527347214298933	"ASV1529"	"Other"
"ASV1547"	0.000171387616465676	"ASV1547"	"Other"
"ASV1553"	0.000109700341132674	"ASV1553"	"Other"
"ASV1571"	0.000378901161759068	"ASV1571"	"Other"
"ASV1572"	0.000336670768433761	"ASV1572"	"Other"
"ASV1584"	0.000461871559735477	"ASV1584"	"Unique"
"ASV1587"	0.000192945007392777	"ASV1587"	"Other"
"ASV1589"	2.56811234041478e-05	"ASV1589"	"Shared"
"ASV1595"	8.42965166762323e-05	"ASV1595"	"Other"
"ASV1600"	0.000136331058552242	"ASV1600"	"Other"
"ASV1603"	5.7668741200902e-05	"ASV1603"	"Other"
"ASV1604"	0.000101964711115501	"ASV1604"	"Other"
"ASV1609"	0.000536727636513481	"ASV1609"	"Unique"
"ASV1624"	3.8003161863067e-06	"ASV1624"	"Other"
"ASV1638"	7.35300685550155e-05	"ASV1638"	"Other"
"ASV1654"	0.00115115904870418	"ASV1654"	"Unique"
"ASV1655"	0.000166804860898228	"ASV1655"	"Other"
"ASV1662"	0.000184512801833349	"ASV1662"	"Other"
"ASV1666"	0.000280331628869029	"ASV1666"	"Other"
"ASV1677"	3.37798276523353e-05	"ASV1677"	"Other"
"ASV1683"	0.000435860107273724	"ASV1683"	"Other"
"ASV1697"	8.52892614384532e-05	"ASV1697"	"Other"
"ASV1698"	0.000264081455513205	"ASV1698"	"Other"
"ASV1700"	7.79034620298526e-05	"ASV1700"	"Other"
"ASV1728"	0.00014801657785672	"ASV1728"	"Other"
"ASV1744"	0.000761255871946362	"ASV1744"	"Other"
"ASV1755"	2.47710447718941e-05	"ASV1755"	"Other"
"ASV1757"	3.79190276994772e-05	"ASV1757"	"Other"
"ASV1767"	0.000235609685370451	"ASV1767"	"Other"
"ASV1769"	0.000148212331265961	"ASV1769"	"Other"
"ASV1782"	0.000491849288123288	"ASV1782"	"Unique"
"ASV1784"	0.000102703627424666	"ASV1784"	"Other"
"ASV1792"	0.000603758413563371	"ASV1792"	"Unique"
"ASV1795"	4.01393638713614e-05	"ASV1795"	"Shared"
"ASV1797"	2.37050219964926e-05	"ASV1797"	"Other"
"ASV1799"	0.000149785126540557	"ASV1799"	"Other"
"ASV1806"	0.000717501900593938	"ASV1806"	"Other"
"ASV1816"	8.8306600516995e-05	"ASV1816"	"Other"
"ASV1834"	7.6006323726134e-06	"ASV1834"	"Other"
"ASV1853"	5.44861478132704e-05	"ASV1853"	"Other"
"ASV1863"	0.000227794936629222	"ASV1863"	"Other"
"ASV1865"	1.55806924059705e-05	"ASV1865"	"Other"
"ASV1866"	3.58786036891647e-05	"ASV1866"	"Other"
"ASV1900"	0.000340114233397175	"ASV1900"	"Other"
"ASV1901"	6.23227696238821e-05	"ASV1901"	"Other"
"ASV1903"	7.98066399124407e-05	"ASV1903"	"Other"
"ASV1910"	7.06939917548481e-05	"ASV1910"	"Other"
"ASV1913"	0.000455576471468808	"ASV1913"	"Unique"
"ASV1925"	0.00028097554709953	"ASV1925"	"Other"
"ASV1938"	0.000172599264646854	"ASV1938"	"Other"
"ASV1947"	4.04681191472016e-05	"ASV1947"	"Other"
"ASV1957"	0.000117809801775508	"ASV1957"	"Other"
"ASV1965"	5.43714658547194e-05	"ASV1965"	"Shared"
"ASV1988"	0.000155812963638575	"ASV1988"	"Other"
"ASV1995"	0.000179177962668661	"ASV1995"	"Other"
"ASV2005"	0.000102622899769275	"ASV2005"	"Other"
"ASV2006"	0.000245372697816696	"ASV2006"	"Other"
"ASV2019"	9.53843670061192e-05	"ASV2019"	"Other"
"ASV2020"	2.66022133041469e-05	"ASV2020"	"Other"
"ASV2038"	1.60557455485445e-05	"ASV2038"	"Other"
"ASV2045"	0.000260388929904944	"ASV2045"	"Other"
"ASV2057"	4.81672366456336e-05	"ASV2057"	"Other"
"ASV2058"	1.1828188960579e-05	"ASV2058"	"Other"
"ASV2067"	0.00040312705734878	"ASV2067"	"Unique"
"ASV2068"	8.02787277427227e-05	"ASV2068"	"Other"
"ASV2069"	8.82207636389301e-05	"ASV2069"	"Other"
"ASV2090"	2.60451548570493e-05	"ASV2090"	"Other"
"ASV2094"	0.000243220235923629	"ASV2094"	"Other"
"ASV2105"	0.00029028857791471	"ASV2105"	"Other"
"ASV2110"	6.46053751672139e-05	"ASV2110"	"Other"
"ASV2120"	0.000201545662331368	"ASV2120"	"Other"
"ASV2128"	3.34866276733491e-05	"ASV2128"	"Other"
"ASV2130"	2.28018971178402e-05	"ASV2130"	"Other"
"ASV2136"	0.00145902156159119	"ASV2136"	"Other"
"ASV2139"	6.64559835215196e-05	"ASV2139"	"Other"
"ASV2151"	0.000285132606727878	"ASV2151"	"Unique"
"ASV2157"	9.00404183454095e-05	"ASV2157"	"Other"
"ASV2159"	0.000371994081352877	"ASV2159"	"Unique"
"ASV2160"	3.04025294904536e-05	"ASV2160"	"Other"
"ASV2173"	0.000365772992412719	"ASV2173"	"Unique"
"ASV2193"	0.000110040396630688	"ASV2193"	"Other"
"ASV2195"	0.000114686992730609	"ASV2195"	"Other"
"ASV2204"	7.64782583544601e-05	"ASV2204"	"Other"
"ASV2216"	9.06191097578657e-06	"ASV2216"	"Other"
"ASV2238"	0.000144029958231312	"ASV2238"	"Other"
"ASV2243"	0.00011622190186731	"ASV2243"	"Other"
"ASV2278"	0.000129158237698306	"ASV2278"	"Other"
"ASV2282"	0.000216752564905351	"ASV2282"	"Other"
"ASV2283"	0.000156543519098309	"ASV2283"	"Other"
"ASV2292"	0.00030594550839928	"ASV2292"	"Unique"
"ASV2309"	0.000396082385136108	"ASV2309"	"Other"
"ASV2314"	3.53872068169915e-05	"ASV2314"	"Other"
"ASV2315"	0.000206330022493332	"ASV2315"	"Other"
"ASV2316"	4.18034780493737e-05	"ASV2316"	"Other"
"ASV2330"	0.000211647993072174	"ASV2330"	"Other"
"ASV2335"	0.000269144457155027	"ASV2335"	"Unique"
"ASV2350"	0.000104180619428197	"ASV2350"	"Other"
"ASV2351"	0.000114958961155545	"ASV2351"	"Other"
"ASV2364"	0.000348256218788321	"ASV2364"	"Unique"
"ASV2408"	9.00913819499503e-05	"ASV2408"	"Other"
"ASV2427"	0.000182415176942722	"ASV2427"	"Other"
"ASV2428"	6.84056913535206e-05	"ASV2428"	"Other"
"ASV2441"	0.000160085703779857	"ASV2441"	"Other"
"ASV2446"	0.000422821062126508	"ASV2446"	"Other"
"ASV2459"	2.4004993038552e-05	"ASV2459"	"Other"
"ASV2460"	8.55769373874477e-05	"ASV2460"	"Other"
"ASV2499"	0.000282812015006448	"ASV2499"	"Unique"
"ASV2525"	0.000306459852880624	"ASV2525"	"Unique"
"ASV2526"	0.000198653828176124	"ASV2526"	"Other"
"ASV2540"	0.000135850009088796	"ASV2540"	"Other"
"ASV2546"	0.000182172512158396	"ASV2546"	"Other"
"ASV2547"	0.000319464802495584	"ASV2547"	"Other"
"ASV2563"	8.17979848798934e-05	"ASV2563"	"Other"
"ASV2567"	0.000269822449227776	"ASV2567"	"Unique"
"ASV2582"	7.13651084520709e-05	"ASV2582"	"Shared"
"ASV2583"	0.000120893899958403	"ASV2583"	"Other"
"ASV2585"	6.8641030540067e-05	"ASV2585"	"Other"
"ASV2590"	0.000112390218839812	"ASV2590"	"Other"
"ASV2610"	0.000111367274225064	"ASV2610"	"Other"
"ASV2629"	0.000221048929605966	"ASV2629"	"Other"
"ASV2632"	0.000269233988318384	"ASV2632"	"Other"
"ASV2652"	3.1716688415253e-05	"ASV2652"	"Other"
"ASV2690"	0.000197062268294197	"ASV2690"	"Unique"
"ASV2694"	0.000243113801194195	"ASV2694"	"Unique"
"ASV2695"	9.55454584058771e-05	"ASV2695"	"Other"
"ASV2700"	6.62179427253747e-05	"ASV2700"	"Other"
"ASV2702"	3.82289975768697e-05	"ASV2702"	"Other"
"ASV2703"	2.35255369703813e-05	"ASV2703"	"Other"
"ASV2712"	6.20331614832752e-05	"ASV2712"	"Other"
"ASV2715"	4.07785993910396e-05	"ASV2715"	"Other"
"ASV2731"	0.000152191222681923	"ASV2731"	"Other"
"ASV2736"	1.52012647452268e-05	"ASV2736"	"Other"
"ASV2761"	0.000145893237851998	"ASV2761"	"Other"
"ASV2763"	6.33151829808788e-06	"ASV2763"	"Other"
"ASV2767"	1.90015809315335e-05	"ASV2767"	"Other"
"ASV2786"	5.89024213426127e-05	"ASV2786"	"Other"
"ASV2788"	0.000231819287364709	"ASV2788"	"Unique"
"ASV2807"	0.000152550192734146	"ASV2807"	"Other"
"ASV2808"	5.76127239044714e-05	"ASV2808"	"Other"
"ASV2855"	3.42272534969153e-05	"ASV2855"	"Other"
"ASV2858"	0.000122409353763032	"ASV2858"	"Unique"
"ASV2901"	3.16575914904394e-05	"ASV2901"	"Other"
"ASV2902"	0.00016661789902363	"ASV2902"	"Other"
"ASV2927"	0.00033006865428009	"ASV2927"	"Unique"
"ASV2928"	0.000141387983509696	"ASV2928"	"Other"
"ASV2931"	1.41548827267966e-05	"ASV2931"	"Other"
"ASV2933"	0.000116077835464944	"ASV2933"	"Unique"
