"From"	"to"	"rValue"	"pValue"
"ASV0001"	"ASV0003"	0.986013986013986	2.52431031993344e-07
"ASV0001"	"ASV0006"	0.993006993006993	8.39430260912672e-09
"ASV0001"	"ASV0008"	0.972027972027972	7.28505627457318e-06
"ASV0001"	"ASV0013"	0.909090909090909	0.00215492364998507
"ASV0001"	"ASV0016"	0.886165982448008	0.00593184171589273
"ASV0001"	"ASV0017"	0.874125874125874	0.00949418102148183
"ASV0001"	"ASV0023"	0.818181818181818	0.0425273171067526
"ASV0001"	"ASV0036"	0.970055354701641	1.01517714244934e-05
"ASV0001"	"ASV0050"	0.943685372373358	0.000218503722822672
"ASV0001"	"ASV0053"	0.992982369437638	8.53958243199548e-09
"ASV0001"	"ASV0072"	0.811516378437229	0.0492979417274397
"ASV0001"	"ASV0101"	0.879142743306998	0.00784424119069865
"ASV0001"	"ASV0104"	0.888111888111888	0.00548629169333697
"ASV0001"	"ASV0142"	0.86013986013986	0.0151833828359804
"ASV0001"	"ASV0145"	0.934225952840077	0.000463259491268063
"ASV0001"	"ASV0147"	0.972027972027972	7.28505627457318e-06
"ASV0001"	"ASV0211"	0.964812656829478	2.2404915856206e-05
"ASV0001"	"ASV0223"	0.918998002970077	0.00125356634611083
"ASV0001"	"ASV0261"	0.851296178844225	0.0188652063012291
"ASV0001"	"ASV0278"	0.896939155114832	0.00381659470148984
"ASV0001"	"ASV0402"	0.98058067569092	1.20737450181496e-06
"ASV0001"	"ASV0426"	0.818789679943364	0.041893853060068
"ASV0003"	"ASV0001"	0.986013986013986	4.11689591165427e-09
"ASV0003"	"ASV0006"	0.993006993006993	8.39430260912672e-09
"ASV0003"	"ASV0008"	0.993006993006993	8.39430260912672e-09
"ASV0003"	"ASV0013"	0.881118881118881	0.00726780101240246
"ASV0003"	"ASV0016"	0.865150188397858	0.0129079752021099
"ASV0003"	"ASV0017"	0.846153846153846	0.0213965877964737
"ASV0003"	"ASV0036"	0.984165250770029	4.67314922750089e-07
"ASV0003"	"ASV0050"	0.943685372373358	0.000218503722822672
"ASV0003"	"ASV0053"	0.978897513133558	1.8170946493506e-06
"ASV0003"	"ASV0101"	0.825753507883496	0.0352135304083865
"ASV0003"	"ASV0104"	0.853146853146853	0.0178931382657167
"ASV0003"	"ASV0145"	0.887871229989233	0.00554012876810979
"ASV0003"	"ASV0147"	0.944055944055944	0.000211674572415047
"ASV0003"	"ASV0211"	0.964812656829478	2.2404915856206e-05
"ASV0003"	"ASV0223"	0.87540916488454	0.00904772129346161
"ASV0003"	"ASV0278"	0.886261308030132	0.00590967108498417
"ASV0003"	"ASV0402"	0.962751936132903	2.92298857150026e-05
"ASV0003"	"ASV0426"	0.849981667750731	0.0195425674533184
"ASV0006"	"ASV0001"	0.993006993006993	1.30167305606346e-10
"ASV0006"	"ASV0003"	0.993006993006993	1.30167305606346e-10
"ASV0006"	"ASV0008"	0.979020979020979	1.76550841308239e-06
"ASV0006"	"ASV0013"	0.923076923076923	0.000980351390086689
"ASV0006"	"ASV0016"	0.900176511814775	0.00329671317984287
"ASV0006"	"ASV0017"	0.888111888111888	0.00548629169333697
"ASV0006"	"ASV0036"	0.984165250770029	4.67314922750089e-07
"ASV0006"	"ASV0050"	0.936642944221318	0.000386362138512994
"ASV0006"	"ASV0053"	0.985939941285598	2.59059748238471e-07
"ASV0006"	"ASV0072"	0.847109202052897	0.0208650978263043
"ASV0006"	"ASV0101"	0.850668484414464	0.0192263825520668
"ASV0006"	"ASV0104"	0.902097902097902	0.00301719069929063
"ASV0006"	"ASV0142"	0.846153846153846	0.0213965877964737
"ASV0006"	"ASV0145"	0.91639721328206	0.00145407762487519
"ASV0006"	"ASV0147"	0.965034965034965	2.17354133073336e-05
"ASV0006"	"ASV0211"	0.950727800525398	0.000114318146293205
"ASV0006"	"ASV0223"	0.918998002970077	0.00125356634611083
"ASV0006"	"ASV0261"	0.829744376848168	0.0316684494385553
"ASV0006"	"ASV0278"	0.904057719837966	0.00274917736208036
"ASV0006"	"ASV0402"	0.96988343195611	1.04401166216728e-05
"ASV0006"	"ASV0426"	0.849981667750731	0.0195425674533184
"ASV0008"	"ASV0001"	0.972027972027972	1.28681157514947e-07
"ASV0008"	"ASV0003"	0.993006993006993	1.30167305606346e-10
"ASV0008"	"ASV0006"	0.979020979020979	3.08980139854877e-08
"ASV0008"	"ASV0013"	0.86013986013986	0.0151833828359804
"ASV0008"	"ASV0016"	0.851139659031091	0.0189547721982392
"ASV0008"	"ASV0017"	0.832167832167832	0.0297552642325375
"ASV0008"	"ASV0036"	0.973582828718738	5.49845255745592e-06
"ASV0008"	"ASV0050"	0.957770228677438	5.3946949002059e-05
"ASV0008"	"ASV0053"	0.964812656829478	2.2404915856206e-05
"ASV0008"	"ASV0101"	0.839990637329763	0.0243403548284655
"ASV0008"	"ASV0104"	0.825174825174825	0.0357417756421685
"ASV0008"	"ASV0145"	0.859345246696406	0.0155936531795672
"ASV0008"	"ASV0147"	0.93006993006993	0.000622541875557718
"ASV0008"	"ASV0211"	0.971855084981518	7.50339327018604e-06
"ASV0008"	"ASV0223"	0.831820326799003	0.0300393893035115
"ASV0008"	"ASV0278"	0.868464896222298	0.0114919759176683
"ASV0008"	"ASV0402"	0.93779170075168	0.000354045755628389
"ASV0008"	"ASV0426"	0.849981667750731	0.0195425674533184
"ASV0013"	"ASV0001"	0.909090909090909	4.1910446530342e-05
"ASV0013"	"ASV0003"	0.881118881118881	0.000152674064676699
"ASV0013"	"ASV0006"	0.923076923076923	1.86219510986808e-05
"ASV0013"	"ASV0008"	0.86013986013986	0.000331668339126921
"ASV0013"	"ASV0016"	0.945710732256767	0.000182852433422251
"ASV0013"	"ASV0017"	0.951048951048951	0.000110736162653944
"ASV0013"	"ASV0023"	0.874125874125874	0.00949418102148183
"ASV0013"	"ASV0035"	0.881118881118881	0.00726780101240246
"ASV0013"	"ASV0036"	0.895978400342607	0.00398772603331714
"ASV0013"	"ASV0038"	0.874125874125874	0.00949418102148183
"ASV0013"	"ASV0050"	0.838048950092758	0.0253123730348901
"ASV0013"	"ASV0053"	0.908473231613158	0.0022240975191305
"ASV0013"	"ASV0072"	0.914735566922666	0.00159550704104723
"ASV0013"	"ASV0083"	0.843066290086154	0.0233910514871879
"ASV0013"	"ASV0101"	0.861346331499164	0.0146016904256715
"ASV0013"	"ASV0104"	0.951048951048951	0.000110736162653944
"ASV0013"	"ASV0142"	0.895104895104895	0.0040810481183378
"ASV0013"	"ASV0145"	0.90569996954725	0.00253643067249715
"ASV0013"	"ASV0147"	0.951048951048951	0.000110736162653944
"ASV0013"	"ASV0211"	0.823964093788679	0.0368604429196332
"ASV0013"	"ASV0223"	0.95168963153423	0.000103953733646748
"ASV0013"	"ASV0261"	0.847704211844882	0.0205578009425793
"ASV0013"	"ASV0278"	0.886261308030132	0.00590967108498417
