"colMeans..t.."	"Node"	"Node_Category"
"ASV3314"	2.17255612828307e-05	"ASV3314"	"Other"
"ASV3315"	5.24242763711733e-05	"ASV3315"	"Other"
"ASV3319"	6.39510330126444e-05	"ASV3319"	"Other"
"ASV3344"	3.87124682095658e-05	"ASV3344"	"Other"
"ASV3352"	6.65762468337576e-05	"ASV3352"	"Unique"
"ASV3378"	2.6418526960695e-05	"ASV3378"	"Other"
"ASV3386"	5.33097742716682e-05	"ASV3386"	"Other"
"ASV3411"	4.02170267483559e-05	"ASV3411"	"Other"
"ASV3458"	2.30350987964484e-05	"ASV3458"	"Other"
"ASV3464"	0.000108424573854921	"ASV3464"	"Other"
"ASV3525"	2.64091495074043e-05	"ASV3525"	"Other"
"ASV3535"	9.48875461321658e-05	"ASV3535"	"Other"
"ASV3536"	2.62524164991584e-05	"ASV3536"	"Other"
"ASV3570"	4.18783219695941e-05	"ASV3570"	"Unique"
"ASV3572"	3.27025975090882e-05	"ASV3572"	"Other"
"ASV3573"	2.62399065008305e-05	"ASV3573"	"Unique"
"ASV3574"	2.62399065008305e-05	"ASV3574"	"Unique"
"ASV3643"	3.40712145336559e-05	"ASV3643"	"Other"
"ASV3644"	3.38898287762893e-05	"ASV3644"	"Other"
"ASV3650"	3.86812996462328e-05	"ASV3650"	"Other"
"ASV3658"	2.8731753524659e-05	"ASV3658"	"Other"
"ASV3661"	4.91486853127331e-05	"ASV3661"	"Other"
"ASV3662"	6.94273522809137e-05	"ASV3662"	"Other"
"ASV3668"	3.95723025539964e-05	"ASV3668"	"Unique"
"ASV3701"	2.62678579475956e-05	"ASV3701"	"Other"
"ASV3702"	2.7793963048837e-05	"ASV3702"	"Other"
"ASV3703"	0.000135920012646656	"ASV3703"	"Other"
"ASV3716"	4.60499056850329e-05	"ASV3716"	"Other"
"ASV3718"	7.80811491860181e-05	"ASV3718"	"Other"
"ASV3767"	2.2442929357097e-05	"ASV3767"	"Other"
"ASV3869"	3.67819304319626e-05	"ASV3869"	"Other"
"ASV3911"	2.70259480078577e-05	"ASV3911"	"Other"
"ASV3926"	1.86670630656825e-05	"ASV3926"	"Other"
"ASV3982"	5.39609842878478e-05	"ASV3982"	"Other"
"ASV3988"	3.11643162104867e-05	"ASV3988"	"Other"
"ASV3990"	2.05664132033536e-05	"ASV3990"	"Unique"
"ASV3995"	7.51685144351884e-05	"ASV3995"	"Other"
"ASV4049"	2.73926958963949e-05	"ASV4049"	"Other"
"ASV4056"	3.28615645233019e-05	"ASV4056"	"Other"
"ASV4069"	3.05065442687703e-05	"ASV4069"	"Other"
"ASV4073"	3.17569255938647e-05	"ASV4073"	"Unique"
"ASV4123"	2.20549954043932e-05	"ASV4123"	"Other"
"ASV4131"	3.06845728196054e-05	"ASV4131"	"Unique"
"ASV4135"	1.53013787055788e-05	"ASV4135"	"Other"
"ASV4138"	1.20371100194553e-05	"ASV4138"	"Other"
"ASV4180"	1.65043480274512e-05	"ASV4180"	"Other"
"ASV4183"	3.48417075474799e-05	"ASV4183"	"Unique"
"ASV4184"	7.01563803070561e-05	"ASV4184"	"Unique"
"ASV4185"	1.76274673269709e-05	"ASV4185"	"Unique"
"ASV4186"	2.67239277852577e-05	"ASV4186"	"Unique"
"ASV4187"	4.0255405062272e-05	"ASV4187"	"Unique"
"ASV4188"	2.02432144355919e-05	"ASV4188"	"Unique"
"ASV4193"	2.93965676115402e-05	"ASV4193"	"Unique"
"ASV4250"	4.02252085464021e-05	"ASV4250"	"Other"
"ASV4256"	1.37433158542476e-05	"ASV4256"	"Other"
"ASV4263"	2.83037560590229e-05	"ASV4263"	"Unique"
"ASV4266"	6.89753751948388e-05	"ASV4266"	"Other"
"ASV4269"	3.03565607779518e-05	"ASV4269"	"Other"
"ASV4332"	8.48824886111029e-05	"ASV4332"	"Other"
"ASV4357"	2.11627570755915e-05	"ASV4357"	"Other"
"ASV4359"	4.92661374191589e-05	"ASV4359"	"Other"
"ASV4447"	1.84567583863182e-05	"ASV4447"	"Other"
"ASV4452"	8.8482638167563e-05	"ASV4452"	"Unique"
"ASV4453"	2.61387101796639e-05	"ASV4453"	"Unique"
"ASV4524"	3.11982068052462e-05	"ASV4524"	"Other"
"ASV4538"	2.6509393183035e-05	"ASV4538"	"Other"
"ASV4544"	2.48740187482263e-05	"ASV4544"	"Unique"
"ASV4546"	1.56174574779226e-05	"ASV4546"	"Unique"
"ASV4620"	2.37687773340939e-05	"ASV4620"	"Unique"
"ASV4621"	1.20042254873716e-05	"ASV4621"	"Unique"
"ASV4634"	5.63348069224563e-05	"ASV4634"	"Other"
"ASV4635"	4.17644283720751e-05	"ASV4635"	"Other"
"ASV4693"	1.85195058959359e-05	"ASV4693"	"Other"
"ASV4700"	1.54965731114047e-05	"ASV4700"	"Other"
