"From"	"to"	"rValue"	"pValue"	"n"	"colMeans..t.."	"From_type"	"To_type"
"101"	"ASV_1040"	"ASV_925"	0.74535599249993	0.0133490634260187	6384	0.000207532253577753	"Other"	"Other"
"102"	"ASV_1040"	"ASV_968"	0.74535599249993	0.0133490634260187	6385	0.000207532253577753	"Other"	"Other"
"103"	"ASV_1040"	"ASV_1146"	0.840758628138566	0.040278129808289	6386	0.000207532253577753	"Other"	"Other"
"104"	"ASV_1040"	"ASV_1267"	0.840758628138566	0.040278129808289	6387	0.000207532253577753	"Other"	"Other"
"105"	"ASV_1040"	"ASV_1589"	0.862043656699036	0.0242222936143503	6388	0.000207532253577753	"Other"	"Shared"
"106"	"ASV_1045"	"ASV_258"	0.642529405317179	0.0451259354468072	6389	0.000175095272427644	"Other"	"Other"
"107"	"ASV_1045"	"ASV_637"	0.642529405317179	0.0451259354468072	6390	0.000175095272427644	"Other"	"Other"
"108"	"ASV_1045"	"ASV_679"	1	1.0635035875251e-62	6391	0.000175095272427644	"Other"	"Other"
"109"	"ASV_1045"	"ASV_691"	1	1.0635035875251e-62	6392	0.000175095272427644	"Other"	"Other"
"110"	"ASV_1045"	"ASV_894"	0.74535599249993	0.0133490634260187	6393	0.000175095272427644	"Other"	"Other"
"111"	"ASV_1045"	"ASV_925"	1	1.0635035875251e-62	6394	0.000175095272427644	"Other"	"Other"
"112"	"ASV_1045"	"ASV_968"	1	1.0635035875251e-62	6395	0.000175095272427644	"Other"	"Other"
"113"	"ASV_1045"	"ASV_1040"	0.74535599249993	0.0133490634260187	6396	0.000175095272427644	"Other"	"Other"
"114"	"ASV_1045"	"ASV_1062"	1	2.15077351806617e-61	6398	0.000175095272427644	"Other"	"Other"
"115"	"ASV_1045"	"ASV_1244"	1	2.15077351806617e-61	6399	0.000175095272427644	"Other"	"Other"
"116"	"ASV_1045"	"ASV_1256"	1	2.15077351806617e-61	6400	0.000175095272427644	"Other"	"Other"
"117"	"ASV_1045"	"ASV_1533"	1	2.15077351806617e-61	6401	0.000175095272427644	"Other"	"Other"
"118"	"ASV_1045"	"ASV_1764"	1	2.15077351806617e-61	6402	0.000175095272427644	"Other"	"Other"
"119"	"ASV_1045"	"ASV_1825"	1	2.15077351806617e-61	6403	0.000175095272427644	"Other"	"Other"
"120"	"ASV_1045"	"ASV_2030"	1	2.15077351806617e-61	6404	0.000175095272427644	"Other"	"Other"
"121"	"ASV_1045"	"ASV_2100"	1	2.15077351806617e-61	6405	0.000175095272427644	"Other"	"Other"
"122"	"ASV_1045"	"ASV_2124"	1	2.15077351806617e-61	6406	0.000175095272427644	"Other"	"Other"
"123"	"ASV_1045"	"ASV_2235"	1	2.15077351806617e-61	6407	0.000175095272427644	"Other"	"Other"
"124"	"ASV_1045"	"ASV_2446"	1	2.15077351806617e-61	6408	0.000175095272427644	"Other"	"Other"
"125"	"ASV_1045"	"ASV_2657"	1	2.15077351806617e-61	6409	0.000175095272427644	"Other"	"Other"
"126"	"ASV_1045"	"ASV_3428"	1	2.15077351806617e-61	6410	0.000175095272427644	"Other"	"Other"
"127"	"ASV_1045"	"ASV_3828"	1	2.15077351806617e-61	6411	0.000175095272427644	"Other"	"Other"
"128"	"ASV_1045"	"ASV_3953"	1	2.15077351806617e-61	6412	0.000175095272427644	"Other"	"Other"
"129"	"ASV_1045"	"ASV_4211"	1	2.15077351806617e-61	6413	0.000175095272427644	"Other"	"Other"
"130"	"ASV_1045"	"ASV_4338"	1	2.15077351806617e-61	6414	0.000175095272427644	"Other"	"Other"
"131"	"ASV_1045"	"ASV_4388"	1	2.15077351806617e-61	6415	0.000175095272427644	"Other"	"Other"
"132"	"ASV_1045"	"ASV_4390"	1	2.15077351806617e-61	6416	0.000175095272427644	"Other"	"Other"
"133"	"ASV_1045"	"ASV_4864"	1	2.15077351806617e-61	6417	0.000175095272427644	"Other"	"Other"
"134"	"ASV_1045"	"ASV_6107"	1	2.15077351806617e-61	6418	0.000175095272427644	"Other"	"Other"
"135"	"ASV_1045"	"ASV_6108"	1	2.15077351806617e-61	6419	0.000175095272427644	"Other"	"Other"
"136"	"ASV_1045"	"ASV_6109"	1	2.15077351806617e-61	6420	0.000175095272427644	"Other"	"Other"
"137"	"ASV_1051"	"ASV_51"	0.6917858010321	0.0266714030321509	6421	0.00080102798670219	"Other"	"Shared"
"138"	"ASV_1051"	"ASV_86"	0.789352217376326	0.00662194880359916	6422	0.00080102798670219	"Other"	"Shared"
"139"	"ASV_1051"	"ASV_137"	0.701646415445624	0.0237318282841659	6423	0.00080102798670219	"Other"	"Other"
"140"	"ASV_1051"	"ASV_196"	0.701646415445624	0.0237318282841659	6424	0.00080102798670219	"Other"	"Other"
"141"	"ASV_1051"	"ASV_214"	0.701646415445624	0.0237318282841659	6425	0.00080102798670219	"Other"	"Other"
"142"	"ASV_1051"	"ASV_263"	0.789352217376326	0.00662194880359916	6426	0.00080102798670219	"Other"	"Other"
"143"	"ASV_1051"	"ASV_304"	0.649193371094336	0.0422392740798629	6427	0.00080102798670219	"Other"	"Other"
"144"	"ASV_1051"	"ASV_312"	0.658088753954061	0.038582943945527	6428	0.00080102798670219	"Other"	"Shared"
"145"	"ASV_1051"	"ASV_316"	0.789352217376326	0.00662194880359916	6429	0.00080102798670219	"Other"	"Other"
"146"	"ASV_1051"	"ASV_348"	0.701646415445624	0.0237318282841659	6430	0.00080102798670219	"Other"	"Other"
"147"	"ASV_1051"	"ASV_373"	0.789352217376326	0.00662194880359916	6431	0.00080102798670219	"Other"	"Other"
"148"	"ASV_1051"	"ASV_398"	0.74740931868366	0.0129587933490906	6432	0.00080102798670219	"Other"	"Other"
"149"	"ASV_1051"	"ASV_405"	0.701646415445624	0.0237318282841659	6433	0.00080102798670219	"Other"	"Other"
"150"	"ASV_1051"	"ASV_424"	0.723690971055981	0.0179806931458516	6434	0.00080102798670219	"Other"	"Other"
"151"	"ASV_1051"	"ASV_612"	0.662666059031978	0.0367874806413088	6435	0.00080102798670219	"Other"	"Other"
"152"	"ASV_1051"	"ASV_624"	0.74838327037678	0.0127764998824745	6436	0.00080102798670219	"Other"	"Other"
"153"	"ASV_1051"	"ASV_640"	0.723690971055981	0.0179806931458516	6437	0.00080102798670219	"Other"	"Other"
"154"	"ASV_1051"	"ASV_679"	0.74535599249993	0.0133490634260187	6438	0.00080102798670219	"Other"	"Other"
"155"	"ASV_1051"	"ASV_691"	0.74535599249993	0.0133490634260187	6439	0.00080102798670219	"Other"	"Other"
"156"	"ASV_1051"	"ASV_889"	0.840758628138566	0.00231048929855642	6440	0.00080102798670219	"Other"	"Other"
"157"	"ASV_1051"	"ASV_925"	0.74535599249993	0.0133490634260187	6441	0.00080102798670219	"Other"	"Other"
"158"	"ASV_1051"	"ASV_926"	0.701646415445624	0.0237318282841659	6442	0.00080102798670219	"Other"	"Other"
"159"	"ASV_1051"	"ASV_968"	0.74535599249993	0.0133490634260187	6443	0.00080102798670219	"Other"	"Other"
"160"	"ASV_1051"	"ASV_1000"	0.723690971055981	0.0179806931458516	6444	0.00080102798670219	"Other"	"Other"
"161"	"ASV_1051"	"ASV_1045"	0.74535599249993	0.0133490634260187	6445	0.00080102798670219	"Other"	"Other"
"162"	"ASV_1051"	"ASV_1136"	0.975308641975309	3.03618192130746e-05	6446	0.00080102798670219	"Other"	"Other"
"163"	"ASV_1051"	"ASV_1520"	0.840758628138566	0.040278129808289	6447	0.00080102798670219	"Other"	"Other"
"164"	"ASV_1051"	"ASV_1557"	0.840758628138566	0.040278129808289	6448	0.00080102798670219	"Other"	"Other"
"165"	"ASV_1051"	"ASV_1927"	0.840758628138566	0.040278129808289	6449	0.00080102798670219	"Other"	"Other"
"166"	"ASV_1051"	"ASV_2125"	0.862043656699036	0.0242222936143503	6450	0.00080102798670219	"Other"	"Other"
"167"	"ASV_1051"	"ASV_2400"	0.975308641975309	3.03618192130746e-05	6451	0.00080102798670219	"Other"	"Other"
"168"	"ASV_1053"	"ASV_64"	0.642529405317179	0.0451259354468072	6452	0.000143447810311366	"Other"	"Shared"
"169"	"ASV_1053"	"ASV_68"	1	1.0635035875251e-62	6453	0.000143447810311366	"Other"	"Other"
"170"	"ASV_1053"	"ASV_73"	0.74535599249993	0.0133490634260187	6454	0.000143447810311366	"Other"	"Shared"
"171"	"ASV_1053"	"ASV_90"	0.74535599249993	0.0133490634260187	6455	0.000143447810311366	"Other"	"Other"
"172"	"ASV_1053"	"ASV_102"	0.642529405317179	0.0451259354468072	6456	0.000143447810311366	"Other"	"Shared"
"173"	"ASV_1053"	"ASV_120"	0.642529405317179	0.0451259354468072	6457	0.000143447810311366	"Other"	"Shared"
"174"	"ASV_1053"	"ASV_126"	1	1.0635035875251e-62	6458	0.000143447810311366	"Other"	"Other"
"175"	"ASV_1053"	"ASV_134"	1	1.0635035875251e-62	6459	0.000143447810311366	"Other"	"Other"
"176"	"ASV_1053"	"ASV_283"	0.74535599249993	0.0133490634260187	6460	0.000143447810311366	"Other"	"Other"
"177"	"ASV_1053"	"ASV_440"	1	1.0635035875251e-62	6461	0.000143447810311366	"Other"	"Other"
"178"	"ASV_1053"	"ASV_456"	1	1.0635035875251e-62	6462	0.000143447810311366	"Other"	"Shared"
"179"	"ASV_1053"	"ASV_462"	1	1.0635035875251e-62	6463	0.000143447810311366	"Other"	"Other"
"180"	"ASV_1053"	"ASV_516"	1	1.0635035875251e-62	6464	0.000143447810311366	"Other"	"Other"
"181"	"ASV_1053"	"ASV_524"	1	1.0635035875251e-62	6465	0.000143447810311366	"Other"	"Other"
"182"	"ASV_1053"	"ASV_558"	0.74535599249993	0.0133490634260187	6466	0.000143447810311366	"Other"	"Other"
"183"	"ASV_1053"	"ASV_564"	1	1.0635035875251e-62	6467	0.000143447810311366	"Other"	"Shared"
"184"	"ASV_1053"	"ASV_614"	0.74535599249993	0.0133490634260187	6468	0.000143447810311366	"Other"	"Other"
"185"	"ASV_1053"	"ASV_634"	1	1.0635035875251e-62	6469	0.000143447810311366	"Other"	"Shared"
"186"	"ASV_1053"	"ASV_660"	0.642529405317179	0.0451259354468072	6470	0.000143447810311366	"Other"	"Other"
"187"	"ASV_1053"	"ASV_711"	1	1.0635035875251e-62	6471	0.000143447810311366	"Other"	"Shared"
"188"	"ASV_1053"	"ASV_738"	0.74535599249993	0.0133490634260187	6472	0.000143447810311366	"Other"	"Other"
"189"	"ASV_1053"	"ASV_741"	1	1.0635035875251e-62	6473	0.000143447810311366	"Other"	"Other"
"190"	"ASV_1053"	"ASV_867"	1	1.0635035875251e-62	6474	0.000143447810311366	"Other"	"Other"
"191"	"ASV_1053"	"ASV_868"	1	1.0635035875251e-62	6475	0.000143447810311366	"Other"	"Other"
"192"	"ASV_1053"	"ASV_945"	1	1.0635035875251e-62	6476	0.000143447810311366	"Other"	"Other"
"193"	"ASV_1053"	"ASV_989"	0.666666666666667	0.03526520347508	6477	0.000143447810311366	"Other"	"Other"
"194"	"ASV_1053"	"ASV_1161"	1	2.15077351806617e-61	6479	0.000143447810311366	"Other"	"Other"
"195"	"ASV_1053"	"ASV_1285"	1	2.15077351806617e-61	6480	0.000143447810311366	"Other"	"Other"
"196"	"ASV_1053"	"ASV_1381"	1	2.15077351806617e-61	6481	0.000143447810311366	"Other"	"Other"
"197"	"ASV_1053"	"ASV_1495"	1	2.15077351806617e-61	6482	0.000143447810311366	"Other"	"Other"
"198"	"ASV_1053"	"ASV_2526"	1	2.15077351806617e-61	6483	0.000143447810311366	"Other"	"Other"
"199"	"ASV_1053"	"ASV_2928"	1	2.15077351806617e-61	6484	0.000143447810311366	"Other"	"Other"
"200"	"ASV_1053"	"ASV_3306"	1	2.15077351806617e-61	6485	0.000143447810311366	"Other"	"Other"
"201"	"ASV_1053"	"ASV_3694"	1	2.15077351806617e-61	6486	0.000143447810311366	"Other"	"Other"
"202"	"ASV_1053"	"ASV_3884"	1	2.15077351806617e-61	6487	0.000143447810311366	"Other"	"Other"
"203"	"ASV_1053"	"ASV_4297"	1	2.15077351806617e-61	6488	0.000143447810311366	"Other"	"Other"
"204"	"ASV_1053"	"ASV_4298"	1	2.15077351806617e-61	6489	0.000143447810311366	"Other"	"Other"
"205"	"ASV_1053"	"ASV_4393"	1	2.15077351806617e-61	6490	0.000143447810311366	"Other"	"Other"
"206"	"ASV_1053"	"ASV_4440"	1	2.15077351806617e-61	6491	0.000143447810311366	"Other"	"Other"
"207"	"ASV_1053"	"ASV_5001"	1	2.15077351806617e-61	6492	0.000143447810311366	"Other"	"Other"
"208"	"ASV_1053"	"ASV_5274"	1	2.15077351806617e-61	6493	0.000143447810311366	"Other"	"Other"
"209"	"ASV_1053"	"ASV_5569"	1	2.15077351806617e-61	6494	0.000143447810311366	"Other"	"Other"
"210"	"ASV_1053"	"ASV_5745"	1	2.15077351806617e-61	6495	0.000143447810311366	"Other"	"Other"
"211"	"ASV_1053"	"ASV_6123"	1	2.15077351806617e-61	6496	0.000143447810311366	"Other"	"Other"
"212"	"ASV_1053"	"ASV_6124"	1	2.15077351806617e-61	6497	0.000143447810311366	"Other"	"Other"
"213"	"ASV_1059"	"ASV_71"	1	1.0635035875251e-62	6498	0.000191491868960641	"Other"	"Shared"
"214"	"ASV_1059"	"ASV_77"	0.642529405317179	0.0451259354468072	6499	0.000191491868960641	"Other"	"Shared"
"215"	"ASV_1059"	"ASV_82"	0.74535599249993	0.0133490634260187	6500	0.000191491868960641	"Other"	"Shared"
"216"	"ASV_1059"	"ASV_97"	0.642529405317179	0.0451259354468072	6501	0.000191491868960641	"Other"	"Shared"
"217"	"ASV_1059"	"ASV_107"	0.642529405317179	0.0451259354468072	6502	0.000191491868960641	"Other"	"Shared"
"218"	"ASV_1059"	"ASV_277"	1	1.0635035875251e-62	6503	0.000191491868960641	"Other"	"Shared"
"219"	"ASV_1059"	"ASV_286"	0.74535599249993	0.0133490634260187	6504	0.000191491868960641	"Other"	"Other"
"220"	"ASV_1059"	"ASV_304"	0.642529405317179	0.0451259354468072	6505	0.000191491868960641	"Other"	"Other"
"221"	"ASV_1059"	"ASV_308"	0.74535599249993	0.0133490634260187	6506	0.000191491868960641	"Other"	"Other"
"222"	"ASV_1059"	"ASV_354"	0.74535599249993	0.0133490634260187	6507	0.000191491868960641	"Other"	"Other"
"223"	"ASV_1059"	"ASV_400"	1	1.0635035875251e-62	6508	0.000191491868960641	"Other"	"Other"
"224"	"ASV_1059"	"ASV_414"	0.642529405317179	0.0451259354468072	6509	0.000191491868960641	"Other"	"Other"
"225"	"ASV_1059"	"ASV_427"	0.74535599249993	0.0133490634260187	6510	0.000191491868960641	"Other"	"Other"
"226"	"ASV_1059"	"ASV_449"	1	1.0635035875251e-62	6511	0.000191491868960641	"Other"	"Other"
"227"	"ASV_1059"	"ASV_454"	1	1.0635035875251e-62	6512	0.000191491868960641	"Other"	"Other"
"228"	"ASV_1059"	"ASV_470"	1	1.0635035875251e-62	6513	0.000191491868960641	"Other"	"Other"
"229"	"ASV_1059"	"ASV_478"	0.74535599249993	0.0133490634260187	6514	0.000191491868960641	"Other"	"Other"
"230"	"ASV_1059"	"ASV_520"	1	1.0635035875251e-62	6515	0.000191491868960641	"Other"	"Other"
"231"	"ASV_1059"	"ASV_647"	1	1.0635035875251e-62	6516	0.000191491868960641	"Other"	"Shared"
"232"	"ASV_1059"	"ASV_709"	0.642529405317179	0.0451259354468072	6517	0.000191491868960641	"Other"	"Other"
"233"	"ASV_1059"	"ASV_784"	0.642529405317179	0.0451259354468072	6518	0.000191491868960641	"Other"	"Other"
"234"	"ASV_1059"	"ASV_826"	0.74535599249993	0.0133490634260187	6519	0.000191491868960641	"Other"	"Other"
"235"	"ASV_1059"	"ASV_837"	1	1.0635035875251e-62	6520	0.000191491868960641	"Other"	"Shared"
"236"	"ASV_1059"	"ASV_956"	0.74535599249993	0.0133490634260187	6521	0.000191491868960641	"Other"	"Other"
"237"	"ASV_1059"	"ASV_1176"	1	2.15077351806617e-61	6523	0.000191491868960641	"Other"	"Other"
"238"	"ASV_1059"	"ASV_1366"	1	2.15077351806617e-61	6524	0.000191491868960641	"Other"	"Other"
