"From"	"to"	"rValue"	"pValue"
"ASV0039"	"ASV0145"	0.969230769230769	7.25530261587172e-05
"ASV0039"	"ASV0261"	0.915675454766337	0.00377827629809078
"ASV0039"	"ASV0278"	0.953846153846154	0.000359452273997928
"ASV0039"	"ASV0312"	-0.848104191288264	0.0344644626333498
"ASV0039"	"ASV0709"	0.83166853231071	0.049427195399174
"ASV0040"	"ASV0013"	-0.645262956094534	0.0439263510678135
"ASV0040"	"ASV0016"	-0.650462399197062	0.0417039947415696
"ASV0040"	"ASV0017"	-0.749238977455738	0.0126178265806666
"ASV0040"	"ASV0021"	-0.919770610032235	0.000164389622884543
"ASV0040"	"ASV0023"	-0.870386953117752	0.00105286714020289
"ASV0040"	"ASV0029"	-0.682985519156915	0.0294972950525711
"ASV0040"	"ASV0030"	0.984714084656113	2.34506644472951e-07
"ASV0040"	"ASV0034"	-0.748031759076622	0.0128420834019421
"ASV0040"	"ASV0035"	-0.675562138114613	0.0320344356352724
"ASV0040"	"ASV0038"	-0.748031759076622	0.0128420834019421
"ASV0040"	"ASV0045"	0.907424695803614	0.00542061492640311
"ASV0040"	"ASV0079"	0.919770610032235	0.00312255107510226
"ASV0040"	"ASV0101"	-0.899655804183131	0.00739618300006131
"ASV0040"	"ASV2130"	-0.841531952113264	0.040278129808289
"ASV0041"	"ASV0001"	0.672727272727273	0.0330412225454377
"ASV0041"	"ASV0003"	0.741644763289679	0.0140751783369318
"ASV0041"	"ASV0006"	0.741644763289679	0.0140751783369318
"ASV0041"	"ASV0008"	0.672727272727273	0.0330412225454377
"ASV0041"	"ASV0016"	0.652973265673588	0.0406583713434465
"ASV0041"	"ASV0017"	0.838909650278489	0.00241398836881561
"ASV0041"	"ASV0032"	0.915151515151515	0.000204472406148833
"ASV0041"	"ASV0036"	0.806643965330132	0.00480744391488661
"ASV0041"	"ASV0039"	0.67596085457893	0.0318945275902319
"ASV0042"	"ASV0001"	0.833002265238681	0.00276710296503124
"ASV0042"	"ASV0003"	0.835538046645466	0.00261126593038621
"ASV0042"	"ASV0006"	0.835538046645466	0.00261126593038621
"ASV0042"	"ASV0008"	0.833002265238681	0.00276710296503124
"ASV0042"	"ASV0016"	0.742924181543814	0.01382181655335
"ASV0042"	"ASV0025"	0.815637891231762	0.00401978263708433
"ASV0042"	"ASV0029"	0.684655618285476	0.0289460051809953
"ASV0042"	"ASV0031"	0.881312019282368	0.00075053201820969
"ASV0042"	"ASV0032"	0.682788741998919	0.0295627178838956
"ASV0042"	"ASV0035"	0.687028781790506	0.028174794610908
"ASV0042"	"ASV0036"	0.859453343485143	0.00143571318506376
"ASV0042"	"ASV0037"	0.859461308060491	0.00143540223262048
"ASV0042"	"ASV0039"	0.953846153846154	1.87737420471624e-05
"ASV0042"	"ASV0041"	0.730583953938843	0.0164023337843536
"ASV0042"	"ASV0046"	0.938461538461539	0.0011096251619125
"ASV0042"	"ASV0050"	0.859453343485143	0.0259226993103458
"ASV0042"	"ASV0083"	0.852177737653199	0.0313400196942209
"ASV0042"	"ASV0143"	0.865271301292961	0.0226280238561966
"ASV0042"	"ASV0145"	0.892307692307692	0.00967415032333181
"ASV0042"	"ASV0261"	0.865271301292961	0.0226280238561966
"ASV0042"	"ASV0278"	0.892307692307692	0.00967415032333181
"ASV0042"	"ASV0312"	-0.848104191288264	0.0344644626333498
"ASV0044"	"ASV0032"	0.881463038336094	0.000746860837227494
"ASV0044"	"ASV0041"	0.66261704261127	0.0368064023486645
"ASV0045"	"ASV0001"	-0.631949412714044	0.0499750874113387
"ASV0045"	"ASV0008"	-0.631949412714044	0.0499750874113387
"ASV0045"	"ASV0013"	-0.670797809746253	0.0337386104218673
"ASV0045"	"ASV0021"	-0.863354037267081	0.00128918070740517
"ASV0045"	"ASV0023"	-0.850931677018634	0.00179737508053238
"ASV0045"	"ASV0030"	0.904653926905497	0.000321819683963418
"ASV0045"	"ASV0034"	-0.634855366579365	0.0486102283788074
"ASV0045"	"ASV0038"	-0.634855366579365	0.0486102283788074
"ASV0045"	"ASV0040"	0.907424695803614	0.000286996925411382
"ASV0045"	"ASV0079"	0.987577639751553	2.0727706837704e-06
"ASV0045"	"ASV0104"	-0.844292188543692	0.0378040545011618
"ASV0045"	"ASV0223"	-0.854584440660602	0.029460702116759
"ASV0045"	"ASV0426"	-0.870935375383068	0.0193267624828993
"ASV0046"	"ASV0001"	0.778379165878768	0.00799825562921145
"ASV0046"	"ASV0003"	0.780748666537566	0.0076853583369643
"ASV0046"	"ASV0006"	0.780748666537566	0.0076853583369643
"ASV0046"	"ASV0008"	0.778379165878768	0.00799825562921145
"ASV0046"	"ASV0016"	0.655521336656307	0.0396154295253249
"ASV0046"	"ASV0025"	0.760340407080456	0.0106825103923212
"ASV0046"	"ASV0031"	0.82304345602403	0.00344439654328519
"ASV0046"	"ASV0036"	0.803095747191035	0.00514651738978852
"ASV0046"	"ASV0037"	0.801192744802153	0.00533523349078774
"ASV0046"	"ASV0039"	0.861538461538462	0.00135596061439985
"ASV0046"	"ASV0042"	0.938461538461539	5.82273379305518e-05
"ASV0046"	"ASV0075"	0.9114654303753	0.00456087814770348
"ASV0046"	"ASV0145"	0.861538461538462	0.0245324687663908
"ASV0046"	"ASV0278"	0.861538461538462	0.0245324687663908
"ASV0046"	"ASV0312"	-0.848104191288264	0.0344644626333498
"ASV0048"	"ASV0042"	0.688461538461539	0.0277160512989132
"ASV0050"	"ASV0001"	0.937958099221084	6.01190821871565e-05
"ASV0050"	"ASV0003"	0.972173827676672	2.53638869509248e-06
"ASV0050"	"ASV0006"	0.972173827676672	2.53638869509248e-06
"ASV0050"	"ASV0008"	0.937958099221084	6.01190821871565e-05
"ASV0050"	"ASV0016"	0.927181910891448	0.000112582551568164
"ASV0050"	"ASV0017"	0.859276221881962	0.00144264099236195
"ASV0050"	"ASV0021"	0.645686021832455	0.0437426245201409
"ASV0050"	"ASV0023"	0.658346532064464	0.0384802918924463
"ASV0050"	"ASV0025"	0.778621379268549	0.00796586438060815
"ASV0050"	"ASV0029"	0.773763321319481	0.00863349792261224
"ASV0050"	"ASV0030"	-0.65856936713581	0.0383917033486902
"ASV0050"	"ASV0031"	0.727070707101926	0.0171942138864707
"ASV0050"	"ASV0032"	0.706595101413216	0.022344120530426
"ASV0050"	"ASV0034"	0.747081827480879	0.0130204963044768
"ASV0050"	"ASV0035"	0.753018120846093	0.0119335437813181
"ASV0050"	"ASV0037"	0.800444815158084	0.0054107366368011
"ASV0050"	"ASV0038"	0.747081827480879	0.0130204963044768
"ASV0050"	"ASV0039"	0.901721540705724	0.00036195160378019
"ASV0050"	"ASV0041"	0.806643965330132	0.00480744391488661
"ASV0050"	"ASV0042"	0.859453343485143	0.00143571318506376
"ASV0050"	"ASV0046"	0.803095747191035	0.00514651738978852
"ASV0050"	"ASV0053"	0.974193548387097	3.61730513202982e-05
"ASV0050"	"ASV0145"	0.901721540705724	0.00682803385656009
"ASV0050"	"ASV0278"	0.845363944411616	0.0368592001168435
"ASV0051"	"ASV1158"	0.853487801393182	0.0303085794953067
"ASV0051"	"ASV2248"	0.857111004345242	0.0275938712417631
"ASV0053"	"ASV0001"	0.90043977525224	0.000380598963274584
"ASV0053"	"ASV0003"	0.947085470833404	3.2168485369786e-05
"ASV0053"	"ASV0006"	0.947085470833404	3.2168485369786e-05
"ASV0053"	"ASV0008"	0.90043977525224	0.000380598963274584
"ASV0053"	"ASV0016"	0.847137429375639	0.00197792351387704
"ASV0053"	"ASV0017"	0.859276221881962	0.00144264099236195
"ASV0053"	"ASV0021"	0.7089885729925	0.0216934488178492
"ASV0053"	"ASV0023"	0.746970103688527	0.0130415932539779
"ASV0053"	"ASV0025"	0.829263420196584	0.00300893821906557
"ASV0053"	"ASV0029"	0.653696599045769	0.040360451432311
"ASV0053"	"ASV0030"	-0.671113545557445	0.03362381357887
"ASV0053"	"ASV0031"	0.673707719424721	0.0326906272600588
"ASV0053"	"ASV0032"	0.669076777444373	0.0343690279218448
"ASV0053"	"ASV0035"	0.639228715918239	0.0466033698691321
"ASV0053"	"ASV0036"	0.974193548387097	1.88095378269813e-06
"ASV0053"	"ASV0037"	0.813785562077386	0.00417382515324021
"ASV0053"	"ASV0039"	0.887632141632197	0.000607784082309099
"ASV0053"	"ASV0041"	0.769125641361288	0.0093068384482951
"ASV0053"	"ASV0042"	0.817185146264563	0.00389426797904127
"ASV0053"	"ASV0046"	0.789006348117509	0.00666255213425332
"ASV0053"	"ASV0050"	0.974193548387097	1.88095378269813e-06
"ASV0053"	"ASV0145"	0.915810939779251	0.00376650373607064
"ASV0053"	"ASV0278"	0.87354274255867	0.0178952441304426
"ASV0053"	"ASV0709"	0.838585598762352	0.0423847572439902
"ASV0054"	"ASV0033"	0.937888198757764	6.03852937572605e-05
"ASV0054"	"ASV0970"	0.870471791289232	0.0195925414273102
"ASV0054"	"ASV1269"	0.881243502251497	0.0140819256899839
"ASV0056"	"ASV0045"	-0.679532885982277	0.0306596036240136
"ASV0056"	"ASV0051"	0.800197604053897	0.0054358590847172
"ASV0063"	"ASV0001"	0.756414575087226	0.0113411467110004
"ASV0063"	"ASV0003"	0.745747687304674	0.0132739889652946
"ASV0063"	"ASV0006"	0.745747687304674	0.0132739889652946
"ASV0063"	"ASV0008"	0.756414575087226	0.0113411467110004
"ASV0063"	"ASV0013"	0.68738482481996	0.0280603151789105
"ASV0063"	"ASV0029"	0.820689655172414	0.00362039847801067
"ASV0063"	"ASV0034"	0.751724137931034	0.0121648357060631
"ASV0063"	"ASV0035"	0.851216168500835	0.00178433737489393
"ASV0063"	"ASV0036"	0.687048466344022	0.0281684570676742
"ASV0063"	"ASV0037"	0.737931034482759	0.014828954362958
