"From"	"to"	"rValue"	"pValue"
"ASV0001"	"ASV0003"	0.993006993006993	5.25769673999029e-09
"ASV0001"	"ASV0006"	0.993006993006993	5.25769673999029e-09
"ASV0001"	"ASV0008"	0.986013986013986	1.63406839153725e-07
"ASV0001"	"ASV0013"	0.867132867132867	0.00917020410422241
"ASV0001"	"ASV0016"	0.867132867132867	0.00917020410422241
"ASV0001"	"ASV0017"	0.867132867132867	0.00917020410422241
"ASV0001"	"ASV0036"	0.804195804195804	0.0496887667474813
"ASV0001"	"ASV0354"	0.877387678412565	0.00633637822456943
"ASV0003"	"ASV0001"	0.993006993006993	1.30167305606346e-10
"ASV0003"	"ASV0008"	0.993006993006993	5.25769673999029e-09
"ASV0003"	"ASV0013"	0.888111888111888	0.00410280250178111
"ASV0003"	"ASV0016"	0.888111888111888	0.00410280250178111
"ASV0003"	"ASV0017"	0.888111888111888	0.00410280250178111
"ASV0003"	"ASV0354"	0.877387678412565	0.00633637822456943
"ASV0006"	"ASV0001"	0.993006993006993	1.30167305606346e-10
"ASV0006"	"ASV0008"	0.993006993006993	5.25769673999029e-09
"ASV0006"	"ASV0013"	0.888111888111888	0.00410280250178111
"ASV0006"	"ASV0016"	0.888111888111888	0.00410280250178111
"ASV0006"	"ASV0017"	0.888111888111888	0.00410280250178111
"ASV0006"	"ASV0354"	0.877387678412565	0.00633637822456943
"ASV0008"	"ASV0001"	0.986013986013986	4.11689591165427e-09
"ASV0008"	"ASV0003"	0.993006993006993	1.30167305606346e-10
"ASV0008"	"ASV0006"	0.993006993006993	1.30167305606346e-10
"ASV0008"	"ASV0013"	0.881118881118881	0.00547475039477607
"ASV0008"	"ASV0016"	0.881118881118881	0.00547475039477607
"ASV0008"	"ASV0017"	0.881118881118881	0.00547475039477607
"ASV0008"	"ASV0354"	0.891889954088806	0.00348670622152047
"ASV0013"	"ASV0001"	0.867132867132867	0.000259811849861481
"ASV0013"	"ASV0003"	0.888111888111888	0.00011413359814618
"ASV0013"	"ASV0006"	0.888111888111888	0.00011413359814618
"ASV0013"	"ASV0008"	0.881118881118881	0.000152674064676699
"ASV0013"	"ASV0056"	-0.833880851383843	0.0237632473452862
"ASV0013"	"ASV0294"	-0.823770980973279	0.031009811804992
"ASV0013"	"ASV0443"	-0.823770980973279	0.031009811804992
"ASV0013"	"ASV0584"	-0.891889954088806	0.00348670622152047
"ASV0013"	"ASV0768"	-0.815450061973549	0.038216604969742
"ASV0013"	"ASV0810"	-0.881173655558097	0.00546518869696741
"ASV0013"	"ASV0877"	-0.840412818972739	0.020185180216836
"ASV0013"	"ASV1087"	-0.840412818972739	0.020185180216836
"ASV0013"	"ASV1203"	-0.840412818972739	0.020185180216836
"ASV0013"	"ASV1639"	-0.832091899973009	0.0249570712238013
"ASV0013"	"ASV2475"	-0.832091899973009	0.0249570712238013
"ASV0013"	"ASV2492"	-0.840412818972739	0.020185180216836
"ASV0013"	"ASV3509"	-0.832091899973009	0.0249570712238013
"ASV0016"	"ASV0001"	0.867132867132867	0.000259811849861481
"ASV0016"	"ASV0003"	0.888111888111888	0.00011413359814618
"ASV0016"	"ASV0006"	0.888111888111888	0.00011413359814618
"ASV0016"	"ASV0008"	0.881118881118881	0.000152674064676699
