"From"	"to"	"rValue"	"pValue"	"n"	"colMeans..t.."	"From_type"	"To_type"
"63"	"ASV_1009"	"ASV_1742"	0.8628342146804	0.0105750307660507	4040	0.00095174601198692	"Other"	"Other"
"64"	"ASV_1009"	"ASV_2475"	0.895600070934086	0.00295660629096981	4041	0.00095174601198692	"Other"	"Unique"
"65"	"ASV_1009"	"ASV_2492"	0.830068358426714	0.0262845877446832	4042	0.00095174601198692	"Other"	"Other"
"66"	"ASV_1009"	"ASV_2569"	0.853765578276966	0.0137327150500264	4043	0.00095174601198692	"Other"	"Other"
"67"	"ASV_1009"	"ASV_2972"	0.987878339907213	8.01889948308768e-08	4044	0.00095174601198692	"Other"	"Unique"
"68"	"ASV_1009"	"ASV_3509"	0.895600070934086	0.00295660629096981	4045	0.00095174601198692	"Other"	"Unique"
"69"	"ASV_1041"	"ASV_37"	-0.689627839311414	0.0130848173491071	4046	0.000936224850033739	"Other"	"Shared"
"70"	"ASV_1041"	"ASV_39"	-0.637823458661862	0.0256493066605836	4047	0.000936224850033739	"Other"	"Shared"
"71"	"ASV_1041"	"ASV_147"	0.73286507764457	0.00670036716523525	4048	0.000936224850033739	"Other"	"Shared"
"72"	"ASV_1041"	"ASV_189"	-0.672750310752901	0.0165151086370779	4049	0.000936224850033739	"Other"	"Shared"
"73"	"ASV_1041"	"ASV_750"	0.677161029242845	0.0155614029550565	4050	0.000936224850033739	"Other"	"Other"
"74"	"ASV_1041"	"ASV_844"	0.630547667861664	0.0279363192412668	4051	0.000936224850033739	"Other"	"Other"
"75"	"ASV_1041"	"ASV_901"	0.731770789665655	0.00682488224263165	4052	0.000936224850033739	"Other"	"Other"
"76"	"ASV_1041"	"ASV_910"	0.839653750536851	0.000633589946956759	4053	0.000936224850033739	"Other"	"Other"
"77"	"ASV_1041"	"ASV_995"	0.698795180722892	0.0114592438532516	4054	0.000936224850033739	"Other"	"Other"
"78"	"ASV_1045"	"ASV_32"	-0.697600089045469	0.0116621742886554	4055	0.00055703225067083	"Other"	"Shared"
"79"	"ASV_1045"	"ASV_41"	-0.643652650023986	0.0239173488925221	4056	0.00055703225067083	"Other"	"Shared"
"80"	"ASV_1045"	"ASV_129"	-0.600749702115576	0.0388542147487896	4057	0.00055703225067083	"Other"	"Other"
"81"	"ASV_1045"	"ASV_381"	0.839653750536851	0.000633589946956759	4058	0.00055703225067083	"Other"	"Shared"
"82"	"ASV_1045"	"ASV_395"	0.963855421686747	4.5721712845529e-07	4059	0.00055703225067083	"Other"	"Shared"
"83"	"ASV_1045"	"ASV_901"	0.606168340693192	0.0366745444164195	4060	0.00055703225067083	"Other"	"Other"
"84"	"ASV_1045"	"ASV_1003"	0.698795180722892	0.0114592438532516	4061	0.00055703225067083	"Other"	"Other"
"85"	"ASV_1045"	"ASV_1256"	0.839653750536851	0.020185180216836	4062	0.00055703225067083	"Other"	"Other"
"86"	"ASV_1045"	"ASV_1999"	0.895600070934086	0.00295660629096981	4063	0.00055703225067083	"Other"	"Other"
"87"	"ASV_1045"	"ASV_5462"	0.853765578276966	0.0137327150500264	4064	0.00055703225067083	"Other"	"Other"
"88"	"ASV_1051"	"ASV_381"	0.738548945875996	0.00608084792708854	4065	0.000262926011199227	"Other"	"Shared"
"89"	"ASV_1051"	"ASV_395"	0.630547667861664	0.0279363192412668	4066	0.000262926011199227	"Other"	"Shared"
"90"	"ASV_1051"	"ASV_647"	0.604267319353088	0.0374290381434986	4067	0.000262926011199227	"Other"	"Shared"
"91"	"ASV_1053"	"ASV_71"	0.738548945875996	0.00608084792708854	4068	2.02735578742499e-05	"Other"	"Shared"
"92"	"ASV_1053"	"ASV_82"	0.630547667861664	0.0279363192412668	4069	2.02735578742499e-05	"Other"	"Shared"
"93"	"ASV_1053"	"ASV_143"	0.738548945875996	0.00608084792708854	4070	2.02735578742499e-05	"Other"	"Shared"
"94"	"ASV_1053"	"ASV_202"	0.630547667861664	0.0279363192412668	4071	2.02735578742499e-05	"Other"	"Other"
"95"	"ASV_1053"	"ASV_223"	0.630547667861664	0.0279363192412668	4072	2.02735578742499e-05	"Other"	"Shared"
"96"	"ASV_1053"	"ASV_240"	0.738548945875996	0.00608084792708854	4073	2.02735578742499e-05	"Other"	"Other"
"97"	"ASV_1053"	"ASV_250"	0.738548945875996	0.00608084792708854	4074	2.02735578742499e-05	"Other"	"Other"
"98"	"ASV_1053"	"ASV_273"	0.630547667861664	0.0279363192412668	4075	2.02735578742499e-05	"Other"	"Shared"
"99"	"ASV_1053"	"ASV_400"	0.604267319353088	0.0374290381434986	4076	2.02735578742499e-05	"Other"	"Other"
"100"	"ASV_1053"	"ASV_426"	0.630547667861664	0.0279363192412668	4077	2.02735578742499e-05	"Other"	"Shared"
"101"	"ASV_1053"	"ASV_470"	0.604267319353088	0.0374290381434986	4078	2.02735578742499e-05	"Other"	"Other"
"102"	"ASV_1053"	"ASV_475"	0.738548945875996	0.00608084792708854	4079	2.02735578742499e-05	"Other"	"Other"
"103"	"ASV_1053"	"ASV_506"	0.738548945875996	0.00608084792708854	4080	2.02735578742499e-05	"Other"	"Other"
"104"	"ASV_1053"	"ASV_600"	0.630547667861664	0.0279363192412668	4081	2.02735578742499e-05	"Other"	"Other"
"105"	"ASV_1053"	"ASV_619"	0.604267319353088	0.0374290381434986	4082	2.02735578742499e-05	"Other"	"Other"
"106"	"ASV_1053"	"ASV_689"	0.738548945875996	0.00608084792708854	4083	2.02735578742499e-05	"Other"	"Other"
"107"	"ASV_1053"	"ASV_739"	0.738548945875996	0.00608084792708854	4084	2.02735578742499e-05	"Other"	"Other"
"108"	"ASV_1053"	"ASV_817"	0.630547667861664	0.0279363192412668	4085	2.02735578742499e-05	"Other"	"Other"
"109"	"ASV_1053"	"ASV_884"	0.630547667861664	0.0279363192412668	4086	2.02735578742499e-05	"Other"	"Shared"
"110"	"ASV_1053"	"ASV_905"	0.630547667861664	0.0279363192412668	4087	2.02735578742499e-05	"Other"	"Other"
"111"	"ASV_1053"	"ASV_927"	0.630547667861664	0.0279363192412668	4088	2.02735578742499e-05	"Other"	"Other"
"112"	"ASV_1058"	"ASV_183"	0.630547667861664	0.0279363192412668	4089	0.000115045458502792	"Other"	"Other"
"113"	"ASV_1058"	"ASV_255"	0.630547667861664	0.0279363192412668	4090	0.000115045458502792	"Other"	"Other"
"114"	"ASV_1058"	"ASV_257"	0.630547667861664	0.0279363192412668	4091	0.000115045458502792	"Other"	"Other"
"115"	"ASV_1058"	"ASV_351"	0.738548945875996	0.00608084792708854	4092	0.000115045458502792	"Other"	"Other"
"116"	"ASV_1058"	"ASV_445"	0.738548945875996	0.00608084792708854	4093	0.000115045458502792	"Other"	"Other"
"117"	"ASV_1058"	"ASV_469"	0.738548945875996	0.00608084792708854	4094	0.000115045458502792	"Other"	"Other"
"118"	"ASV_1060"	"ASV_3"	-0.660884294885181	0.01929371389078	4095	0.000109899948145304	"Other"	"Shared"
"119"	"ASV_1060"	"ASV_6"	-0.660884294885181	0.01929371389078	4096	0.000109899948145304	"Other"	"Shared"
"120"	"ASV_1060"	"ASV_8"	-0.660884294885181	0.01929371389078	4097	0.000109899948145304	"Other"	"Shared"
"121"	"ASV_1060"	"ASV_13"	-0.725136934665685	0.00761729368758371	4098	0.000109899948145304	"Other"	"Shared"
"122"	"ASV_1060"	"ASV_16"	-0.725136934665685	0.00761729368758371	4099	0.000109899948145304	"Other"	"Shared"
"123"	"ASV_1060"	"ASV_17"	-0.725136934665685	0.00761729368758371	4100	0.000109899948145304	"Other"	"Shared"
"124"	"ASV_1060"	"ASV_23"	-0.725136934665685	0.00761729368758371	4101	0.000109899948145304	"Other"	"Shared"
"125"	"ASV_1060"	"ASV_35"	-0.726407990741356	0.00746038517891624	4102	0.000109899948145304	"Other"	"Shared"
"126"	"ASV_1060"	"ASV_38"	-0.725136934665685	0.00761729368758371	4103	0.000109899948145304	"Other"	"Shared"
"127"	"ASV_1060"	"ASV_56"	0.609137178460787	0.0355180499923207	4104	0.000109899948145304	"Other"	"Shared"
"128"	"ASV_1060"	"ASV_79"	0.630547667861664	0.0279363192412668	4105	0.000109899948145304	"Other"	"Other"
"129"	"ASV_1060"	"ASV_85"	0.626506024096386	0.0292684886117927	4106	0.000109899948145304	"Other"	"Shared"
"130"	"ASV_1060"	"ASV_107"	-0.671237763596443	0.0168518354809089	4107	0.000109899948145304	"Other"	"Shared"
"131"	"ASV_1060"	"ASV_124"	0.630547667861664	0.0279363192412668	4108	0.000109899948145304	"Other"	"Other"
"132"	"ASV_1060"	"ASV_131"	0.747926870226103	0.00515414675450765	4109	0.000109899948145304	"Other"	"Other"
"133"	"ASV_1060"	"ASV_211"	0.636872428123431	0.0259402579088785	4110	0.000109899948145304	"Other"	"Shared"
"134"	"ASV_1060"	"ASV_270"	0.626506024096386	0.0292684886117927	4111	0.000109899948145304	"Other"	"Shared"
"135"	"ASV_1060"	"ASV_277"	0.839653750536851	0.000633589946956759	4112	0.000109899948145304	"Other"	"Shared"
"136"	"ASV_1060"	"ASV_294"	0.797302502173028	0.00189604184313113	4113	0.000109899948145304	"Other"	"Other"
"137"	"ASV_1060"	"ASV_418"	0.747196611557281	0.00522221260557375	4114	0.000109899948145304	"Other"	"Other"
"138"	"ASV_1060"	"ASV_434"	0.626506024096386	0.0292684886117927	4115	0.000109899948145304	"Other"	"Other"
"139"	"ASV_1060"	"ASV_442"	0.853765578276966	0.000409830882902802	4116	0.000109899948145304	"Other"	"Shared"
"140"	"ASV_1060"	"ASV_443"	0.797302502173028	0.00189604184313113	4117	0.000109899948145304	"Other"	"Other"
"141"	"ASV_1060"	"ASV_460"	0.987951807228916	1.9593826644181e-09	4118	0.000109899948145304	"Other"	"Shared"
"142"	"ASV_1060"	"ASV_464"	0.630547667861664	0.0279363192412668	4119	0.000109899948145304	"Other"	"Shared"
"143"	"ASV_1060"	"ASV_517"	0.764536645919341	0.00377898425686658	4120	0.000109899948145304	"Other"	"Other"
"144"	"ASV_1060"	"ASV_525"	0.742692741750217	0.00565711659608054	4121	0.000109899948145304	"Other"	"Other"
"145"	"ASV_1060"	"ASV_547"	0.764536645919341	0.00377898425686658	4122	0.000109899948145304	"Other"	"Other"
"146"	"ASV_1060"	"ASV_561"	0.630547667861664	0.0279363192412668	4123	0.000109899948145304	"Other"	"Other"
"147"	"ASV_1060"	"ASV_569"	0.987951807228916	1.9593826644181e-09	4124	0.000109899948145304	"Other"	"Shared"
"148"	"ASV_1060"	"ASV_577"	0.662688936459652	0.0188505556666982	4125	0.000109899948145304	"Other"	"Other"
"149"	"ASV_1060"	"ASV_584"	0.761421473075984	0.00401272959346171	4126	0.000109899948145304	"Other"	"Unique"
"150"	"ASV_1060"	"ASV_617"	0.742692741750217	0.00565711659608054	4127	0.000109899948145304	"Other"	"Other"
"151"	"ASV_1060"	"ASV_660"	0.630547667861664	0.0279363192412668	4128	0.000109899948145304	"Other"	"Other"
"152"	"ASV_1060"	"ASV_661"	0.764536645919341	0.00377898425686658	4129	0.000109899948145304	"Other"	"Other"
"153"	"ASV_1060"	"ASV_669"	0.963855421686747	4.5721712845529e-07	4130	0.000109899948145304	"Other"	"Unique"
"154"	"ASV_1060"	"ASV_737"	0.755487031363565	0.00448816099250982	4131	0.000109899948145304	"Other"	"Other"
"155"	"ASV_1060"	"ASV_745"	0.66531205138662	0.0182197538866837	4132	0.000109899948145304	"Other"	"Unique"
"156"	"ASV_1060"	"ASV_768"	0.80822445425759	0.00146592695578519	4133	0.000109899948145304	"Other"	"Shared"
"157"	"ASV_1060"	"ASV_784"	0.630547667861664	0.0279363192412668	4134	0.000109899948145304	"Other"	"Other"
"158"	"ASV_1060"	"ASV_786"	0.696018761450618	0.0119347711000509	4135	0.000109899948145304	"Other"	"Unique"
"159"	"ASV_1060"	"ASV_810"	0.818845601706609	0.00112372432590596	4136	0.000109899948145304	"Other"	"Unique"
"160"	"ASV_1060"	"ASV_811"	0.747926870226103	0.00515414675450765	4137	0.000109899948145304	"Other"	"Shared"
"161"	"ASV_1060"	"ASV_863"	0.670311817655469	0.0170604435405708	4138	0.000109899948145304	"Other"	"Other"
"162"	"ASV_1060"	"ASV_876"	0.776150525706333	0.00299736568811457	4139	0.000109899948145304	"Other"	"Other"
"163"	"ASV_1060"	"ASV_877"	0.8628342146804	0.000302357829097362	4140	0.000109899948145304	"Other"	"Other"
"164"	"ASV_1060"	"ASV_894"	0.630547667861664	0.0279363192412668	4141	0.000109899948145304	"Other"	"Other"
"165"	"ASV_1060"	"ASV_923"	0.630547667861664	0.0279363192412668	4142	0.000109899948145304	"Other"	"Other"
"166"	"ASV_1060"	"ASV_934"	0.630547667861664	0.0279363192412668	4143	0.000109899948145304	"Other"	"Other"
"167"	"ASV_1060"	"ASV_950"	0.670311817655469	0.0170604435405708	4144	0.000109899948145304	"Other"	"Unique"
"168"	"ASV_1060"	"ASV_956"	0.839653750536851	0.000633589946956759	4145	0.000109899948145304	"Other"	"Other"
"169"	"ASV_1060"	"ASV_1087"	0.8628342146804	0.0105750307660507	4146	0.000109899948145304	"Other"	"Other"
"170"	"ASV_1060"	"ASV_1094"	0.963855421686747	1.74281201317489e-05	4147	0.000109899948145304	"Other"	"Unique"
"171"	"ASV_1060"	"ASV_1154"	0.839653750536851	0.020185180216836	4148	0.000109899948145304	"Other"	"Other"
"172"	"ASV_1060"	"ASV_1180"	0.951807228915663	7.14801345023907e-05	4149	0.000109899948145304	"Other"	"Other"
"173"	"ASV_1060"	"ASV_1203"	0.8628342146804	0.0105750307660507	4150	0.000109899948145304	"Other"	"Other"
"174"	"ASV_1060"	"ASV_1603"	0.839653750536851	0.020185180216836	4151	0.000109899948145304	"Other"	"Other"
"175"	"ASV_1060"	"ASV_1639"	0.873756166764962	0.00721918654107153	4152	0.000109899948145304	"Other"	"Other"
"176"	"ASV_1060"	"ASV_2492"	0.8628342146804	0.0105750307660507	4153	0.000109899948145304	"Other"	"Other"
"177"	"ASV_1060"	"ASV_4501"	0.853765578276966	0.0137327150500264	4154	0.000109899948145304	"Other"	"Unique"
"178"	"ASV_1062"	"ASV_13"	-0.717415719569424	0.0086241861340024	4155	0.00115011782708352	"Other"	"Shared"
"179"	"ASV_1062"	"ASV_16"	-0.717415719569424	0.0086241861340024	4156	0.00115011782708352	"Other"	"Shared"
"180"	"ASV_1062"	"ASV_17"	-0.717415719569424	0.0086241861340024	4157	0.00115011782708352	"Other"	"Shared"
"181"	"ASV_1062"	"ASV_33"	0.818845601706609	0.00112372432590596	4158	0.00115011782708352	"Other"	"Other"
"182"	"ASV_1062"	"ASV_45"	0.691268338365316	0.0127821112250481	4159	0.00115011782708352	"Other"	"Shared"
"183"	"ASV_1062"	"ASV_56"	0.760069162903093	0.00411754120556883	4160	0.00115011782708352	"Other"	"Shared"
"184"	"ASV_1062"	"ASV_77"	0.691268338365316	0.0127821112250481	4161	0.00115011782708352	"Other"	"Shared"
"185"	"ASV_1062"	"ASV_83"	0.818845601706609	0.00112372432590596	4162	0.00115011782708352	"Other"	"Shared"
"186"	"ASV_1062"	"ASV_90"	0.736961041535948	0.0062493917916254	4163	0.00115011782708352	"Other"	"Other"
"187"	"ASV_1062"	"ASV_136"	-0.703468267793288	0.010690812001399	4164	0.00115011782708352	"Other"	"Shared"
"188"	"ASV_1062"	"ASV_211"	0.898986090929905	6.9759188032505e-05	4165	0.00115011782708352	"Other"	"Shared"
"189"	"ASV_1062"	"ASV_270"	0.808610031685277	0.00145225492400332	4166	0.00115011782708352	"Other"	"Shared"
"190"	"ASV_1062"	"ASV_271"	0.718955954634751	0.008415821880247	4167	0.00115011782708352	"Other"	"Other"
"191"	"ASV_1062"	"ASV_277"	0.659380473395787	0.019668781020469	4168	0.00115011782708352	"Other"	"Shared"
"192"	"ASV_1062"	"ASV_278"	0.818845601706609	0.00112372432590596	4169	0.00115011782708352	"Other"	"Shared"
"193"	"ASV_1062"	"ASV_294"	0.909319424963771	4.14026694424987e-05	4170	0.00115011782708352	"Other"	"Other"
"194"	"ASV_1062"	"ASV_361"	0.687296583476201	0.0135240609301795	4171	0.00115011782708352	"Other"	"Unique"
"195"	"ASV_1062"	"ASV_402"	0.818845601706609	0.00112372432590596	4172	0.00115011782708352	"Other"	"Shared"
"196"	"ASV_1062"	"ASV_418"	0.834782608695652	0.000729518502615048	4173	0.00115011782708352	"Other"	"Other"
"197"	"ASV_1062"	"ASV_434"	0.634605341322622	0.0266434593129754	4174	0.00115011782708352	"Other"	"Other"
"198"	"ASV_1062"	"ASV_442"	0.63540300163594	0.0263944898374379	4175	0.00115011782708352	"Other"	"Shared"
"199"	"ASV_1062"	"ASV_443"	0.909319424963771	4.14026694424987e-05	4176	0.00115011782708352	"Other"	"Other"
"200"	"ASV_1062"	"ASV_460"	0.685783191429285	0.0138149787791198	4177	0.00115011782708352	"Other"	"Shared"
"201"	"ASV_1062"	"ASV_517"	0.937155733891234	6.94286177556401e-06	4178	0.00115011782708352	"Other"	"Other"
"202"	"ASV_1062"	"ASV_525"	0.927876964248747	1.36046519233882e-05	4179	0.00115011782708352	"Other"	"Other"
"203"	"ASV_1062"	"ASV_547"	0.937155733891234	6.94286177556401e-06	4180	0.00115011782708352	"Other"	"Other"
"204"	"ASV_1062"	"ASV_569"	0.685783191429285	0.0138149787791198	4181	0.00115011782708352	"Other"	"Shared"
"205"	"ASV_1062"	"ASV_577"	0.788184485135743	0.00232400119021974	4182	0.00115011782708352	"Other"	"Other"
"206"	"ASV_1062"	"ASV_584"	0.695382425634744	0.0120457878700827	4183	0.00115011782708352	"Other"	"Unique"
"207"	"ASV_1062"	"ASV_617"	0.927876964248747	1.36046519233882e-05	4184	0.00115011782708352	"Other"	"Other"
"208"	"ASV_1062"	"ASV_661"	0.937155733891234	6.94286177556401e-06	4185	0.00115011782708352	"Other"	"Other"
"209"	"ASV_1062"	"ASV_669"	0.675547621407953	0.0159054280090041	4186	0.00115011782708352	"Other"	"Unique"
"210"	"ASV_1062"	"ASV_733"	0.817391304347826	0.00116652073932498	4187	0.00115011782708352	"Other"	"Unique"
"211"	"ASV_1062"	"ASV_737"	0.934833163445896	8.29125772904994e-06	4188	0.00115011782708352	"Other"	"Other"
"212"	"ASV_1062"	"ASV_745"	0.817391304347826	0.00116652073932498	4189	0.00115011782708352	"Other"	"Unique"
"213"	"ASV_1062"	"ASV_764"	0.816189933719559	0.0012028113987251	4190	0.00115011782708352	"Other"	"Other"
"214"	"ASV_1062"	"ASV_768"	0.844368037466359	0.00055034757276887	4191	0.00115011782708352	"Other"	"Shared"
"215"	"ASV_1062"	"ASV_786"	0.852173913043478	0.000431411938553899	4192	0.00115011782708352	"Other"	"Unique"
"216"	"ASV_1062"	"ASV_789"	0.66531205138662	0.0182197538866837	4193	0.00115011782708352	"Other"	"Other"
"217"	"ASV_1062"	"ASV_810"	0.721739130434783	0.00804888336243983	4194	0.00115011782708352	"Other"	"Unique"
"218"	"ASV_1062"	"ASV_877"	0.872204346393822	0.000215780791550941	4195	0.00115011782708352	"Other"	"Other"
"219"	"ASV_1062"	"ASV_956"	0.659380473395787	0.019668781020469	4196	0.00115011782708352	"Other"	"Other"
"220"	"ASV_1062"	"ASV_960"	0.716489901493283	0.00875127175885994	4197	0.00115011782708352	"Other"	"Other"
"221"	"ASV_1062"	"ASV_1009"	0.736961041535948	0.0062493917916254	4198	0.00115011782708352	"Other"	"Other"
"222"	"ASV_1062"	"ASV_1060"	0.716489901493283	0.00875127175885994	4199	0.00115011782708352	"Other"	"Other"
"223"	"ASV_1062"	"ASV_1087"	0.872204346393822	0.00764498285685093	4200	0.00115011782708352	"Other"	"Other"
"224"	"ASV_1062"	"ASV_1111"	0.927876964248747	0.000506592734604901	4201	0.00115011782708352	"Other"	"Other"
"225"	"ASV_1062"	"ASV_1120"	0.839316741749274	0.020355463783451	4202	0.00115011782708352	"Other"	"Other"
"226"	"ASV_1062"	"ASV_1203"	0.872204346393822	0.00764498285685093	4203	0.00115011782708352	"Other"	"Other"
"227"	"ASV_1062"	"ASV_1286"	0.818845601706609	0.0351622599318246	4204	0.00115011782708352	"Other"	"Shared"
