"colMeans..t.."	"Node"	"Node_category"
"ASV0386"	0.00122807463955873	"ASV0386"	"Other"
"ASV0387"	8.8739376902926e-05	"ASV0387"	"Other"
"ASV0395"	0.000108038996149912	"ASV0395"	"Shared"
"ASV0400"	0.00273831263438608	"ASV0400"	"Other"
"ASV0402"	0.000209652546600763	"ASV0402"	"Shared"
"ASV0411"	0.00468380482253399	"ASV0411"	"Other"
"ASV0414"	0.00219223444472869	"ASV0414"	"Other"
"ASV0418"	0.00453281903579926	"ASV0418"	"Other"
"ASV0426"	0.000503908149180775	"ASV0426"	"Shared"
"ASV0427"	0.0023272505045337	"ASV0427"	"Other"
"ASV0434"	0.0013299658625194	"ASV0434"	"Other"
"ASV0436"	3.11407803552458e-05	"ASV0436"	"Other"
"ASV0442"	0.000325151671895306	"ASV0442"	"Shared"
"ASV0443"	0.00406588192794587	"ASV0443"	"Other"
"ASV0445"	8.38669511280016e-05	"ASV0445"	"Other"
"ASV0449"	0.00238589292772092	"ASV0449"	"Other"
"ASV0452"	0.00120558963555155	"ASV0452"	"Other"
"ASV0454"	1.42122168215798e-05	"ASV0454"	"Other"
"ASV0456"	7.12223042357847e-05	"ASV0456"	"Shared"
"ASV0460"	0.00121718762555234	"ASV0460"	"Shared"
"ASV0464"	0.000104464658802353	"ASV0464"	"Shared"
"ASV0469"	8.8887695712523e-05	"ASV0469"	"Other"
"ASV0470"	0.00215525413407848	"ASV0470"	"Other"
"ASV0475"	0.000218593196558691	"ASV0475"	"Other"
"ASV0482"	0.00333803659045452	"ASV0482"	"Other"
"ASV0497"	0.000172549379005695	"ASV0497"	"Shared"
"ASV0506"	0.000271961775680902	"ASV0506"	"Other"
"ASV0507"	7.04607046070461e-05	"ASV0507"	"Other"
"ASV0512"	5.14905149051491e-05	"ASV0512"	"Shared"
"ASV0517"	0.00323307270573066	"ASV0517"	"Other"
"ASV0520"	0.0014250618632043	"ASV0520"	"Other"
"ASV0525"	0.00336808557891079	"ASV0525"	"Other"
"ASV0537"	0.00261852401731813	"ASV0537"	"Other"
"ASV0547"	0.00295594909828897	"ASV0547"	"Other"
"ASV0561"	0.00016339344069086	"ASV0561"	"Other"
"ASV0564"	0.000173067584183173	"ASV0564"	"Shared"
"ASV0569"	0.000955833672927104	"ASV0569"	"Shared"
"ASV0577"	0.0025477449563721	"ASV0577"	"Other"
"ASV0584"	0.00283314731669354	"ASV0584"	"Unique"
"ASV0600"	0.000583130806669209	"ASV0600"	"Other"
"ASV0602"	0.0023422120262519	"ASV0602"	"Unique"
"ASV0614"	0.000568184959035117	"ASV0614"	"Other"
"ASV0617"	0.00268017077978544	"ASV0617"	"Other"
"ASV0618"	0.000344801980102306	"ASV0618"	"Other"
"ASV0619"	0.000274843954040449	"ASV0619"	"Other"
"ASV0634"	0.000108490127398407	"ASV0634"	"Shared"
"ASV0637"	0.000671538576297185	"ASV0637"	"Other"
"ASV0643"	0.00138818001478566	"ASV0643"	"Other"
"ASV0647"	8.40912040328937e-05	"ASV0647"	"Shared"
"ASV0660"	0.000133929049746606	"ASV0660"	"Other"
"ASV0661"	0.00243692505278799	"ASV0661"	"Other"
"ASV0669"	0.00266864521520507	"ASV0669"	"Unique"
"ASV0675"	2.26616422568406e-05	"ASV0675"	"Shared"
"ASV0679"	0.000287667356745123	"ASV0679"	"Other"
"ASV0680"	7.04607046070461e-05	"ASV0680"	"Shared"
"ASV0682"	8.3704732385448e-05	"ASV0682"	"Other"
"ASV0689"	0.000359356450243964	"ASV0689"	"Other"
"ASV0711"	0.000105907029127016	"ASV0711"	"Shared"
"ASV0723"	0.00015365109324921	"ASV0723"	"Shared"
"ASV0724"	0.00106431470918881	"ASV0724"	"Other"
"ASV0726"	8.74091915620994e-05	"ASV0726"	"Other"
"ASV0733"	0.00214087925323544	"ASV0733"	"Unique"
"ASV0734"	2.710027100271e-05	"ASV0734"	"Other"
"ASV0737"	0.0021286122533908	"ASV0737"	"Other"
"ASV0739"	0.000266478398885776	"ASV0739"	"Other"
"ASV0745"	0.00200672069843828	"ASV0745"	"Unique"
"ASV0750"	0.000681146047982103	"ASV0750"	"Other"
"ASV0764"	0.000279393069041522	"ASV0764"	"Other"
"ASV0768"	0.000594845136849401	"ASV0768"	"Shared"
"ASV0769"	0.000123020343679992	"ASV0769"	"Other"
"ASV0784"	0.00016339344069086	"ASV0784"	"Other"
"ASV0786"	0.00194124275749673	"ASV0786"	"Unique"
"ASV0789"	0.000317906109305743	"ASV0789"	"Other"
"ASV0810"	0.00192375667270474	"ASV0810"	"Unique"
"ASV0811"	0.00090805985156283	"ASV0811"	"Shared"
"ASV0817"	0.000472828791696165	"ASV0817"	"Other"
"ASV0833"	0.000108125641995999	"ASV0833"	"Shared"
"ASV0837"	0.000182290890739315	"ASV0837"	"Shared"
"ASV0844"	3.48952444760828e-05	"ASV0844"	"Other"
"ASV0846"	6.19943585133753e-05	"ASV0846"	"Other"
"ASV0850"	0.000523397101003782	"ASV0850"	"Other"
"ASV0863"	0.000452133587736168	"ASV0863"	"Other"
"ASV0866"	0.000314018019243328	"ASV0866"	"Shared"
"ASV0876"	0.000521870365231035	"ASV0876"	"Other"
"ASV0877"	0.00150465404943384	"ASV0877"	"Other"
"ASV0884"	0.000361412464944825	"ASV0884"	"Shared"
"ASV0890"	4.02810002577984e-05	"ASV0890"	"Other"
"ASV0892"	0.000132927300850735	"ASV0892"	"Other"
"ASV0894"	0.000182143507655384	"ASV0894"	"Other"
"ASV0901"	0.000532059440422526	"ASV0901"	"Other"
"ASV0905"	0.000374490521346423	"ASV0905"	"Other"
"ASV0906"	3.07106443093176e-05	"ASV0906"	"Shared"
"ASV0910"	0.000496208082485643	"ASV0910"	"Other"
"ASV0919"	0.000226744084183321	"ASV0919"	"Shared"
"ASV0923"	0.000216965060589502	"ASV0923"	"Other"
"ASV0926"	1.24373468651667e-05	"ASV0926"	"Other"
"ASV0927"	0.000330143002593126	"ASV0927"	"Other"
"ASV0934"	6.69645248733031e-05	"ASV0934"	"Other"
"ASV0950"	0.00176606028802515	"ASV0950"	"Unique"
"ASV0953"	0.000193725108576166	"ASV0953"	"Other"
"ASV0956"	0.00015124636608511	"ASV0956"	"Other"
"ASV0960"	0.000143932389445828	"ASV0960"	"Other"
"ASV0983"	8.8623975546204e-05	"ASV0983"	"Other"
"ASV0994"	4.02810002577984e-05	"ASV0994"	"Other"
"ASV0995"	0.000937250611713059	"ASV0995"	"Other"
"ASV0999"	4.43091002835782e-05	"ASV0999"	"Other"
"ASV1002"	0.000577281099958384	"ASV1002"	"Other"
"ASV1003"	0.000392306361949613	"ASV1003"	"Other"
"ASV1009"	0.00095174601198692	"ASV1009"	"Other"
"ASV1041"	0.000936224850033739	"ASV1041"	"Other"
"ASV1045"	0.00055703225067083	"ASV1045"	"Other"
"ASV1051"	0.000262926011199227	"ASV1051"	"Other"
"ASV1053"	2.02735578742499e-05	"ASV1053"	"Other"
"ASV1058"	0.000115045458502792	"ASV1058"	"Other"
"ASV1060"	0.000109899948145304	"ASV1060"	"Other"
"ASV1062"	0.00115011782708352	"ASV1062"	"Other"
"ASV1077"	0.000959619223092277	"ASV1077"	"Other"
"ASV1079"	2.67858099493212e-05	"ASV1079"	"Other"
"ASV1080"	0.000169405751327816	"ASV1080"	"Shared"
"ASV1087"	0.00108254755040818	"ASV1087"	"Other"
"ASV1094"	0.00123076606120427	"ASV1094"	"Unique"
"ASV1103"	0.000996556630096787	"ASV1103"	"Unique"
"ASV1105"	5.59680608932503e-05	"ASV1105"	"Other"
"ASV1106"	0.000183450866261209	"ASV1106"	"Other"
"ASV1111"	0.000941144571977565	"ASV1111"	"Other"
"ASV1113"	0.000142433715586427	"ASV1113"	"Shared"
"ASV1120"	0.000379830976723917	"ASV1120"	"Other"
"ASV1123"	0.00126544273658374	"ASV1123"	"Unique"
"ASV1131"	0.000657437991422489	"ASV1131"	"Other"
"ASV1140"	0.000159935845452416	"ASV1140"	"Other"
"ASV1151"	0.000238393708548959	"ASV1151"	"Other"
"ASV1154"	0.000446944006105016	"ASV1154"	"Other"
"ASV1176"	0.000139920152233126	"ASV1176"	"Other"
"ASV1177"	0.000143191190839619	"ASV1177"	"Other"
"ASV1180"	0.000853181619451199	"ASV1180"	"Other"
"ASV1187"	0.00034029852055683	"ASV1187"	"Other"
"ASV1188"	4.85606619789441e-05	"ASV1188"	"Shared"
"ASV1189"	0.000160502267295763	"ASV1189"	"Shared"
"ASV1199"	0.000220082711720776	"ASV1199"	"Other"
"ASV1200"	0.000333733541977733	"ASV1200"	"Other"
"ASV1203"	0.000900796653069275	"ASV1203"	"Other"
"ASV1209"	0.00123430922828785	"ASV1209"	"Unique"
"ASV1227"	6.21867343258336e-05	"ASV1227"	"Other"
"ASV1244"	0.000567975393955539	"ASV1244"	"Other"
"ASV1250"	0.000801042857361658	"ASV1250"	"Other"
"ASV1254"	1.02368814364392e-05	"ASV1254"	"Other"
"ASV1256"	0.000245629752298307	"ASV1256"	"Other"
"ASV1257"	0.000802590622949904	"ASV1257"	"Unique"
"ASV1264"	0.000817784739396418	"ASV1264"	"Other"
"ASV1265"	0.000348741760204965	"ASV1265"	"Other"
"ASV1267"	0.000241607685966857	"ASV1267"	"Other"
"ASV1269"	5.89111480263914e-05	"ASV1269"	"Shared"
"ASV1274"	3.83847689236911e-05	"ASV1274"	"Other"
"ASV1279"	0.000460659664639764	"ASV1279"	"Other"
"ASV1285"	9.06465690273623e-05	"ASV1285"	"Other"
"ASV1286"	0.000206253439141527	"ASV1286"	"Shared"
"ASV1292"	0.000130592142084251	"ASV1292"	"Other"
"ASV1298"	0.000774440366673924	"ASV1298"	"Other"
"ASV1310"	0.000746684550791891	"ASV1310"	"Other"
"ASV1314"	0.000820861747435093	"ASV1314"	"Unique"
"ASV1325"	0.000546297812293794	"ASV1325"	"Unique"
"ASV1329"	0.000710329709917451	"ASV1329"	"Other"
"ASV1331"	0.000530503290529782	"ASV1331"	"Unique"
"ASV1333"	0.000190553798563399	"ASV1333"	"Shared"
"ASV1338"	0.000732800133997739	"ASV1338"	"Unique"
"ASV1345"	0.000690061690853734	"ASV1345"	"Unique"
"ASV1348"	5.82727943747329e-05	"ASV1348"	"Other"
"ASV1353"	0.00102880658436214	"ASV1353"	"Other"
"ASV1361"	5.26011256640892e-05	"ASV1361"	"Other"
"ASV1370"	0.000162818023811962	"ASV1370"	"Other"
"ASV1377"	0.000731572502489781	"ASV1377"	"Other"
"ASV1383"	0.000375478708849746	"ASV1383"	"Other"
"ASV1397"	0.000317343324529615	"ASV1397"	"Other"
"ASV1401"	2.4390243902439e-05	"ASV1401"	"Shared"
"ASV1402"	4.61897046701344e-05	"ASV1402"	"Shared"
"ASV1411"	0.000479244919879485	"ASV1411"	"Unique"
"ASV1418"	7.50002678580995e-05	"ASV1418"	"Other"
"ASV1423"	0.000673481712304067	"ASV1423"	"Unique"
"ASV1430"	0.000170546601858958	"ASV1430"	"Other"
"ASV1446"	0.000470256662171735	"ASV1446"	"Unique"
"ASV1461"	2.91363971873665e-05	"ASV1461"	"Shared"
"ASV1464"	0.000407913554663274	"ASV1464"	"Other"
"ASV1469"	5.69105691056911e-05	"ASV1469"	"Other"
"ASV1473"	5.58886960180948e-05	"ASV1473"	"Other"
"ASV1480"	0.000337592939299939	"ASV1480"	"Other"
"ASV1482"	0.000261303634823665	"ASV1482"	"Other"
"ASV1485"	0.000159935845452416	"ASV1485"	"Other"
"ASV1490"	0.000632402460955045	"ASV1490"	"Unique"
"ASV1502"	3.75001339290497e-05	"ASV1502"	"Other"
"ASV1504"	0.000160474148971791	"ASV1504"	"Shared"
"ASV1506"	3.88485295831553e-05	"ASV1506"	"Other"
"ASV1520"	4.8888655735831e-05	"ASV1520"	"Other"
"ASV1527"	0.000234272224324665	"ASV1527"	"Other"
"ASV1529"	0.000119526450711336	"ASV1529"	"Other"
"ASV1532"	0.000347237041058054	"ASV1532"	"Other"
"ASV1533"	0.000226551138573244	"ASV1533"	"Other"
"ASV1542"	2.04737628728784e-05	"ASV1542"	"Other"
"ASV1543"	0.000446118302725293	"ASV1543"	"Other"
"ASV1551"	0.000266199827002703	"ASV1551"	"Other"
"ASV1553"	1.60714859695927e-05	"ASV1553"	"Other"
"ASV1565"	0.000552272672410231	"ASV1565"	"Unique"
"ASV1577"	0.0001913332642074	"ASV1577"	"Other"
"ASV1587"	7.05481064087319e-05	"ASV1587"	"Other"
"ASV1589"	0.000104369598477021	"ASV1589"	"Shared"
"ASV1591"	0.000495842525692589	"ASV1591"	"Other"
"ASV1595"	6.39549756971092e-05	"ASV1595"	"Other"
"ASV1603"	2.69934483441397e-05	"ASV1603"	"Other"
"ASV1604"	4.55358769138461e-05	"ASV1604"	"Other"
"ASV1606"	7.28013254610504e-05	"ASV1606"	"Other"
"ASV1608"	0.000673027078817065	"ASV1608"	"Unique"
"ASV1624"	0.000184027434415148	"ASV1624"	"Other"
"ASV1639"	0.000395998274452401	"ASV1639"	"Other"
"ASV1640"	0.000240819450432981	"ASV1640"	"Other"
"ASV1662"	8.4753507966501e-05	"ASV1662"	"Other"
"ASV1666"	4.9557585914833e-05	"ASV1666"	"Other"
"ASV1674"	3.9735319810373e-05	"ASV1674"	"Other"
"ASV1690"	4.2857295918914e-05	"ASV1690"	"Other"
"ASV1694"	0.000565419951297544	"ASV1694"	"Other"
"ASV1695"	0.000503465565934232	"ASV1695"	"Unique"
"ASV1710"	0.000450040761128664	"ASV1710"	"Other"
"ASV1712"	0.00048840375047882	"ASV1712"	"Unique"
"ASV1734"	2.4390243902439e-05	"ASV1734"	"Other"
"ASV1742"	0.000452976764018449	"ASV1742"	"Other"
"ASV1744"	0.000129112404561506	"ASV1744"	"Other"
"ASV1753"	0.000348718266637736	"ASV1753"	"Unique"
"ASV1755"	0.000148672757744499	"ASV1755"	"Other"
"ASV1757"	0.000103889179989659	"ASV1757"	"Other"
"ASV1764"	0.000314878394612166	"ASV1764"	"Other"
"ASV1766"	0.000319232313802297	"ASV1766"	"Unique"
"ASV1791"	0.000383303024143217	"ASV1791"	"Unique"
"ASV1795"	7.38767764028651e-05	"ASV1795"	"Shared"
"ASV1799"	3.88485295831553e-05	"ASV1799"	"Other"
"ASV1806"	2.98498942940123e-05	"ASV1806"	"Other"
"ASV1816"	5.91762663721004e-05	"ASV1816"	"Other"
"ASV1817"	0.000491857046575376	"ASV1817"	"Other"
"ASV1838"	0.000511084373536425	"ASV1838"	"Unique"
"ASV1866"	3.23737746526294e-05	"ASV1866"	"Other"
"ASV1895"	0.000113143516737376	"ASV1895"	"Other"
"ASV1920"	0.000593739123313474	"ASV1920"	"Unique"
"ASV1927"	2.63424148357124e-05	"ASV1927"	"Other"
"ASV1932"	0.000158036278700995	"ASV1932"	"Other"
"ASV1943"	0.00013550135501355	"ASV1943"	"Other"
"ASV1945"	0.000167497173485197	"ASV1945"	"Other"
"ASV1947"	9.68418805624013e-05	"ASV1947"	"Other"
"ASV1957"	4.82144579087782e-05	"ASV1957"	"Other"
"ASV1965"	5.63028479004156e-05	"ASV1965"	"Shared"
"ASV1968"	2.41072289543891e-05	"ASV1968"	"Other"
"ASV1972"	7.49098498703285e-05	"ASV1972"	"Other"
"ASV1979"	9.13528275913514e-05	"ASV1979"	"Other"
"ASV1993"	0.000245535312032582	"ASV1993"	"Unique"
"ASV1995"	9.64289158175565e-05	"ASV1995"	"Other"
"ASV1999"	0.000212693307673814	"ASV1999"	"Other"
"ASV2005"	6.63519687577016e-05	"ASV2005"	"Other"
"ASV2009"	8.02590622949904e-05	"ASV2009"	"Other"
"ASV2020"	4.2857295918914e-05	"ASV2020"	"Other"
"ASV2030"	0.000331347099305528	"ASV2030"	"Other"
"ASV2038"	0.00015982806946871	"ASV2038"	"Other"
"ASV2050"	0.000238175070265784	"ASV2050"	"Other"
"ASV2052"	0.000234272224324665	"ASV2052"	"Unique"
"ASV2073"	0.000200941182320009	"ASV2073"	"Other"
"ASV2098"	0.000142182790195075	"ASV2098"	"Other"
"ASV2101"	0.000110378259537583	"ASV2101"	"Other"
"ASV2118"	0.000223009136616749	"ASV2118"	"Unique"
"ASV2126"	0.000245212093080907	"ASV2126"	"Unique"
"ASV2134"	0.000496488749667301	"ASV2134"	"Unique"
"ASV2136"	0.000118643831218682	"ASV2136"	"Other"
"ASV2157"	7.70236568785289e-05	"ASV2157"	"Other"
"ASV2167"	8.78520841217495e-05	"ASV2167"	"Other"
"ASV2185"	0.000221967107171971	"ASV2185"	"Other"
"ASV2201"	0.000209493431367249	"ASV2201"	"Unique"
"ASV2204"	8.59453945512719e-06	"ASV2204"	"Other"
"ASV2222"	0.000117724136519051	"ASV2222"	"Other"
"ASV2224"	0.000204988196284082	"ASV2224"	"Unique"
"ASV2236"	0.000187500669645249	"ASV2236"	"Other"
"ASV2238"	9.71069480658067e-05	"ASV2238"	"Other"
"ASV2243"	1.77478753805852e-05	"ASV2243"	"Other"
"ASV2247"	0.000398111812546209	"ASV2247"	"Other"
"ASV2255"	0.000310567675837137	"ASV2255"	"Unique"
"ASV2257"	0.000200482961200915	"ASV2257"	"Unique"
"ASV2282"	0.000108489821682184	"ASV2282"	"Other"
"ASV2299"	0.000102368814364392	"ASV2299"	"Other"
"ASV2303"	0.000327020417448672	"ASV2303"	"Other"
"ASV2305"	5.42450636992034e-05	"ASV2305"	"Other"
"ASV2321"	0.000167334592639983	"ASV2321"	"Other"
"ASV2329"	0.000264293620884793	"ASV2329"	"Unique"
"ASV2345"	0.000281204762076536	"ASV2345"	"Unique"
"ASV2346"	0.000189219873492999	"ASV2346"	"Unique"
"ASV2350"	4.20859070484182e-05	"ASV2350"	"Other"
"ASV2374"	5.56043469195742e-05	"ASV2374"	"Other"
"ASV2381"	0.000211814058254032	"ASV2381"	"Unique"
"ASV2400"	5.32958130809244e-05	"ASV2400"	"Other"
"ASV2404"	4.27997332900831e-05	"ASV2404"	"Other"
"ASV2413"	0.000164540470639032	"ASV2413"	"Other"
"ASV2418"	0.000404356816739348	"ASV2418"	"Unique"
"ASV2439"	0.000227928397595953	"ASV2439"	"Unique"
"ASV2441"	3.10933671629168e-05	"ASV2441"	"Other"
"ASV2446"	4.26366504647395e-05	"ASV2446"	"Other"
"ASV2454"	5.18102034564164e-05	"ASV2454"	"Other"
"ASV2456"	0.000198898566897079	"ASV2456"	"Unique"
"ASV2468"	3.48215529341176e-05	"ASV2468"	"Other"
"ASV2474"	7.44596817010476e-05	"ASV2474"	"Other"
"ASV2475"	0.000331805317183408	"ASV2475"	"Unique"
"ASV2476"	0.000171198933160332	"ASV2476"	"Unique"
"ASV2492"	0.000269456512230884	"ASV2492"	"Other"
"ASV2497"	0.000193732370354298	"ASV2497"	"Unique"
"ASV2506"	9.71213239578882e-05	"ASV2506"	"Other"
"ASV2519"	0.000166693698077166	"ASV2519"	"Unique"
"ASV2532"	5.68488672863193e-05	"ASV2532"	"Other"
"ASV2547"	0.000132601929009115	"ASV2547"	"Other"
"ASV2559"	0.00018725236382893	"ASV2559"	"Unique"
"ASV2561"	0.000162188462993999	"ASV2561"	"Unique"
"ASV2569"	0.000288602626694615	"ASV2569"	"Other"
"ASV2582"	1.60714859695927e-05	"ASV2582"	"Shared"
"ASV2638"	4.97427588755294e-05	"ASV2638"	"Other"
"ASV2639"	5.21336897381941e-05	"ASV2639"	"Other"
"ASV2643"	5.503541690947e-05	"ASV2643"	"Other"
"ASV2665"	0.000173067584183173	"ASV2665"	"Unique"
"ASV2669"	0.000150925375286082	"ASV2669"	"Unique"
"ASV2685"	0.000222013747299938	"ASV2685"	"Other"
"ASV2689"	0.000205216223275251	"ASV2689"	"Unique"
"ASV2695"	1.0840108401084e-05	"ASV2695"	"Other"
"ASV2708"	0.000332698646684274	"ASV2708"	"Unique"
"ASV2712"	2.67858099493212e-06	"ASV2712"	"Other"
"ASV2728"	0.000165318289369001	"ASV2728"	"Unique"
"ASV2730"	0.000144167522661332	"ASV2730"	"Unique"
"ASV2731"	5.35716198986425e-05	"ASV2731"	"Other"
"ASV2752"	0.00016273519109761	"ASV2752"	"Unique"
"ASV2756"	0.000298583859409657	"ASV2756"	"Unique"
"ASV2767"	1.87500669645249e-05	"ASV2767"	"Other"
"ASV2781"	0.000192778876410084	"ASV2781"	"Unique"
"ASV2802"	4.13295723422502e-05	"ASV2802"	"Other"
"ASV2808"	8.03574298479637e-06	"ASV2808"	"Other"
"ASV2816"	5.71909762951434e-05	"ASV2816"	"Other"
"ASV2824"	0.00011374623215606	"ASV2824"	"Other"
"ASV2825"	0.000154985896283438	"ASV2825"	"Unique"
"ASV2827"	0.000135157052494999	"ASV2827"	"Unique"
"ASV2835"	6.23123815662172e-05	"ASV2835"	"Other"
"ASV2846"	5.17368094307338e-05	"ASV2846"	"Other"
"ASV2855"	5.14905149051491e-05	"ASV2855"	"Other"
"ASV2873"	0.000130651817411833	"ASV2873"	"Unique"
"ASV2886"	7.14732686794979e-05	"ASV2886"	"Other"
"ASV2921"	0.000144653503197876	"ASV2921"	"Unique"
