"colMeans..t.."	"Node"	"Node_Category"
"ASV1532"	8.87141174135863e-05	"ASV1532"	"Other"
"ASV1533"	0.000152039223444641	"ASV1533"	"Other"
"ASV1552"	0.000127711909520291	"ASV1552"	"Other"
"ASV1573"	0.000104415702537555	"ASV1573"	"Other"
"ASV1581"	0.000106038313062175	"ASV1581"	"Other"
"ASV1588"	8.79304238586112e-05	"ASV1588"	"Unique"
"ASV1593"	0.000119511988498758	"ASV1593"	"Shared"
"ASV1595"	9.82924741650496e-05	"ASV1595"	"Other"
"ASV1606"	0.000113663094513697	"ASV1606"	"Other"
"ASV1609"	7.74863516209144e-05	"ASV1609"	"Other"
"ASV1610"	8.42798029717199e-05	"ASV1610"	"Other"
"ASV1614"	0.000102267640921409	"ASV1614"	"Unique"
"ASV1619"	0.000179095220913439	"ASV1619"	"Other"
"ASV1642"	0.000368520735172331	"ASV1642"	"Other"
"ASV1649"	0.000133365771205272	"ASV1649"	"Other"
"ASV1655"	0.00021931412190044	"ASV1655"	"Unique"
"ASV1656"	0.000144901241477838	"ASV1656"	"Other"
"ASV1662"	0.000107984387237685	"ASV1662"	"Other"
"ASV1666"	9.57068845730701e-05	"ASV1666"	"Other"
"ASV1680"	8.12065373971621e-05	"ASV1680"	"Other"
"ASV1685"	9.38950179633425e-05	"ASV1685"	"Other"
"ASV1721"	0.000105148088038603	"ASV1721"	"Other"
"ASV1738"	0.000177907735427804	"ASV1738"	"Other"
"ASV1742"	0.000135925417346141	"ASV1742"	"Shared"
"ASV1748"	6.57725664018677e-05	"ASV1748"	"Other"
"ASV1761"	0.000120748757644182	"ASV1761"	"Other"
"ASV1763"	0.000113415643860771	"ASV1763"	"Other"
"ASV1773"	0.00021868272641431	"ASV1773"	"Other"
"ASV1783"	9.30233050323658e-05	"ASV1783"	"Unique"
"ASV1787"	0.000114874379766961	"ASV1787"	"Unique"
"ASV1791"	0.000125636055667839	"ASV1791"	"Other"
"ASV1795"	0.000111785597880882	"ASV1795"	"Other"
"ASV1808"	0.00025086646300707	"ASV1808"	"Other"
"ASV1811"	9.41325982866595e-05	"ASV1811"	"Other"
"ASV1827"	9.13774426495245e-05	"ASV1827"	"Other"
"ASV1846"	6.5324516486406e-05	"ASV1846"	"Other"
"ASV1857"	8.82153076384338e-05	"ASV1857"	"Other"
"ASV1859"	6.84467068526112e-05	"ASV1859"	"Other"
"ASV1874"	0.000135359549436641	"ASV1874"	"Other"
"ASV1892"	6.01765845027104e-05	"ASV1892"	"Other"
"ASV1895"	0.000143236138985808	"ASV1895"	"Other"
"ASV1898"	8.08754959867772e-05	"ASV1898"	"Other"
"ASV1906"	0.000130546924477985	"ASV1906"	"Other"
"ASV1909"	8.69910347599211e-05	"ASV1909"	"Unique"
"ASV1922"	8.00751604698213e-05	"ASV1922"	"Other"
"ASV1933"	0.00013995839897481	"ASV1933"	"Other"
"ASV1934"	0.00012288921750059	"ASV1934"	"Other"
"ASV1937"	0.000126081204305091	"ASV1937"	"Other"
"ASV1955"	7.60480590416924e-05	"ASV1955"	"Other"
"ASV1984"	7.42966545722718e-05	"ASV1984"	"Other"
"ASV1990"	7.01170104276783e-05	"ASV1990"	"Other"
"ASV1998"	9.23917761063773e-05	"ASV1998"	"Other"
"ASV2001"	7.36059666352228e-05	"ASV2001"	"Other"
"ASV2043"	7.20846114348633e-05	"ASV2043"	"Other"
"ASV2055"	9.69013264062623e-05	"ASV2055"	"Other"
"ASV2065"	7.69365198771719e-05	"ASV2065"	"Unique"
"ASV2066"	6.62812595093676e-05	"ASV2066"	"Other"
"ASV2067"	5.57077168903905e-05	"ASV2067"	"Other"
"ASV2080"	7.63503044804435e-05	"ASV2080"	"Other"
"ASV2097"	6.40561750215201e-05	"ASV2097"	"Other"
"ASV2106"	0.000213981502035946	"ASV2106"	"Other"
"ASV2108"	7.14680643127866e-05	"ASV2108"	"Other"
"ASV2109"	6.41950862449515e-05	"ASV2109"	"Other"
"ASV2122"	9.14637317224609e-05	"ASV2122"	"Other"
"ASV2128"	6.98412307570771e-05	"ASV2128"	"Other"
"ASV2131"	6.34447342852254e-05	"ASV2131"	"Other"
"ASV2137"	0.000366403179399886	"ASV2137"	"Other"
"ASV2142"	0.000110612095192389	"ASV2142"	"Other"
"ASV2153"	5.42836036148461e-05	"ASV2153"	"Unique"
"ASV2160"	7.10437153077271e-05	"ASV2160"	"Unique"
"ASV2174"	6.98866986162742e-05	"ASV2174"	"Unique"
"ASV2194"	5.03172294648869e-05	"ASV2194"	"Other"
"ASV2196"	5.27055044958752e-05	"ASV2196"	"Other"
"ASV2208"	0.000308502415529788	"ASV2208"	"Other"
"ASV2210"	5.78859072690241e-05	"ASV2210"	"Other"
"ASV2245"	7.82827686575068e-05	"ASV2245"	"Other"
"ASV2249"	5.30037557364864e-05	"ASV2249"	"Other"
"ASV2283"	5.45983549145894e-05	"ASV2283"	"Other"
"ASV2287"	6.74837930038372e-05	"ASV2287"	"Other"
"ASV2288"	6.07939696243067e-05	"ASV2288"	"Other"
"ASV2297"	5.83631759704529e-05	"ASV2297"	"Unique"
"ASV2317"	4.62595183574051e-05	"ASV2317"	"Other"
"ASV2318"	5.35227378007958e-05	"ASV2318"	"Other"
"ASV2319"	3.80155651167113e-05	"ASV2319"	"Other"
"ASV2337"	0.000105047381291156	"ASV2337"	"Other"
"ASV2338"	0.000120007402496567	"ASV2338"	"Other"
"ASV2352"	8.05503349494468e-05	"ASV2352"	"Other"
"ASV2354"	7.35114124523532e-05	"ASV2354"	"Other"
"ASV2367"	6.62891432431299e-05	"ASV2367"	"Unique"
"ASV2412"	3.3641065140639e-05	"ASV2412"	"Other"
"ASV2413"	4.76671369931858e-05	"ASV2413"	"Unique"
"ASV2434"	6.1438793527871e-05	"ASV2434"	"Other"
"ASV2435"	4.83476415583095e-05	"ASV2435"	"Other"
"ASV2446"	5.5360351834368e-05	"ASV2446"	"Other"
"ASV2450"	0.000142915425348238	"ASV2450"	"Other"
"ASV2464"	0.000250289017873769	"ASV2464"	"Other"
"ASV2465"	7.82489313877667e-05	"ASV2465"	"Other"
"ASV2505"	5.39043626039811e-05	"ASV2505"	"Unique"
"ASV2508"	4.07889104161162e-05	"ASV2508"	"Other"
"ASV2529"	5.84262713696044e-05	"ASV2529"	"Unique"
"ASV2530"	6.84658281793998e-05	"ASV2530"	"Other"
"ASV2548"	5.76320684023951e-05	"ASV2548"	"Other"
"ASV2555"	6.79539999663171e-05	"ASV2555"	"Other"
"ASV2556"	9.46884070507681e-05	"ASV2556"	"Other"
"ASV2568"	3.8303515103975e-05	"ASV2568"	"Other"
"ASV2572"	5.16420348707385e-05	"ASV2572"	"Unique"
"ASV2590"	0.000126680141254283	"ASV2590"	"Shared"
"ASV2591"	6.20718029274165e-05	"ASV2591"	"Other"
"ASV2592"	4.20902793363048e-05	"ASV2592"	"Other"
"ASV2595"	4.75954706658877e-05	"ASV2595"	"Other"
"ASV2615"	4.25331838918825e-05	"ASV2615"	"Other"
"ASV2635"	5.40407898588297e-05	"ASV2635"	"Other"
"ASV2651"	4.63226188812213e-05	"ASV2651"	"Other"
"ASV2670"	0.000262502596137747	"ASV2670"	"Other"
"ASV2685"	3.75065338298169e-05	"ASV2685"	"Unique"
"ASV2690"	4.63915251402237e-05	"ASV2690"	"Unique"
"ASV2695"	3.67924659157841e-05	"ASV2695"	"Other"
"ASV2705"	2.94301203402795e-05	"ASV2705"	"Other"
"ASV2731"	2.85201919973327e-05	"ASV2731"	"Other"
"ASV2755"	2.68893738605596e-05	"ASV2755"	"Other"
"ASV2759"	3.98021224393974e-05	"ASV2759"	"Other"
"ASV2777"	9.06293759060535e-05	"ASV2777"	"Other"
"ASV2779"	3.96934817187087e-05	"ASV2779"	"Other"
"ASV2785"	4.43685088326063e-05	"ASV2785"	"Unique"
"ASV2803"	4.40010745277546e-05	"ASV2803"	"Other"
"ASV2805"	0.000117915238864693	"ASV2805"	"Other"
"ASV2854"	3.46115372320197e-05	"ASV2854"	"Other"
"ASV2856"	2.33207923761917e-05	"ASV2856"	"Unique"
"ASV2872"	4.46134247727676e-05	"ASV2872"	"Other"
"ASV2901"	3.75735839256138e-05	"ASV2901"	"Other"
"ASV2929"	6.27843130540002e-05	"ASV2929"	"Unique"
"ASV2931"	5.04715631629171e-05	"ASV2931"	"Other"
"ASV2933"	0.000222314827250822	"ASV2933"	"Other"
"ASV2937"	2.21145444946646e-05	"ASV2937"	"Unique"
"ASV2969"	4.03394712739204e-05	"ASV2969"	"Unique"
"ASV3045"	3.30921247416723e-05	"ASV3045"	"Other"
"ASV3046"	3.15510872817331e-05	"ASV3046"	"Other"
"ASV3072"	3.36850340502034e-05	"ASV3072"	"Unique"
"ASV3073"	3.60077525683752e-05	"ASV3073"	"Other"
"ASV3099"	5.59351152662911e-05	"ASV3099"	"Unique"
"ASV3104"	3.26338628600583e-05	"ASV3104"	"Unique"
"ASV3140"	5.47935823016729e-05	"ASV3140"	"Unique"
"ASV3142"	3.40756682227154e-05	"ASV3142"	"Other"
"ASV3148"	3.49129249830345e-05	"ASV3148"	"Unique"
"ASV3172"	5.94152150083612e-05	"ASV3172"	"Other"
"ASV3178"	1.88978834772588e-05	"ASV3178"	"Unique"
"ASV3246"	1.80937182229074e-05	"ASV3246"	"Unique"
"ASV3247"	3.44383450308912e-05	"ASV3247"	"Unique"
"ASV3249"	9.98674986093533e-05	"ASV3249"	"Other"
"ASV3297"	2.73537082335941e-05	"ASV3297"	"Other"
"ASV3300"	2.70600316619202e-05	"ASV3300"	"Other"
"ASV3302"	6.90203531912282e-05	"ASV3302"	"Other"
"ASV3307"	2.11251239375443e-05	"ASV3307"	"Other"
"ASV3309"	2.46545007911853e-05	"ASV3309"	"Unique"
"ASV3310"	2.23127430101544e-05	"ASV3310"	"Other"
"ASV3340"	2.10546623207517e-05	"ASV3340"	"Unique"
"ASV3344"	3.99932154837805e-05	"ASV3344"	"Other"
"ASV3345"	1.72895529685559e-05	"ASV3345"	"Unique"
"ASV3347"	2.12457263750637e-05	"ASV3347"	"Unique"
"ASV3349"	2.01610490475001e-05	"ASV3349"	"Other"
"ASV3378"	2.56893387005298e-05	"ASV3378"	"Other"
"ASV3381"	2.42838920780662e-05	"ASV3381"	"Other"
"ASV3411"	4.17404618517716e-05	"ASV3411"	"Other"
"ASV3413"	1.64853877142045e-05	"ASV3413"	"Unique"
"ASV3416"	0.000108673335460858	"ASV3416"	"Other"
"ASV3417"	2.29735121008773e-05	"ASV3417"	"Unique"
"ASV3457"	1.93360048534038e-05	"ASV3457"	"Unique"
"ASV3458"	2.22223850259366e-05	"ASV3458"	"Other"
"ASV3459"	3.00427029632489e-05	"ASV3459"	"Unique"
"ASV3460"	2.98162283896665e-05	"ASV3460"	"Other"
"ASV3495"	2.18528529740052e-05	"ASV3495"	"Unique"
"ASV3525"	2.63318023138065e-05	"ASV3525"	"Other"
"ASV3528"	2.82755767473562e-05	"ASV3528"	"Unique"
"ASV3529"	1.52791398326773e-05	"ASV3529"	"Unique"
"ASV3530"	1.87605724304042e-05	"ASV3530"	"Unique"
"ASV3532"	2.81188008005948e-05	"ASV3532"	"Other"
"ASV3565"	2.63401105173461e-05	"ASV3565"	"Unique"
"ASV3568"	2.31780751438493e-05	"ASV3568"	"Other"
"ASV3606"	2.50008316140306e-05	"ASV3606"	"Other"
"ASV3609"	2.61846937372759e-05	"ASV3609"	"Unique"
"ASV3643"	3.57248537747469e-05	"ASV3643"	"Other"
"ASV3644"	3.23664472356243e-05	"ASV3644"	"Other"
"ASV3646"	2.44438965054829e-05	"ASV3646"	"Unique"
"ASV3650"	3.87778613777582e-05	"ASV3650"	"Other"
"ASV3658"	2.72442023671365e-05	"ASV3658"	"Other"
"ASV3699"	3.88121207970183e-05	"ASV3699"	"Unique"
"ASV3701"	2.61870489160922e-05	"ASV3701"	"Other"
"ASV3702"	2.855037039033e-05	"ASV3702"	"Other"
