"From"	"to"	"rValue"	"pValue"
"ASV0040"	"ASV0043"	0.951188083080421	3.11955921881422e-30
"ASV0041"	"ASV0013"	-0.631823054607006	2.80749557377018e-08
"ASV0041"	"ASV0016"	-0.604443268687881	1.5564486035924e-07
"ASV0041"	"ASV0020"	0.72272876916454	2.26795894520695e-11
"ASV0041"	"ASV0023"	-0.638359849500859	1.81900152796718e-08
"ASV0041"	"ASV0028"	0.800367202741462	3.51563720191716e-15
"ASV0041"	"ASV0030"	0.860499992970847	1.59800733422133e-19
"ASV0041"	"ASV0033"	0.661792122951993	3.51574889086531e-09
"ASV0041"	"ASV0035"	-0.615551416726251	7.9234991829006e-08
"ASV0041"	"ASV0038"	-0.62085899109273	5.68548204830342e-08
"ASV0041"	"ASV0045"	0.852016694363084	2.65248655585535e-16
"ASV0041"	"ASV0054"	0.697115420331607	2.51653635784991e-08
"ASV0041"	"ASV0079"	0.892299557373474	3.53776994432114e-20
