"From"	"to"	"rValue"	"pValue"
"ASV0001"	"ASV0003"	0.979020979020979	1.35100266491117e-06
"ASV0001"	"ASV0006"	0.979020979020979	1.35100266491117e-06
"ASV0001"	"ASV0008"	0.923076923076923	0.000800044528370027
"ASV0001"	"ASV0023"	0.888111888111888	0.00474817216745739
"ASV0001"	"ASV0035"	0.888111888111888	0.00474817216745739
"ASV0001"	"ASV0036"	0.881118881118881	0.00631963840500228
"ASV0001"	"ASV0038"	0.888111888111888	0.00474817216745739
"ASV0001"	"ASV0050"	0.909090909090909	0.001787725427146
"ASV0001"	"ASV0053"	0.832167832167832	0.0291492981917369
"ASV0001"	"ASV0071"	-0.915515659765198	0.00125795085071848
"ASV0001"	"ASV0082"	-0.889820590391698	0.00441729468018257
"ASV0001"	"ASV0129"	0.832091899973009	0.0291492981917369
"ASV0001"	"ASV0395"	0.82484509537576	0.0351525077290261
"ASV0001"	"ASV0475"	0.818789679943364	0.0407596994029671
"ASV0001"	"ASV0826"	0.810991682991523	0.0483095577339249
"ASV0001"	"ASV1188"	0.861647556056166	0.0128237320877631
"ASV0001"	"ASV1196"	-0.825817620105211	0.0342835229900334
"ASV0001"	"ASV1256"	0.823770980973279	0.0360692458169191
"ASV0001"	"ASV1470"	-0.825817620105211	0.0342835229900334
"ASV0001"	"ASV1520"	0.813305231921798	0.0459180617732727
"ASV0001"	"ASV1849"	-0.810270419127697	0.0491239599701391
"ASV0001"	"ASV5204"	0.813305231921798	0.0459180617732727
"ASV0003"	"ASV0001"	0.979020979020979	3.08980139854877e-08
"ASV0003"	"ASV0006"	0.972027972027972	5.62036229916309e-06
"ASV0003"	"ASV0008"	0.93006993006993	0.000504115111090364
"ASV0003"	"ASV0023"	0.909090909090909	0.001787725427146
"ASV0003"	"ASV0035"	0.909090909090909	0.001787725427146
"ASV0003"	"ASV0036"	0.93006993006993	0.000504115111090364
"ASV0003"	"ASV0038"	0.909090909090909	0.001787725427146
"ASV0003"	"ASV0050"	0.909090909090909	0.001787725427146
"ASV0003"	"ASV0053"	0.832167832167832	0.0291492981917369
"ASV0003"	"ASV0071"	-0.915515659765198	0.00125795085071848
"ASV0003"	"ASV0082"	-0.875583460945431	0.00783370187864828
"ASV0003"	"ASV0129"	0.815450061973549	0.0439575954086161
"ASV0003"	"ASV0395"	0.873365395103746	0.00849924843397585
"ASV0003"	"ASV0475"	0.810991682991523	0.0483095577339249
"ASV0003"	"ASV1188"	0.851139659031091	0.0175170481743994
"ASV0003"	"ASV1196"	-0.813305231921798	0.0459180617732727
"ASV0003"	"ASV1470"	-0.813305231921798	0.0459180617732727
"ASV0003"	"ASV1520"	0.825817620105211	0.0342835229900334
"ASV0003"	"ASV1849"	-0.826003825324351	0.0341591384476757
"ASV0003"	"ASV2835"	0.820575482893428	0.0390803365953069
"ASV0003"	"ASV3375"	-0.814540897686046	0.0447428295254216
"ASV0006"	"ASV0001"	0.979020979020979	3.08980139854877e-08
"ASV0006"	"ASV0003"	0.972027972027972	1.28681157514947e-07
"ASV0006"	"ASV0008"	0.972027972027972	5.62036229916309e-06
"ASV0006"	"ASV0023"	0.853146853146853	0.0164770308063392
"ASV0006"	"ASV0035"	0.853146853146853	0.0164770308063392
"ASV0006"	"ASV0036"	0.916083916083916	0.00121805513444494
"ASV0006"	"ASV0038"	0.853146853146853	0.0164770308063392
"ASV0006"	"ASV0050"	0.909090909090909	0.001787725427146
"ASV0006"	"ASV0053"	0.832167832167832	0.0291492981917369
"ASV0006"	"ASV0071"	-0.901430803461118	0.00261481899404267
"ASV0006"	"ASV0082"	-0.875583460945431	0.00783370187864828
"ASV0006"	"ASV0129"	0.832091899973009	0.0291492981917369
"ASV0006"	"ASV0475"	0.818789679943364	0.0407596994029671
"ASV0006"	"ASV0826"	0.810991682991523	0.0483095577339249
"ASV0006"	"ASV1188"	0.847637026689399	0.0193145706361323
"ASV0006"	"ASV1256"	0.823770980973279	0.0360692458169191
"ASV0006"	"ASV1520"	0.813305231921798	0.0459180617732727
"ASV0006"	"ASV5204"	0.813305231921798	0.0459180617732727
"ASV0008"	"ASV0001"	0.923076923076923	1.86219510986808e-05
"ASV0008"	"ASV0003"	0.93006993006993	1.17022279286597e-05
"ASV0008"	"ASV0006"	0.972027972027972	1.28681157514947e-07
"ASV0008"	"ASV0023"	0.811188811188811	0.0481532856424189
"ASV0008"	"ASV0035"	0.811188811188811	0.0481532856424189
"ASV0008"	"ASV0036"	0.902097902097902	0.00253178627376927
"ASV0008"	"ASV0038"	0.811188811188811	0.0481532856424189
"ASV0008"	"ASV0050"	0.902097902097902	0.00253178627376927
"ASV0008"	"ASV0053"	0.839160839160839	0.0241083442065995
"ASV0008"	"ASV0071"	-0.873261090852958	0.00852981482047502
"ASV0008"	"ASV0082"	-0.847109202052897	0.0196203767649574
"ASV0008"	"ASV0129"	0.832091899973009	0.0291492981917369
"ASV0008"	"ASV0475"	0.818789679943364	0.0407596994029671
"ASV0008"	"ASV0826"	0.810991682991523	0.0483095577339249
"ASV0008"	"ASV1256"	0.823770980973279	0.0360692458169191
"ASV0008"	"ASV1504"	-0.856102943016365	0.0154036580329905
"ASV0008"	"ASV1520"	0.813305231921798	0.0459180617732727
"ASV0008"	"ASV5204"	0.813305231921798	0.0459180617732727
"ASV0013"	"ASV0001"	0.643356643356643	0.0240031912007137
"ASV0013"	"ASV0003"	0.685314685314685	0.0139059688143628
"ASV0013"	"ASV0016"	0.979020979020979	1.35100266491117e-06
"ASV0013"	"ASV0017"	0.979020979020979	1.35100266491117e-06
"ASV0013"	"ASV0073"	0.819378575707602	0.0402904399688461
"ASV0013"	"ASV0211"	0.853146853146853	0.0164770308063392
"ASV0013"	"ASV0278"	0.867132867132867	0.0106238029649362
"ASV0013"	"ASV1196"	-0.813305231921798	0.0459180617732727
"ASV0013"	"ASV1470"	-0.813305231921798	0.0459180617732727
