"colMeans..t.."	"Node"	"Node_category"
"ASV0072"	0.00366462474443058	"ASV0072"	"Shared"
"ASV0073"	0.00195944846793261	"ASV0073"	"Shared"
"ASV0075"	0.00015080152040985	"ASV0075"	"Other"
"ASV0077"	0.00145771438723809	"ASV0077"	"Shared"
"ASV0082"	0.00394997636634721	"ASV0082"	"Shared"
"ASV0083"	0.00334562022442785	"ASV0083"	"Shared"
"ASV0085"	0.00151807097457544	"ASV0085"	"Shared"
"ASV0086"	0.000770691787569629	"ASV0086"	"Shared"
"ASV0089"	0.000660529913926742	"ASV0089"	"Shared"
"ASV0096"	0.000236679591972935	"ASV0096"	"Other"
"ASV0097"	0.00213484576988036	"ASV0097"	"Shared"
"ASV0100"	0.000409545249459741	"ASV0100"	"Other"
"ASV0101"	0.00243708710545924	"ASV0101"	"Shared"
"ASV0102"	0.00126120227121821	"ASV0102"	"Shared"
"ASV0104"	0.00287906405147849	"ASV0104"	"Shared"
"ASV0107"	0.00203555850361155	"ASV0107"	"Shared"
"ASV0120"	0.00115678950369929	"ASV0120"	"Shared"
"ASV0121"	0.00079330288680566	"ASV0121"	"Shared"
"ASV0124"	2.40798073615411e-05	"ASV0124"	"Other"
"ASV0127"	0.000920943275489358	"ASV0127"	"Shared"
"ASV0129"	0.000903933154167536	"ASV0129"	"Other"
"ASV0133"	0.00209364528011367	"ASV0133"	"Shared"
"ASV0134"	0.000156863927934968	"ASV0134"	"Other"
"ASV0136"	0.000573194668457573	"ASV0136"	"Shared"
"ASV0137"	0.000206859136913208	"ASV0137"	"Other"
"ASV0142"	0.00212341510378033	"ASV0142"	"Shared"
"ASV0143"	0.000816569138022167	"ASV0143"	"Shared"
"ASV0145"	0.00180917907548805	"ASV0145"	"Shared"
"ASV0147"	0.00206121195051235	"ASV0147"	"Shared"
"ASV0173"	4.68559647643145e-05	"ASV0173"	"Other"
"ASV0186"	0.00501652559603097	"ASV0186"	"Other"
"ASV0189"	0.00119103424602864	"ASV0189"	"Shared"
"ASV0206"	0.000672320081671332	"ASV0206"	"Shared"
"ASV0211"	0.00153341893113783	"ASV0211"	"Shared"
"ASV0220"	0.000230204350436992	"ASV0220"	"Other"
"ASV0222"	7.31017795025022e-05	"ASV0222"	"Other"
"ASV0223"	0.00123804047479715	"ASV0223"	"Shared"
"ASV0254"	0.00383638067147115	"ASV0254"	"Other"
"ASV0255"	4.95785820525533e-05	"ASV0255"	"Other"
"ASV0261"	0.00126744846141033	"ASV0261"	"Shared"
"ASV0270"	0.000352267964696895	"ASV0270"	"Shared"
"ASV0271"	0.00026714928500342	"ASV0271"	"Other"
"ASV0273"	0.00132014863761067	"ASV0273"	"Shared"
"ASV0277"	0.000522846989730896	"ASV0277"	"Shared"
"ASV0278"	0.00129350368313138	"ASV0278"	"Shared"
"ASV0294"	0.000361801046502172	"ASV0294"	"Other"
"ASV0301"	0.00378607521915526	"ASV0301"	"Unique"
"ASV0312"	1.26150674365462e-05	"ASV0312"	"Shared"
"ASV0332"	0.000389749726456729	"ASV0332"	"Shared"
"ASV0343"	2.44436622472525e-05	"ASV0343"	"Other"
"ASV0348"	7.14929936866187e-05	"ASV0348"	"Other"
"ASV0351"	0.000915490245289096	"ASV0351"	"Other"
"ASV0354"	0.000374438396508653	"ASV0354"	"Other"
"ASV0356"	0.000750849499555811	"ASV0356"	"Shared"
"ASV0357"	0.000179396070588574	"ASV0357"	"Other"
"ASV0367"	5.8509094653673e-05	"ASV0367"	"Other"
"ASV0371"	0.000830742153820085	"ASV0371"	"Other"
"ASV0381"	0.00050691194380118	"ASV0381"	"Shared"
"ASV0382"	0.000170288115550079	"ASV0382"	"Other"
"ASV0387"	0.00038824769522637	"ASV0387"	"Other"
"ASV0395"	0.000475859574668508	"ASV0395"	"Shared"
"ASV0398"	1.04637535576762e-05	"ASV0398"	"Other"
"ASV0402"	0.00084373309843764	"ASV0402"	"Shared"
"ASV0424"	0.00049086670912427	"ASV0424"	"Other"
"ASV0426"	0.000539489052633169	"ASV0426"	"Shared"
"ASV0434"	0.00107062950280714	"ASV0434"	"Other"
"ASV0436"	0.000260144796997147	"ASV0436"	"Other"
"ASV0440"	0.000151731029393521	"ASV0440"	"Other"
"ASV0442"	0.0002182320417789	"ASV0442"	"Shared"
"ASV0443"	8.67684750106792e-05	"ASV0443"	"Other"
"ASV0445"	0.000778297573526161	"ASV0445"	"Other"
"ASV0454"	0.001817057444738	"ASV0454"	"Other"
"ASV0456"	1.98236774002869e-05	"ASV0456"	"Shared"
"ASV0460"	0.00106329930775549	"ASV0460"	"Shared"
"ASV0464"	0.000120744216892657	"ASV0464"	"Shared"
"ASV0469"	0.000718164546973985	"ASV0469"	"Other"
"ASV0475"	0.000415741060580843	"ASV0475"	"Other"
"ASV0478"	0.00103765386339046	"ASV0478"	"Other"
"ASV0482"	9.95639964144952e-05	"ASV0482"	"Other"
"ASV0497"	0.00040006142551211	"ASV0497"	"Shared"
"ASV0507"	0.000560355013662198	"ASV0507"	"Other"
"ASV0512"	0.0008858586776025	"ASV0512"	"Shared"
"ASV0516"	0.00022594914036607	"ASV0516"	"Other"
"ASV0520"	0.000847266767160405	"ASV0520"	"Other"
"ASV0524"	7.69924547394355e-05	"ASV0524"	"Other"
"ASV0547"	7.72320049428483e-05	"ASV0547"	"Other"
"ASV0558"	2.68717886453789e-05	"ASV0558"	"Other"
"ASV0561"	0.000247045943598309	"ASV0561"	"Other"
"ASV0564"	0.00025160452264996	"ASV0564"	"Shared"
"ASV0569"	0.000862861277328014	"ASV0569"	"Shared"
"ASV0573"	0.00121392753042937	"ASV0573"	"Unique"
"ASV0598"	3.95596835225318e-05	"ASV0598"	"Other"
"ASV0600"	0.000263150493134946	"ASV0600"	"Other"
"ASV0612"	0.000355028993546694	"ASV0612"	"Other"
"ASV0614"	0.000231396527737129	"ASV0614"	"Other"
"ASV0617"	5.43011209640102e-05	"ASV0617"	"Other"
"ASV0618"	5.99074533135019e-05	"ASV0618"	"Other"
"ASV0634"	0.000225435288734106	"ASV0634"	"Shared"
"ASV0636"	0.00119091366610052	"ASV0636"	"Unique"
"ASV0637"	7.67233238904627e-05	"ASV0637"	"Other"
"ASV0638"	0.000262472782750854	"ASV0638"	"Other"
"ASV0640"	1.96726471514007e-06	"ASV0640"	"Other"
"ASV0643"	7.95723687289952e-05	"ASV0643"	"Other"
"ASV0647"	0.000635687181547195	"ASV0647"	"Shared"
"ASV0660"	0.000159064617418609	"ASV0660"	"Other"
"ASV0675"	0.000157475491338765	"ASV0675"	"Shared"
"ASV0680"	0.000344177047249481	"ASV0680"	"Shared"
"ASV0682"	1.18035882908404e-05	"ASV0682"	"Other"
"ASV0689"	0.000137162465026203	"ASV0689"	"Other"
"ASV0709"	0.000559417145398533	"ASV0709"	"Other"
"ASV0711"	0.000211236507271703	"ASV0711"	"Shared"
"ASV0717"	0.000175095450367739	"ASV0717"	"Other"
"ASV0723"	0.000422147076873559	"ASV0723"	"Shared"
"ASV0724"	3.9379975664714e-05	"ASV0724"	"Other"
"ASV0726"	0.000503640528746298	"ASV0726"	"Other"
"ASV0727"	0.000215465273590936	"ASV0727"	"Other"
"ASV0728"	5.90179414542021e-06	"ASV0728"	"Other"
"ASV0738"	2.81691359939368e-05	"ASV0738"	"Other"
"ASV0739"	0.000118264336047069	"ASV0739"	"Other"
"ASV0741"	0.000197087577808246	"ASV0741"	"Other"
"ASV0750"	0.000465523770729811	"ASV0750"	"Other"
"ASV0764"	0.000159064617418609	"ASV0764"	"Other"
"ASV0768"	9.01821791318488e-05	"ASV0768"	"Shared"
"ASV0769"	0.000666910127249944	"ASV0769"	"Other"
"ASV0772"	0.000398224768024893	"ASV0772"	"Other"
"ASV0783"	4.13154850437944e-05	"ASV0783"	"Other"
"ASV0784"	0.000292106247569245	"ASV0784"	"Other"
"ASV0789"	0.000478845759599429	"ASV0789"	"Other"
"ASV0791"	1.35459750392833e-05	"ASV0791"	"Other"
"ASV0811"	5.86647893934061e-05	"ASV0811"	"Shared"
"ASV0826"	0.000358225650246914	"ASV0826"	"Other"
"ASV0832"	0.000521097445913594	"ASV0832"	"Other"
"ASV0833"	3.93452943028014e-06	"ASV0833"	"Shared"
"ASV0837"	0.000416523608165093	"ASV0837"	"Shared"
"ASV0844"	0.000260282148882653	"ASV0844"	"Other"
"ASV0846"	7.58622132931525e-05	"ASV0846"	"Other"
"ASV0850"	0.000800140207472815	"ASV0850"	"Other"
"ASV0866"	0.000192748852491275	"ASV0866"	"Shared"
"ASV0867"	9.06600555892541e-05	"ASV0867"	"Other"
"ASV0868"	0.00014275765224825	"ASV0868"	"Other"
"ASV0874"	0.00036457726024117	"ASV0874"	"Other"
"ASV0876"	0.000574426062810435	"ASV0876"	"Other"
"ASV0877"	4.15767456366638e-05	"ASV0877"	"Other"
"ASV0878"	0.000312521325139379	"ASV0878"	"Other"
"ASV0880"	3.01021667539629e-06	"ASV0880"	"Other"
"ASV0884"	4.13125590179415e-05	"ASV0884"	"Shared"
"ASV0889"	2.16399118665408e-05	"ASV0889"	"Other"
"ASV0890"	0.000939628491013997	"ASV0890"	"Other"
"ASV0891"	0.000137411348788493	"ASV0891"	"Other"
"ASV0892"	0.000741986968517111	"ASV0892"	"Other"
"ASV0894"	0.000449852684177471	"ASV0894"	"Other"
"ASV0901"	0.000424809248837558	"ASV0901"	"Other"
"ASV0906"	8.65596474661631e-05	"ASV0906"	"Shared"
"ASV0910"	0.000674214589684622	"ASV0910"	"Other"
"ASV0915"	0.00103426596953079	"ASV0915"	"Unique"
"ASV0919"	8.7369141077801e-05	"ASV0919"	"Shared"
"ASV0920"	3.60430498187035e-06	"ASV0920"	"Other"
"ASV0921"	5.29585871745141e-05	"ASV0921"	"Other"
"ASV0925"	0.000303225601648392	"ASV0925"	"Other"
"ASV0934"	0.000406072952228983	"ASV0934"	"Other"
"ASV0945"	0.000332885681623023	"ASV0945"	"Other"
"ASV0956"	0.000214844464446876	"ASV0956"	"Other"
"ASV0960"	0.000347584294251002	"ASV0960"	"Other"
"ASV0961"	6.68870003147623e-05	"ASV0961"	"Other"
"ASV0962"	0.000131806735914385	"ASV0962"	"Other"
"ASV0968"	0.000624841452827185	"ASV0968"	"Other"
"ASV0989"	1.83540561105396e-05	"ASV0989"	"Other"
"ASV0994"	0.000790856373449899	"ASV0994"	"Other"
"ASV0999"	0.000718406194895403	"ASV0999"	"Other"
"ASV1002"	0.000232995118556371	"ASV1002"	"Other"
"ASV1003"	0.000334672021419009	"ASV1003"	"Other"
"ASV1011"	0.000126698268282699	"ASV1011"	"Other"
"ASV1040"	0.000445447770175766	"ASV1040"	"Other"
"ASV1045"	6.06960651033341e-05	"ASV1045"	"Other"
"ASV1058"	0.000262022879446923	"ASV1058"	"Other"
"ASV1059"	0.000321447855338547	"ASV1059"	"Other"
"ASV1060"	0.000336691189010263	"ASV1060"	"Other"
"ASV1067"	0.000135741265344665	"ASV1067"	"Other"
"ASV1070"	0.00030904028590471	"ASV1070"	"Other"
"ASV1079"	0.000137753068731271	"ASV1079"	"Other"
"ASV1080"	0.000149568989238921	"ASV1080"	"Shared"
"ASV1106"	1.62193724184166e-05	"ASV1106"	"Other"
"ASV1108"	0.000308976871592694	"ASV1108"	"Other"
"ASV1113"	0.00012709405629331	"ASV1113"	"Shared"
"ASV1114"	2.36071765816808e-05	"ASV1114"	"Other"
"ASV1120"	0.000328055474198121	"ASV1120"	"Other"
"ASV1131"	4.47196422428621e-05	"ASV1131"	"Other"
"ASV1132"	0.000161354088805562	"ASV1132"	"Other"
"ASV1133"	0.000455068170531512	"ASV1133"	"Other"
"ASV1138"	0.0001949724150433	"ASV1138"	"Other"
"ASV1146"	0.000188065018004923	"ASV1146"	"Other"
"ASV1154"	4.22718211590488e-05	"ASV1154"	"Other"
"ASV1158"	0.000230065190279982	"ASV1158"	"Other"
"ASV1163"	0.000182412724279306	"ASV1163"	"Other"
"ASV1176"	0.000290835785006999	"ASV1176"	"Other"
"ASV1177"	0.000106300395058778	"ASV1177"	"Other"
"ASV1187"	0.000246076993797786	"ASV1187"	"Other"
"ASV1188"	0.000349105596217723	"ASV1188"	"Shared"
"ASV1189"	7.57667730955843e-05	"ASV1189"	"Shared"
"ASV1194"	7.78691442403531e-05	"ASV1194"	"Other"
"ASV1196"	0.000645244291941351	"ASV1196"	"Unique"
"ASV1207"	0.000173032148868275	"ASV1207"	"Other"
"ASV1215"	0.000120003147623544	"ASV1215"	"Other"
"ASV1227"	0.000295703931202671	"ASV1227"	"Other"
"ASV1244"	5.13316907192303e-05	"ASV1244"	"Other"
"ASV1246"	9.83632357570035e-05	"ASV1246"	"Other"
"ASV1254"	0.000543311908352351	"ASV1254"	"Other"
"ASV1256"	6.15330880722242e-05	"ASV1256"	"Other"
"ASV1259"	5.40645747280552e-06	"ASV1259"	"Other"
"ASV1265"	0.000295107765286357	"ASV1265"	"Other"
"ASV1269"	0.000120408617426453	"ASV1269"	"Shared"
"ASV1274"	4.2352647833642e-05	"ASV1274"	"Other"
"ASV1286"	1.37708530059805e-05	"ASV1286"	"Shared"
"ASV1292"	0.000290569085725822	"ASV1292"	"Other"
"ASV1297"	0.000431825430500465	"ASV1297"	"Other"
"ASV1313"	0.000306437691247547	"ASV1313"	"Other"
"ASV1316"	6.24355265942279e-05	"ASV1316"	"Other"
"ASV1324"	0.000231444111803997	"ASV1324"	"Other"
"ASV1333"	5.44751462192576e-05	"ASV1333"	"Shared"
"ASV1339"	4.98774100929294e-05	"ASV1339"	"Other"
"ASV1347"	0.000418807386427507	"ASV1347"	"Other"
"ASV1348"	0.000222379439540037	"ASV1348"	"Other"
"ASV1359"	0.000121882085490975	"ASV1359"	"Other"
"ASV1361"	0.000298561754300036	"ASV1361"	"Other"
"ASV1369"	0.0002126357323003	"ASV1369"	"Other"
"ASV1383"	6.84422542923071e-05	"ASV1383"	"Other"
"ASV1385"	0.000210497324519987	"ASV1385"	"Other"
"ASV1397"	8.65033195648883e-05	"ASV1397"	"Other"
"ASV1401"	0.000169838479807457	"ASV1401"	"Shared"
"ASV1402"	0.000107357479413242	"ASV1402"	"Shared"
"ASV1418"	0.000171936744484817	"ASV1418"	"Other"
"ASV1440"	0.000297172868194662	"ASV1440"	"Other"
"ASV1449"	0.000143395969510006	"ASV1449"	"Other"
"ASV1455"	0.000272597277126803	"ASV1455"	"Other"
"ASV1457"	0.00020202011311967	"ASV1457"	"Other"
"ASV1461"	8.73429870481897e-05	"ASV1461"	"Shared"
"ASV1466"	0.000151181971373542	"ASV1466"	"Other"
"ASV1467"	0.000240041368420055	"ASV1467"	"Other"
"ASV1468"	5.37760569439556e-05	"ASV1468"	"Other"
"ASV1469"	9.14016020208063e-05	"ASV1469"	"Other"
"ASV1470"	0.000457882995222057	"ASV1470"	"Unique"
"ASV1478"	0.00045713212748757	"ASV1478"	"Unique"
"ASV1480"	0.000196351313394785	"ASV1480"	"Other"
"ASV1485"	0.000114101353478124	"ASV1485"	"Other"
"ASV1496"	7.47177632675502e-05	"ASV1496"	"Other"
"ASV1504"	2.82581459999194e-05	"ASV1504"	"Shared"
"ASV1512"	0.000297518962748608	"ASV1512"	"Other"
"ASV1520"	0.000114571024335191	"ASV1520"	"Other"
"ASV1526"	7.67376781328591e-05	"ASV1526"	"Other"
"ASV1527"	8.00939769329346e-05	"ASV1527"	"Other"
"ASV1542"	0.000383641967498677	"ASV1542"	"Other"
"ASV1551"	0.00023014903374159	"ASV1551"	"Other"
"ASV1553"	0.000202428803728583	"ASV1553"	"Other"
"ASV1571"	3.34435001573812e-05	"ASV1571"	"Other"
"ASV1572"	6.09852061693422e-05	"ASV1572"	"Other"
"ASV1576"	0.000374458205783507	"ASV1576"	"Unique"
"ASV1582"	0.00037211784199736	"ASV1582"	"Unique"
"ASV1587"	0.000111339193698549	"ASV1587"	"Other"
"ASV1589"	7.35089532356086e-05	"ASV1589"	"Shared"
"ASV1595"	0.000134705712758793	"ASV1595"	"Other"
"ASV1603"	0.000240142786082741	"ASV1603"	"Other"
"ASV1604"	0.000195948710373902	"ASV1604"	"Other"
"ASV1606"	0.000330948109356761	"ASV1606"	"Other"
"ASV1610"	2.74973052640841e-06	"ASV1610"	"Other"
"ASV1614"	0.000150455009238855	"ASV1614"	"Other"
"ASV1624"	0.000147356636293865	"ASV1624"	"Other"
"ASV1626"	9.05001962348922e-06	"ASV1626"	"Other"
"ASV1638"	2.16399118665408e-05	"ASV1638"	"Other"
"ASV1639"	8.06640854159334e-05	"ASV1639"	"Other"
"ASV1640"	0.000211876009990445	"ASV1640"	"Other"
"ASV1655"	4.51532501309444e-06	"ASV1655"	"Other"
"ASV1662"	4.64423440500101e-05	"ASV1662"	"Other"
"ASV1674"	7.72413230667888e-05	"ASV1674"	"Other"
"ASV1677"	0.000124934158909835	"ASV1677"	"Other"
"ASV1683"	5.50834120239219e-05	"ASV1683"	"Other"
"ASV1690"	0.000238517231789418	"ASV1690"	"Other"
"ASV1697"	2.60654969548661e-05	"ASV1697"	"Other"
"ASV1698"	0.000149745742069434	"ASV1698"	"Other"
"ASV1700"	0.00027982048345181	"ASV1700"	"Other"
"ASV1717"	0.0001752001973783	"ASV1717"	"Other"
"ASV1718"	0.000251260265215411	"ASV1718"	"Other"
"ASV1719"	0.000218246140338454	"ASV1719"	"Other"
"ASV1722"	0.000337322539012085	"ASV1722"	"Unique"
"ASV1755"	0.000150901558808938	"ASV1755"	"Other"
"ASV1757"	0.000128390973892489	"ASV1757"	"Other"
"ASV1767"	5.90179414542021e-06	"ASV1767"	"Other"
"ASV1769"	0.000108033069358293	"ASV1769"	"Other"
"ASV1774"	9.91239956975131e-05	"ASV1774"	"Other"
"ASV1775"	0.000328168256563683	"ASV1775"	"Unique"
"ASV1795"	4.15966975174513e-05	"ASV1795"	"Shared"
"ASV1797"	0.000180045653906406	"ASV1797"	"Other"
"ASV1799"	9.4436732111322e-06	"ASV1799"	"Other"
"ASV1802"	0.000299566564626806	"ASV1802"	"Unique"
"ASV1834"	0.00016912225030877	"ASV1834"	"Other"
"ASV1849"	0.00010499415162041	"ASV1849"	"Other"
"ASV1853"	6.72284470390648e-05	"ASV1853"	"Other"
"ASV1863"	1.37708530059805e-05	"ASV1863"	"Other"
"ASV1865"	3.63474780714527e-05	"ASV1865"	"Other"
"ASV1872"	0.000295768313191756	"ASV1872"	"Unique"
"ASV1892"	0.000278503290551483	"ASV1892"	"Unique"
"ASV1895"	0.000120566058207682	"ASV1895"	"Other"
"ASV1903"	2.55744412968209e-05	"ASV1903"	"Other"
"ASV1925"	5.09697681541783e-05	"ASV1925"	"Other"
"ASV1927"	7.47006522347709e-05	"ASV1927"	"Other"
"ASV1929"	6.19463661048272e-05	"ASV1929"	"Other"
"ASV1943"	4.51532501309444e-06	"ASV1943"	"Other"
"ASV1947"	8.29543601732997e-05	"ASV1947"	"Other"
"ASV1952"	0.000264461107834602	"ASV1952"	"Unique"
"ASV1957"	9.85560831201403e-05	"ASV1957"	"Other"
"ASV1958"	0.000273769017169228	"ASV1958"	"Unique"
"ASV1965"	0.000142929075140228	"ASV1965"	"Shared"
"ASV1968"	0.00020665825944724	"ASV1968"	"Other"
"ASV1979"	0.000133395726639226	"ASV1979"	"Other"
"ASV1980"	7.73993808049536e-05	"ASV1980"	"Other"
"ASV1981"	7.60609978580756e-05	"ASV1981"	"Other"
"ASV1989"	0.000107666795465379	"ASV1989"	"Other"
"ASV1998"	0.000263991552270327	"ASV1998"	"Unique"
"ASV1999"	4.22718211590488e-05	"ASV1999"	"Other"
"ASV2005"	4.32798237330815e-05	"ASV2005"	"Other"
"ASV2006"	2.36071765816808e-05	"ASV2006"	"Other"
"ASV2010"	1.65261940175178e-05	"ASV2010"	"Other"
"ASV2012"	9.03026481786303e-05	"ASV2012"	"Other"
"ASV2013"	0.00025041892511772	"ASV2013"	"Unique"
"ASV2019"	1.41890958387663e-05	"ASV2019"	"Other"
"ASV2020"	2.47475747376757e-05	"ASV2020"	"Other"
"ASV2027"	0.000248078561331573	"ASV2027"	"Unique"
"ASV2038"	3.26797385620915e-05	"ASV2038"	"Other"
"ASV2039"	4.53001418395591e-05	"ASV2039"	"Other"
"ASV2045"	9.10964942303124e-05	"ASV2045"	"Other"
"ASV2048"	6.92983912161269e-05	"ASV2048"	"Other"
"ASV2058"	0.000134533270869708	"ASV2058"	"Other"
"ASV2068"	0.000124590630784565	"ASV2068"	"Other"
"ASV2071"	0.000226932934643315	"ASV2071"	"Unique"
"ASV2073"	0.000128952292672638	"ASV2073"	"Other"
"ASV2074"	0.000248592885968593	"ASV2074"	"Unique"
"ASV2082"	7.31884673862746e-05	"ASV2082"	"Other"
"ASV2084"	0.000236376742400839	"ASV2084"	"Unique"
"ASV2094"	5.66620392667932e-05	"ASV2094"	"Other"
"ASV2098"	3.77746928445288e-05	"ASV2098"	"Other"
"ASV2105"	4.52470884482216e-05	"ASV2105"	"Other"
"ASV2110"	4.51333980219536e-05	"ASV2110"	"Other"
"ASV2114"	0.000235131068665626	"ASV2114"	"Unique"
"ASV2128"	0.000115488682109153	"ASV2128"	"Other"
"ASV2130"	8.65573707512094e-05	"ASV2130"	"Other"
"ASV2132"	0.000227015287256251	"ASV2132"	"Unique"
"ASV2139"	0.0001032770799909	"ASV2139"	"Other"
"ASV2144"	0.00014222879449138	"ASV2144"	"Other"
"ASV2162"	5.20148656303577e-05	"ASV2162"	"Other"
"ASV2163"	4.41458067697974e-05	"ASV2163"	"Other"
"ASV2165"	0.000222334559683957	"ASV2165"	"Unique"
"ASV2177"	0.000177863689069858	"ASV2177"	"Other"
"ASV2180"	0.000222999868005256	"ASV2180"	"Unique"
"ASV2193"	0.000107776195558134	"ASV2193"	"Other"
"ASV2195"	0.000148845718234779	"ASV2195"	"Other"
"ASV2204"	8.53166797368494e-05	"ASV2204"	"Other"
"ASV2216"	3.73780295876613e-05	"ASV2216"	"Other"
"ASV2220"	0.000146661973483515	"ASV2220"	"Other"
"ASV2222"	0.000151288623095543	"ASV2222"	"Other"
"ASV2238"	8.12275849390899e-05	"ASV2238"	"Other"
"ASV2243"	5.66336773924021e-05	"ASV2243"	"Other"
"ASV2251"	3.73780295876613e-05	"ASV2251"	"Other"
"ASV2268"	6.9604522143752e-05	"ASV2268"	"Other"
"ASV2270"	0.000205952013180929	"ASV2270"	"Unique"
"ASV2271"	0.000205952013180929	"ASV2271"	"Unique"
"ASV2278"	7.02599565042326e-05	"ASV2278"	"Other"
"ASV2283"	8.19127325151422e-05	"ASV2283"	"Other"
"ASV2285"	7.85967502883256e-05	"ASV2285"	"Other"
"ASV2286"	0.000191136569839756	"ASV2286"	"Other"
"ASV2299"	0.000161328170831867	"ASV2299"	"Other"
"ASV2301"	6.29926839613543e-05	"ASV2301"	"Other"
"ASV2302"	0.000201271285608635	"ASV2302"	"Unique"
"ASV2314"	7.51559790273423e-05	"ASV2314"	"Other"
"ASV2315"	7.11946461626086e-05	"ASV2315"	"Other"
"ASV2316"	0.000125715846735915	"ASV2316"	"Other"
"ASV2318"	0.000203801079619359	"ASV2318"	"Unique"
"ASV2319"	0.000192561945980777	"ASV2319"	"Unique"
"ASV2320"	0.000198930921822488	"ASV2320"	"Unique"
"ASV2321"	4.47196422428621e-05	"ASV2321"	"Other"
"ASV2339"	9.72285632324573e-05	"ASV2339"	"Other"
"ASV2342"	0.000196590558036341	"ASV2342"	"Unique"
"ASV2343"	3.74458205783507e-05	"ASV2343"	"Other"
"ASV2351"	1.22218311236263e-05	"ASV2351"	"Other"
"ASV2357"	0.000194250194250194	"ASV2357"	"Unique"
"ASV2358"	0.000194250194250194	"ASV2358"	"Unique"
"ASV2374"	8.94632198837338e-05	"ASV2374"	"Other"
"ASV2402"	9.15371288566994e-05	"ASV2402"	"Other"
"ASV2408"	8.40831011415761e-05	"ASV2408"	"Other"
"ASV2413"	7.30065644347105e-05	"ASV2413"	"Other"
"ASV2427"	4.22718211590488e-05	"ASV2427"	"Other"
"ASV2428"	0.000115493037542933	"ASV2428"	"Other"
"ASV2431"	2.76641916022757e-05	"ASV2431"	"Other"
"ASV2434"	6.84422542923071e-05	"ASV2434"	"Other"
"ASV2435"	0.000159623813337205	"ASV2435"	"Other"
"ASV2436"	1.62193724184166e-05	"ASV2436"	"Other"
"ASV2451"	8.73539772029729e-05	"ASV2451"	"Other"
"ASV2467"	0.000182755762360348	"ASV2467"	"Unique"
"ASV2468"	0.000105214635665675	"ASV2468"	"Other"
"ASV2472"	0.000177867647747166	"ASV2472"	"Unique"
"ASV2490"	0.000165826708114841	"ASV2490"	"Unique"
"ASV2508"	0.00018915222304507	"ASV2508"	"Unique"
"ASV2532"	0.000112213075388469	"ASV2532"	"Other"
"ASV2563"	6.76398821049311e-05	"ASV2563"	"Other"
"ASV2570"	0.00016995474358667	"ASV2570"	"Other"
"ASV2582"	9.80162773843951e-06	"ASV2582"	"Shared"
"ASV2585"	7.07236390578143e-05	"ASV2585"	"Other"
"ASV2590"	4.44966538516304e-05	"ASV2590"	"Other"
"ASV2598"	0.000171105635730768	"ASV2598"	"Unique"
"ASV2599"	0.000165264281194814	"ASV2599"	"Unique"
"ASV2610"	5.18826502552402e-05	"ASV2610"	"Other"
"ASV2632"	1.37708530059805e-05	"ASV2632"	"Other"
"ASV2638"	2.57440016476161e-05	"ASV2638"	"Other"
"ASV2639"	8.52940769146889e-05	"ASV2639"	"Other"
"ASV2640"	0.000135977026188185	"ASV2640"	"Other"
