"colMeans..t.."	"Node"	"Node_Category"
"ASV0134"	0.00245824625535841	"ASV0134"	"Shared"
"ASV0135"	0.00209720125905449	"ASV0135"	"Shared"
"ASV0142"	0.00226303505805921	"ASV0142"	"Shared"
"ASV0143"	0.00331210357758642	"ASV0143"	"Shared"
"ASV0145"	0.00222587988581474	"ASV0145"	"Shared"
"ASV0147"	0.00233354231012098	"ASV0147"	"Shared"
"ASV0183"	0.00239486526916093	"ASV0183"	"Other"
"ASV0205"	0.00131215253909231	"ASV0205"	"Other"
"ASV0210"	0.00158437097217223	"ASV0210"	"Shared"
"ASV0214"	0.00160594957162561	"ASV0214"	"Other"
"ASV0221"	0.0033019521071943	"ASV0221"	"Other"
"ASV0223"	0.00157480635159817	"ASV0223"	"Shared"
"ASV0238"	0.00216664915561627	"ASV0238"	"Shared"
"ASV0251"	0.00202799494558629	"ASV0251"	"Other"
"ASV0255"	0.00167024384471967	"ASV0255"	"Other"
"ASV0257"	0.00178037262032647	"ASV0257"	"Other"
"ASV0259"	0.00399054603052834	"ASV0259"	"Other"
"ASV0261"	0.00114729963099444	"ASV0261"	"Shared"
"ASV0270"	0.0016018872884546	"ASV0270"	"Shared"
"ASV0271"	0.0023879678760704	"ASV0271"	"Other"
"ASV0273"	0.00093074770300591	"ASV0273"	"Shared"
"ASV0277"	0.00113261776070816	"ASV0277"	"Shared"
"ASV0279"	0.00115973955281152	"ASV0279"	"Shared"
"ASV0283"	0.000925329510945552	"ASV0283"	"Other"
"ASV0302"	0.00178862507770003	"ASV0302"	"Other"
"ASV0308"	0.000908917241437917	"ASV0308"	"Other"
"ASV0315"	0.00274712951253436	"ASV0315"	"Shared"
"ASV0351"	0.00135935813036419	"ASV0351"	"Other"
"ASV0352"	0.00112135112398227	"ASV0352"	"Other"
"ASV0355"	0.000699856790529717	"ASV0355"	"Other"
"ASV0357"	0.0018717835724293	"ASV0357"	"Other"
"ASV0366"	0.00214106814367365	"ASV0366"	"Other"
"ASV0371"	0.000860451742678168	"ASV0371"	"Other"
"ASV0382"	0.000977628969195175	"ASV0382"	"Shared"
"ASV0383"	0.00179845957491008	"ASV0383"	"Other"
"ASV0386"	0.00276735227525627	"ASV0386"	"Other"
"ASV0387"	0.000826023042507066	"ASV0387"	"Other"
"ASV0395"	0.000978492190894047	"ASV0395"	"Shared"
"ASV0400"	0.000549433368082387	"ASV0400"	"Other"
"ASV0403"	0.000767916624547607	"ASV0403"	"Shared"
"ASV0413"	0.00189812581160659	"ASV0413"	"Other"
"ASV0427"	0.0018705086486906	"ASV0427"	"Other"
"ASV0434"	0.000736947375442714	"ASV0434"	"Other"
"ASV0442"	0.00204202444013036	"ASV0442"	"Shared"
"ASV0445"	0.000801729749698046	"ASV0445"	"Other"
"ASV0448"	0.000481196867942005	"ASV0448"	"Other"
"ASV0451"	0.00153419076452076	"ASV0451"	"Other"
"ASV0454"	0.000454074863623206	"ASV0454"	"Other"
"ASV0462"	0.0010689398883523	"ASV0462"	"Shared"
"ASV0468"	0.000765678067236971	"ASV0468"	"Other"
"ASV0470"	0.000444738718374718	"ASV0470"	"Other"
"ASV0507"	0.00114355930797079	"ASV0507"	"Other"
"ASV0510"	0.000383849747425489	"ASV0510"	"Shared"
"ASV0536"	0.000703436091952249	"ASV0536"	"Other"
"ASV0559"	0.0015486358479638	"ASV0559"	"Other"
"ASV0561"	0.000527391422517091	"ASV0561"	"Shared"
"ASV0602"	0.000319354398675041	"ASV0602"	"Other"
"ASV0603"	0.000524680015840861	"ASV0603"	"Unique"
"ASV0618"	0.00102508194663422	"ASV0618"	"Other"
"ASV0631"	0.000446546863668085	"ASV0631"	"Shared"
"ASV0637"	0.000662778837004129	"ASV0637"	"Other"
"ASV0646"	0.00109960402911886	"ASV0646"	"Other"
"ASV0662"	0.000867950845853508	"ASV0662"	"Other"
"ASV0682"	0.000532586784370661	"ASV0682"	"Other"
"ASV0688"	0.00043945943023969	"ASV0688"	"Shared"
"ASV0690"	0.000258754930365729	"ASV0690"	"Other"
"ASV0701"	0.00034998335137452	"ASV0701"	"Other"
"ASV0711"	0.000377385846413576	"ASV0711"	"Shared"
"ASV0765"	0.00151106522121903	"ASV0765"	"Other"
"ASV0775"	0.000576034270460221	"ASV0775"	"Shared"
"ASV0790"	0.000438836788558138	"ASV0790"	"Other"
"ASV0793"	0.000221529193150296	"ASV0793"	"Other"
"ASV0799"	0.00100881549839798	"ASV0799"	"Shared"
"ASV0840"	0.000308326846829309	"ASV0840"	"Other"
"ASV0865"	0.000860160578384059	"ASV0865"	"Other"
"ASV0867"	0.000338103868269223	"ASV0867"	"Shared"
"ASV0876"	0.00040078373270627	"ASV0876"	"Other"
"ASV0911"	0.00106514640654126	"ASV0911"	"Other"
"ASV0929"	0.000791995190066009	"ASV0929"	"Other"
"ASV0930"	0.00150343702236074	"ASV0930"	"Other"
"ASV0932"	0.000280256195401298	"ASV0932"	"Shared"
"ASV0939"	0.000255503654307641	"ASV0939"	"Other"
"ASV0940"	0.000243154901743806	"ASV0940"	"Other"
"ASV0956"	0.00127127094327359	"ASV0956"	"Other"
"ASV0962"	0.000259641944859342	"ASV0962"	"Other"
"ASV0969"	0.000162315871816316	"ASV0969"	"Other"
"ASV0986"	0.000790441491236389	"ASV0986"	"Other"
"ASV0998"	0.00144348034881859	"ASV0998"	"Other"
"ASV1045"	0.000296428207981304	"ASV1045"	"Other"
"ASV1047"	0.000264808778695404	"ASV1047"	"Other"
"ASV1067"	0.000132383032899612	"ASV1067"	"Other"
"ASV1072"	0.000517036521050603	"ASV1072"	"Other"
"ASV1079"	0.000241385876747693	"ASV1079"	"Shared"
"ASV1081"	0.000169515519897377	"ASV1081"	"Other"
"ASV1082"	0.000303210592436225	"ASV1082"	"Other"
"ASV1107"	0.000224816153388711	"ASV1107"	"Unique"
"ASV1111"	0.000752717355230971	"ASV1111"	"Other"
"ASV1112"	0.000563635566188411	"ASV1112"	"Shared"
"ASV1119"	0.000244954019463797	"ASV1119"	"Shared"
"ASV1151"	0.000996225040827448	"ASV1151"	"Other"
"ASV1154"	0.000484992774178334	"ASV1154"	"Other"
"ASV1189"	0.000224087548268914	"ASV1189"	"Other"
"ASV1191"	0.00024886595008042	"ASV1191"	"Shared"
"ASV1207"	0.000119415110408517	"ASV1207"	"Shared"
"ASV1212"	0.000214419851564625	"ASV1212"	"Other"
"ASV1228"	0.000180512269564472	"ASV1228"	"Other"
"ASV1250"	0.00019313898177638	"ASV1250"	"Other"
"ASV1252"	0.000125812901402322	"ASV1252"	"Other"
"ASV1256"	0.000166888737807668	"ASV1256"	"Other"
"ASV1257"	0.000461677934689919	"ASV1257"	"Other"
"ASV1260"	0.000182302689043925	"ASV1260"	"Unique"
"ASV1265"	0.000369520281256279	"ASV1265"	"Other"
"ASV1267"	0.000307301163036024	"ASV1267"	"Other"
"ASV1272"	0.000324535220940469	"ASV1272"	"Shared"
"ASV1293"	0.00014177081260508	"ASV1293"	"Other"
"ASV1297"	0.000125448352125201	"ASV1297"	"Other"
"ASV1303"	0.000183298008843109	"ASV1303"	"Other"
"ASV1328"	0.000104051815219885	"ASV1328"	"Unique"
"ASV1335"	0.000264691499064254	"ASV1335"	"Shared"
"ASV1337"	0.000121302775245892	"ASV1337"	"Other"
"ASV1341"	0.000166450281300975	"ASV1341"	"Unique"
"ASV1347"	9.93706425309561e-05	"ASV1347"	"Unique"
"ASV1348"	0.000144505309038382	"ASV1348"	"Unique"
"ASV1363"	0.000180556045014791	"ASV1363"	"Other"
"ASV1389"	0.000332271441055167	"ASV1389"	"Shared"
"ASV1406"	9.30478658645734e-05	"ASV1406"	"Unique"
"ASV1411"	0.000102049209494603	"ASV1411"	"Shared"
"ASV1412"	0.000214057429388139	"ASV1412"	"Shared"
"ASV1419"	0.000110903441848856	"ASV1419"	"Other"
"ASV1436"	0.000339291168306002	"ASV1436"	"Other"
"ASV1453"	8.96146991311296e-05	"ASV1453"	"Unique"
"ASV1476"	9.82946777813015e-05	"ASV1476"	"Other"
"ASV1488"	7.96650556859656e-05	"ASV1488"	"Other"
"ASV1506"	0.000168623095834359	"ASV1506"	"Shared"
"ASV1511"	8.78064204093311e-05	"ASV1511"	"Other"
"ASV1519"	0.000153783404901582	"ASV1519"	"Other"
"ASV1522"	0.00029212850654522	"ASV1522"	"Other"
"ASV1568"	0.000115499605704328	"ASV1568"	"Unique"
"ASV1593"	0.000121908177630701	"ASV1593"	"Shared"
"ASV1595"	0.000107694941075995	"ASV1595"	"Other"
"ASV1608"	0.000126912546228588	"ASV1608"	"Other"
"ASV1609"	7.8956908246036e-05	"ASV1609"	"Other"
"ASV1610"	9.05473999689441e-05	"ASV1610"	"Other"
"ASV1619"	0.000176113435447742	"ASV1619"	"Other"
"ASV1662"	0.000122861341364645	"ASV1662"	"Other"
"ASV1676"	0.000304114890882948	"ASV1676"	"Other"
"ASV1691"	6.86781583207448e-05	"ASV1691"	"Other"
"ASV1728"	0.000742741268278463	"ASV1728"	"Other"
"ASV1738"	0.000207445817752199	"ASV1738"	"Other"
"ASV1742"	0.00015615819991611	"ASV1742"	"Shared"
"ASV1750"	7.42864253366922e-05	"ASV1750"	"Other"
"ASV1760"	6.08259719222273e-05	"ASV1760"	"Unique"
"ASV1773"	0.000258842099106513	"ASV1773"	"Other"
"ASV1808"	0.000318006061108101	"ASV1808"	"Other"
"ASV1811"	9.89887398127316e-05	"ASV1811"	"Other"
"ASV1831"	6.30112745618965e-05	"ASV1831"	"Unique"
"ASV1874"	0.000139345885568709	"ASV1874"	"Other"
"ASV1924"	0.000225417533843623	"ASV1924"	"Other"
"ASV1929"	5.76832534407905e-05	"ASV1929"	"Other"
"ASV1933"	0.000142848918579079	"ASV1933"	"Other"
"ASV1955"	8.12663317578033e-05	"ASV1955"	"Other"
"ASV1969"	5.18042128574535e-05	"ASV1969"	"Other"
"ASV1973"	6.40424825929935e-05	"ASV1973"	"Other"
"ASV1989"	4.67635745218317e-05	"ASV1989"	"Unique"
"ASV1998"	9.51739372454881e-05	"ASV1998"	"Other"
"ASV2003"	0.000237452604122021	"ASV2003"	"Other"
"ASV2005"	6.85495208796234e-05	"ASV2005"	"Other"
"ASV2007"	5.39476460472091e-05	"ASV2007"	"Other"
"ASV2027"	0.000208874504114586	"ASV2027"	"Other"
"ASV2050"	4.46184564245e-05	"ASV2050"	"Unique"
"ASV2055"	0.000100238605634796	"ASV2055"	"Other"
"ASV2089"	0.000223268075712041	"ASV2089"	"Other"
"ASV2103"	0.000101489801258859	"ASV2103"	"Other"
"ASV2108"	7.27659975596413e-05	"ASV2108"	"Other"
"ASV2121"	4.24733383271683e-05	"ASV2121"	"Unique"
"ASV2126"	4.67409719122799e-05	"ASV2126"	"Unique"
"ASV2137"	0.000497047553249287	"ASV2137"	"Other"
"ASV2169"	0.000259225449475376	"ASV2169"	"Other"
"ASV2203"	3.98991966103702e-05	"ASV2203"	"Unique"
"ASV2210"	6.18849917114305e-05	"ASV2210"	"Other"
"ASV2226"	0.000112475645988599	"ASV2226"	"Other"
"ASV2227"	4.48167683662564e-05	"ASV2227"	"Unique"
"ASV2228"	3.90411493714375e-05	"ASV2228"	"Unique"
"ASV2245"	8.2055472863601e-05	"ASV2245"	"Other"
"ASV2249"	5.82475595729816e-05	"ASV2249"	"Other"
"ASV2262"	7.05432144561277e-05	"ASV2262"	"Unique"
"ASV2263"	3.81831021325048e-05	"ASV2263"	"Unique"
"ASV2287"	8.28651869311858e-05	"ASV2287"	"Other"
"ASV2302"	0.000105244373930486	"ASV2302"	"Other"
"ASV2308"	5.03059470270923e-05	"ASV2308"	"Other"
"ASV2336"	5.03284970608158e-05	"ASV2336"	"Unique"
"ASV2350"	3.60379840351731e-05	"ASV2350"	"Unique"
"ASV2376"	4.78288711843049e-05	"ASV2376"	"Other"
"ASV2384"	4.03843407256377e-05	"ASV2384"	"Unique"
"ASV2404"	0.00019700059010143	"ASV2404"	"Other"
"ASV2408"	0.000276591317334311	"ASV2408"	"Other"
"ASV2419"	7.92745617448937e-05	"ASV2419"	"Other"
"ASV2444"	5.02331892151902e-05	"ASV2444"	"Unique"
"ASV2446"	6.24003233211947e-05	"ASV2446"	"Other"
"ASV2450"	0.000165351690520673	"ASV2450"	"Other"
"ASV2459"	0.000234833819660238	"ASV2459"	"Other"
"ASV2461"	3.79218809252939e-05	"ASV2461"	"Unique"
"ASV2474"	3.87913239310987e-05	"ASV2474"	"Other"
"ASV2482"	3.26057950794423e-05	"ASV2482"	"Unique"
"ASV2503"	3.69368970051564e-05	"ASV2503"	"Unique"
"ASV2524"	3.17477478405096e-05	"ASV2524"	"Unique"
"ASV2538"	3.36798531368772e-05	"ASV2538"	"Other"
"ASV2556"	0.000104343552112587	"ASV2556"	"Other"
"ASV2565"	3.57028448014884e-05	"ASV2565"	"Unique"
"ASV2566"	3.08897006015769e-05	"ASV2566"	"Unique"
"ASV2590"	0.000138351831337123	"ASV2590"	"Shared"
"ASV2605"	4.58266153690139e-05	"ASV2605"	"Other"
"ASV2662"	3.29969613246064e-05	"ASV2662"	"Unique"
"ASV2665"	2.87445825042452e-05	"ASV2665"	"Unique"
"ASV2683"	3.90785977178099e-05	"ASV2683"	"Unique"
"ASV2705"	3.15065598732582e-05	"ASV2705"	"Other"
"ASV2726"	3.15194854444001e-05	"ASV2726"	"Unique"
"ASV2727"	2.74575116458462e-05	"ASV2727"	"Unique"
"ASV2746"	3.10269934843314e-05	"ASV2746"	"Unique"
"ASV2759"	4.10076337972342e-05	"ASV2759"	"Other"
"ASV2774"	3.67101978561244e-05	"ASV2774"	"Unique"
"ASV2779"	4.33770497661948e-05	"ASV2779"	"Other"
"ASV2799"	0.000201453235666172	"ASV2799"	"Other"
"ASV2805"	0.000128708505863489	"ASV2805"	"Other"
"ASV2813"	7.22709352569592e-05	"ASV2813"	"Other"
"ASV2823"	2.57414171679808e-05	"ASV2823"	"Unique"
"ASV2833"	3.77286069347605e-05	"ASV2833"	"Other"
"ASV2852"	2.90570256440564e-05	"ASV2852"	"Unique"
"ASV2854"	3.72396053247667e-05	"ASV2854"	"Other"
"ASV2870"	2.48833699290481e-05	"ASV2870"	"Unique"
"ASV2922"	2.75795497638501e-05	"ASV2922"	"Unique"
"ASV2923"	2.75795497638501e-05	"ASV2923"	"Unique"
"ASV2926"	3.31575980635963e-05	"ASV2926"	"Unique"
"ASV2954"	2.70870578037814e-05	"ASV2954"	"Unique"
"ASV2955"	2.70870578037814e-05	"ASV2955"	"Unique"
"ASV2965"	2.3596299070649e-05	"ASV2965"	"Unique"
"ASV3010"	2.61020738836439e-05	"ASV3010"	"Unique"
"ASV3042"	2.56095819235751e-05	"ASV3042"	"Unique"
"ASV3065"	2.88056011644241e-05	"ASV3065"	"Unique"
"ASV3134"	2.41321060433688e-05	"ASV3134"	"Unique"
"ASV3135"	2.76759697462114e-05	"ASV3135"	"Unique"
"ASV3170"	2.05931337343846e-05	"ASV3170"	"Unique"
"ASV3238"	2.72365984093827e-05	"ASV3238"	"Unique"
"ASV3255"	3.48963184884585e-05	"ASV3255"	"Other"
"ASV3261"	5.97705841158918e-05	"ASV3261"	"Other"
"ASV3281"	0.0001608389358896	"ASV3281"	"Unique"
"ASV3285"	2.21621382030938e-05	"ASV3285"	"Unique"
"ASV3297"	2.80096248574581e-05	"ASV3297"	"Other"
"ASV3300"	2.7331237488971e-05	"ASV3300"	"Other"
"ASV3302"	7.17639082597932e-05	"ASV3302"	"Other"
"ASV3314"	2.11178631104813e-05	"ASV3314"	"Other"
"ASV3319"	7.14874417029245e-05	"ASV3319"	"Other"
"ASV3332"	2.16696462430251e-05	"ASV3332"	"Unique"
"ASV3333"	2.60523984785399e-05	"ASV3333"	"Unique"
"ASV3334"	1.88770392565192e-05	"ASV3334"	"Unique"
"ASV3376"	7.7915488874393e-05	"ASV3376"	"Unique"
"ASV3378"	2.6222720231334e-05	"ASV3378"	"Other"
"ASV3381"	2.78480105132149e-05	"ASV3381"	"Other"
"ASV3388"	2.39813285125266e-05	"ASV3388"	"Other"
"ASV3404"	2.06846623228876e-05	"ASV3404"	"Unique"
"ASV3439"	0.000137284881119667	"ASV3439"	"Other"
"ASV3445"	2.42760985822758e-05	"ASV3445"	"Unique"
"ASV3511"	9.94338537078462e-05	"ASV3511"	"Other"
"ASV3519"	1.92071864426813e-05	"ASV3519"	"Unique"
"ASV3520"	1.92071864426813e-05	"ASV3520"	"Unique"
"ASV3536"	2.33631127500464e-05	"ASV3536"	"Other"
"ASV3559"	2.24997986860118e-05	"ASV3559"	"Unique"
"ASV3621"	5.29667012386682e-05	"ASV3621"	"Other"
"ASV3695"	2.07234987897477e-05	"ASV3695"	"Unique"
"ASV3748"	2.01313988243263e-05	"ASV3748"	"Unique"
"ASV3749"	1.45868030618558e-05	"ASV3749"	"Unique"
"ASV3777"	6.03971331472761e-05	"ASV3777"	"Other"
"ASV3785"	0.000111675432569043	"ASV3785"	"Other"
"ASV3796"	1.41577794423894e-05	"ASV3796"	"Unique"
"ASV3800"	2.48325238928235e-05	"ASV3800"	"Unique"
"ASV3846"	1.89471988934836e-05	"ASV3846"	"Unique"
"ASV3869"	3.31851475176461e-05	"ASV3869"	"Other"
"ASV3956"	5.66491914537899e-05	"ASV3956"	"Other"
"ASV3961"	5.06792949727102e-05	"ASV3961"	"Other"
"ASV3973"	2.239526295398e-05	"ASV3973"	"Unique"
"ASV3982"	5.37708509863546e-05	"ASV3982"	"Other"
"ASV4011"	3.85055967827756e-05	"ASV4011"	"Other"
"ASV4031"	1.42822668419938e-05	"ASV4031"	"Unique"
"ASV4033"	1.42822668419938e-05	"ASV4033"	"Unique"
"ASV4052"	3.66876872650016e-05	"ASV4052"	"Other"
"ASV4056"	3.56284844988045e-05	"ASV4056"	"Other"
"ASV4107"	1.37897748819251e-05	"ASV4107"	"Unique"
"ASV4111"	1.65787990317981e-05	"ASV4111"	"Unique"
"ASV4118"	3.9666259597539e-05	"ASV4118"	"Other"
"ASV4135"	1.52001443168745e-05	"ASV4135"	"Other"
"ASV4159"	3.86918846145603e-05	"ASV4159"	"Other"
"ASV4160"	2.74581829139367e-05	"ASV4160"	"Other"
"ASV4167"	1.39545268485097e-05	"ASV4167"	"Unique"
"ASV4243"	1.89511141432894e-05	"ASV4243"	"Unique"
"ASV4249"	1.94092278934493e-05	"ASV4249"	"Unique"
"ASV4267"	1.53741271790029e-05	"ASV4267"	"Other"
"ASV4275"	1.59131185164093e-05	"ASV4275"	"Other"
"ASV4303"	5.56983320808882e-05	"ASV4303"	"Other"
"ASV4314"	8.93549643831112e-05	"ASV4314"	"Unique"
"ASV4318"	1.98155096786875e-05	"ASV4318"	"Unique"
"ASV4320"	1.41203927276589e-05	"ASV4320"	"Unique"
"ASV4327"	1.15158868609648e-05	"ASV4327"	"Unique"
"ASV4332"	7.57747347710779e-05	"ASV4332"	"Other"
"ASV4422"	1.02965668671923e-05	"ASV4422"	"Unique"
"ASV4424"	1.7916210363184e-05	"ASV4424"	"Unique"
"ASV4444"	1.45150553206333e-05	"ASV4444"	"Other"
"ASV4447"	1.91822206019678e-05	"ASV4447"	"Other"
"ASV4501"	1.29907613094461e-05	"ASV4501"	"Unique"
"ASV4506"	2.54624853519624e-05	"ASV4506"	"Unique"
"ASV4509"	1.6764447126756e-05	"ASV4509"	"Unique"
"ASV4596"	9.43851962825962e-06	"ASV4596"	"Unique"
"ASV4599"	1.13703552098968e-05	"ASV4599"	"Unique"
"ASV4635"	3.76211754417788e-05	"ASV4635"	"Other"
"ASV4679"	1.03423311614438e-05	"ASV4679"	"Unique"
"ASV4682"	1.18611298912334e-05	"ASV4682"	"Unique"
"ASV4683"	1.18611298912334e-05	"ASV4683"	"Unique"
"ASV4685"	9.00949600879327e-06	"ASV4685"	"Unique"
"ASV4729"	1.00042803253176e-05	"ASV4729"	"Other"
"ASV4766"	1.585240774295e-05	"ASV4766"	"Unique"
"ASV4767"	1.585240774295e-05	"ASV4767"	"Unique"
"ASV4769"	1.49601684000408e-05	"ASV4769"	"Unique"
"ASV4773"	1.12963141821271e-05	"ASV4773"	"Unique"
"ASV4780"	1.18419993084272e-05	"ASV4780"	"Unique"
"ASV4786"	1.49301753026533e-05	"ASV4786"	"Unique"
"ASV4787"	1.49301753026533e-05	"ASV4787"	"Unique"
"ASV4843"	9.5098205762389e-06	"ASV4843"	"Other"
"ASV4872"	1.82278536243073e-05	"ASV4872"	"Other"
"ASV4896"	1.50597873558025e-05	"ASV4896"	"Unique"
"ASV4899"	1.07314984730207e-05	"ASV4899"	"Unique"
"ASV4902"	1.12498993430059e-05	"ASV4902"	"Unique"
"ASV4903"	1.12498993430059e-05	"ASV4903"	"Unique"
"ASV4907"	8.67831301939798e-06	"ASV4907"	"Unique"
"ASV5019"	1.4267166968655e-05	"ASV5019"	"Unique"
"ASV5036"	1.3437157772388e-05	"ASV5036"	"Unique"
"ASV5150"	9.60186705480802e-06	"ASV5150"	"Unique"
"ASV5157"	1.00656994121632e-05	"ASV5157"	"Unique"
"ASV5164"	7.82026578046529e-06	"ASV5164"	"Unique"
"ASV5308"	9.47359944674179e-06	"ASV5308"	"Unique"
"ASV5309"	8.57041179435641e-06	"ASV5309"	"Unique"
"ASV5310"	8.49514615665762e-06	"ASV5310"	"Unique"
"ASV5407"	2.39052650464802e-05	"ASV5407"	"Other"
"ASV5433"	7.38737940103128e-06	"ASV5433"	"Unique"
"ASV5434"	7.38737940103128e-06	"ASV5434"	"Unique"
"ASV5437"	1.18893058072125e-05	"ASV5437"	"Unique"
"ASV5438"	8.47223563659531e-06	"ASV5438"	"Unique"
"ASV5447"	6.43535429199519e-06	"ASV5447"	"Unique"
"ASV5454"	7.7525149158387e-06	"ASV5454"	"Unique"
"ASV5455"	7.7525149158387e-06	"ASV5455"	"Unique"
"ASV5589"	1.1096685420065e-05	"ASV5589"	"Unique"
"ASV5599"	8.28939951589907e-06	"ASV5599"	"Unique"
"ASV5600"	1.02044460771558e-05	"ASV5600"	"Unique"
"ASV5601"	2.53678335870117e-05	"ASV5601"	"Unique"
"ASV5616"	7.23568058811612e-06	"ASV5616"	"Unique"
"ASV5653"	7.46121945018506e-06	"ASV5653"	"Other"
"ASV5753"	7.91455321370849e-06	"ASV5753"	"Other"
"ASV5760"	4.64645814792178e-05	"ASV5760"	"Unique"
"ASV5761"	4.64645814792178e-05	"ASV5761"	"Unique"
"ASV5771"	7.69729955047771e-06	"ASV5771"	"Unique"
"ASV5947"	7.10519958505634e-06	"ASV5947"	"Unique"
"ASV5948"	7.10519958505634e-06	"ASV5948"	"Unique"
"ASV5949"	7.10519958505634e-06	"ASV5949"	"Unique"
"ASV5963"	6.20201193267096e-06	"ASV5963"	"Unique"
"ASV5964"	6.20201193267096e-06	"ASV5964"	"Unique"
"ASV6099"	5.85078942251905e-06	"ASV6099"	"Other"
"ASV6149"	3.93161843285689e-05	"ASV6149"	"Unique"
"ASV6152"	3.93161843285689e-05	"ASV6152"	"Unique"
"ASV6158"	1.27962951634644e-05	"ASV6158"	"Unique"
"ASV6179"	4.71925981412981e-06	"ASV6179"	"Unique"
